"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1262",10,0.994586942338455,413.800000000001,-1,55,"Consensus",30,"Consensus (10, 30)"
"1263",100,0.994586942338455,79.0666666666667,-1,55,"Consensus",30,"Consensus (100, 30)"
"1264",1000,0.994586942338455,66.8,-1,55,"Consensus",30,"Consensus (1000, 30)"
"12651",10000,0.994586942338455,87.9333333333333,-1,55,"Consensus",30,"Consensus (10000, 30)"
"1266",1,0.853683329658482,5322.84,-16,55,"Consensus",50,"Consensus (1, 50)"
"1267",10,0.994586942338455,471.36,-1,55,"Consensus",50,"Consensus (10, 50)"
"1268",100,0.994586942338455,74.68,-1,55,"Consensus",50,"Consensus (100, 50)"
"1269",1000,0.994586942338455,70.6,-1,55,"Consensus",50,"Consensus (1000, 50)"
"1270",10000,0.994586942338455,78.4,-1,55,"Consensus",50,"Consensus (10000, 50)"
"1271",1,0.873214288014226,5290.8,-13,55,"Consensus",100,"Consensus (1, 100)"
"1272",10,0.994586942338455,434.780000000001,-1,55,"Consensus",100,"Consensus (10, 100)"
"1273",100,0.994586942338455,75.88,-1,55,"Consensus",100,"Consensus (100, 100)"
"1274",1000,0.994586942338455,69.24,-1,55,"Consensus",100,"Consensus (1000, 100)"
"1275",10000,0.994586942338455,81.9,-1,55,"Consensus",100,"Consensus (10000, 100)"
"1276",1,0.387254145141424,6196,-20,56,"Consensus",1,"Consensus (1, 1)"
"1277",10,1,0,0,56,"Consensus",1,"Consensus (10, 1)"
"1278",100,1,0,0,56,"Consensus",1,"Consensus (100, 1)"
"1279",1000,0.99280351897702,92,-1,56,"Consensus",1,"Consensus (1000, 1)"
"1280",10000,1,0,0,56,"Consensus",1,"Consensus (10000, 1)"
"1281",1,0.686895541982715,5494.4,-20,56,"Consensus",10,"Consensus (1, 10)"
"1282",10,1,334.2,0,56,"Consensus",10,"Consensus (10, 10)"
"1283",100,1,0,0,56,"Consensus",10,"Consensus (100, 10)"
"1284",1000,1,17.8,0,56,"Consensus",10,"Consensus (1000, 10)"
"1285",10000,1,0,0,56,"Consensus",10,"Consensus (10000, 10)"
"1286",1,0.732536998992509,5520.73333333333,-19,56,"Consensus",30,"Consensus (1, 30)"
"1287",10,1,326.866666666667,0,56,"Consensus",30,"Consensus (10, 30)"
"1288",100,1,2.86666666666668,0,56,"Consensus",30,"Consensus (100, 30)"
"1289",1000,1,12,0,56,"Consensus",30,"Consensus (1000, 30)"
"1290",10000,1,2.06666666666667,0,56,"Consensus",30,"Consensus (10000, 30)"
"1291",1,0.812829598759505,5464.28,-20,56,"Consensus",50,"Consensus (1, 50)"
"1292",10,1,351.08,0,56,"Consensus",50,"Consensus (10, 50)"
"1293",100,1,1.72000000000001,0,56,"Consensus",50,"Consensus (100, 50)"
"1294",1000,1,9.00000000000002,0,56,"Consensus",50,"Consensus (1000, 50)"
"1295",10000,1,1.24000000000001,0,56,"Consensus",50,"Consensus (10000, 50)"
"1296",1,0.830746213989978,5479.86,-18,56,"Consensus",100,"Consensus (1, 100)"
"1297",10,1,385.540000000001,0,56,"Consensus",100,"Consensus (10, 100)"
"1298",100,1,3.48000000000002,0,56,"Consensus",100,"Consensus (100, 100)"
"1299",1000,1,6.04000000000001,0,56,"Consensus",100,"Consensus (1000, 100)"
"1300",10000,1,3.58,0,56,"Consensus",100,"Consensus (10000, 100)"
"1301",1,0.458022666207387,5460,-20,57,"Consensus",1,"Consensus (1, 1)"
"1302",10,0.899563075826799,1200,-3,57,"Consensus",1,"Consensus (10, 1)"
"1303",100,1,0,0,57,"Consensus",1,"Consensus (100, 1)"
"1304",1000,1,0,0,57,"Consensus",1,"Consensus (1000, 1)"
"1305",10000,1,0,0,57,"Consensus",1,"Consensus (10000, 1)"
"1306",1,0.71887889559904,5412,-17,57,"Consensus",10,"Consensus (1, 10)"
"1307",10,1,571,0,57,"Consensus",10,"Consensus (10, 10)"
"1308",100,1,0,0,57,"Consensus",10,"Consensus (100, 10)"
"1309",1000,1,0,0,57,"Consensus",10,"Consensus (1000, 10)"
"1310",10000,1,0,0,57,"Consensus",10,"Consensus (10000, 10)"
"1311",1,0.777696496489661,5381.73333333333,-16,57,"Consensus",30,"Consensus (1, 30)"
"1312",10,1,336.200000000001,0,57,"Consensus",30,"Consensus (10, 30)"
"1313",100,1,0,0,57,"Consensus",30,"Consensus (100, 30)"
"1314",1000,1,6.00000000000001,0,57,"Consensus",30,"Consensus (1000, 30)"
"1315",10000,1,4.66666666666668,0,57,"Consensus",30,"Consensus (10000, 30)"
"1316",1,0.766055617767527,5444.36,-15,57,"Consensus",50,"Consensus (1, 50)"
"1317",10,1,374.4,0,57,"Consensus",50,"Consensus (10, 50)"
"1318",100,1,3.55999999999998,0,57,"Consensus",50,"Consensus (100, 50)"
"1319",1000,1,5.36,0,57,"Consensus",50,"Consensus (1000, 50)"
"1320",10000,1,4.27999999999999,0,57,"Consensus",50,"Consensus (10000, 50)"
"1321",1,0.834199525832193,5407.8,-13,57,"Consensus",100,"Consensus (1, 100)"
"1322",10,1,331.180000000001,0,57,"Consensus",100,"Consensus (10, 100)"
"1323",100,1,3.56,0,57,"Consensus",100,"Consensus (100, 100)"
"1324",1000,1,3.38,0,57,"Consensus",100,"Consensus (1000, 100)"
"1325",10000,1,4.8,0,57,"Consensus",100,"Consensus (10000, 100)"
"1326",1,0.482909450504158,5622,-20,58,"Consensus",1,"Consensus (1, 1)"
"1327",10,0.987826899737697,154,-2,58,"Consensus",1,"Consensus (10, 1)"
"1328",100,1,0,0,58,"Consensus",1,"Consensus (100, 1)"
"1329",1000,1,0,0,58,"Consensus",1,"Consensus (1000, 1)"
"1330",10000,1,0,0,58,"Consensus",1,"Consensus (10000, 1)"
"1331",1,0.732876481443776,5474.6,-20,58,"Consensus",10,"Consensus (1, 10)"
"1332",10,1,150.6,0,58,"Consensus",10,"Consensus (10, 10)"
"1333",100,1,23,0,58,"Consensus",10,"Consensus (100, 10)"
"1334",1000,1,18.2,0,58,"Consensus",10,"Consensus (1000, 10)"
"1335",10000,1,9.2,0,58,"Consensus",10,"Consensus (10000, 10)"
"1336",1,0.784087203179142,5412.6,-20,58,"Consensus",30,"Consensus (1, 30)"
"1337",10,1,250.6,0,58,"Consensus",30,"Consensus (10, 30)"
"1338",100,1,13.2666666666667,0,58,"Consensus",30,"Consensus (100, 30)"
"1339",1000,1,17.0666666666667,0,58,"Consensus",30,"Consensus (1000, 30)"
"1340",10000,1,5.13333333333334,0,58,"Consensus",30,"Consensus (10000, 30)"
"1341",1,0.767524663907792,5434.52,-20,58,"Consensus",50,"Consensus (1, 50)"
"1342",10,1,263.2,0,58,"Consensus",50,"Consensus (10, 50)"
"1343",100,1,15.24,0,58,"Consensus",50,"Consensus (100, 50)"
"1344",1000,1,11.76,0,58,"Consensus",50,"Consensus (1000, 50)"
"1345",10000,1,13.1599999999999,0,58,"Consensus",50,"Consensus (10000, 50)"
"1346",1,0.787085743619919,5380.94,-20,58,"Consensus",100,"Consensus (1, 100)"
"1347",10,1,306.920000000001,0,58,"Consensus",100,"Consensus (10, 100)"
"1348",100,1,15.1800000000001,0,58,"Consensus",100,"Consensus (100, 100)"
"1349",1000,1,11.52,0,58,"Consensus",100,"Consensus (1000, 100)"
"1350",10000,1,16.3199999999999,0,58,"Consensus",100,"Consensus (10000, 100)"
"1351",1,0.425906839491742,5976,-20,59,"Consensus",1,"Consensus (1, 1)"
"1352",10,0.923141449099989,928,-1,59,"Consensus",1,"Consensus (10, 1)"
"1353",100,1,0,0,59,"Consensus",1,"Consensus (100, 1)"
"1354",1000,1,0,0,59,"Consensus",1,"Consensus (1000, 1)"
"1355",10000,1,0,0,59,"Consensus",1,"Consensus (10000, 1)"
"1356",1,0.712161192645514,5331.4,-19,59,"Consensus",10,"Consensus (1, 10)"
"1357",10,1,415.6,0,59,"Consensus",10,"Consensus (10, 10)"
"1358",100,1,7.2,0,59,"Consensus",10,"Consensus (100, 10)"
"1359",1000,1,0,0,59,"Consensus",10,"Consensus (1000, 10)"
"1360",10000,1,17.2,0,59,"Consensus",10,"Consensus (10000, 10)"
"1361",1,0.866578408882973,5186.8,-15,59,"Consensus",30,"Consensus (1, 30)"
"1362",10,1,385.200000000001,0,59,"Consensus",30,"Consensus (10, 30)"
"1363",100,1,2.40000000000001,0,59,"Consensus",30,"Consensus (100, 30)"
"1364",1000,1,11.4666666666667,0,59,"Consensus",30,"Consensus (1000, 30)"
"1365",10000,1,10.8666666666667,0,59,"Consensus",30,"Consensus (10000, 30)"
"1366",1,0.851103693428126,5232.56,-16,59,"Consensus",50,"Consensus (1, 50)"
"1367",10,1,402.96,0,59,"Consensus",50,"Consensus (10, 50)"
"1368",100,1,1.44000000000001,0,59,"Consensus",50,"Consensus (100, 50)"
"1369",1000,1,15.44,0,59,"Consensus",50,"Consensus (1000, 50)"
"1370",10000,1,13.36,0,59,"Consensus",50,"Consensus (10000, 50)"
"1371",1,0.870083542392919,5277.14,-15,59,"Consensus",100,"Consensus (1, 100)"
"1372",10,1,421.660000000001,0,59,"Consensus",100,"Consensus (10, 100)"
"1373",100,1,5.56000000000001,0,59,"Consensus",100,"Consensus (100, 100)"
"1374",1000,1,14.58,0,59,"Consensus",100,"Consensus (1000, 100)"
"1375",10000,1,16.74,0,59,"Consensus",100,"Consensus (10000, 100)"
"1376",1,0.61263812197764,4728,-20,5,"Consensus",1,"Consensus (1, 1)"
"1377",10,0.915673944435491,1042,-3,5,"Consensus",1,"Consensus (10, 1)"
"1378",100,0.993188699246144,88,-1,5,"Consensus",1,"Consensus (100, 1)"
"1379",1000,0.993188699246144,88,-1,5,"Consensus",1,"Consensus (1000, 1)"
"1380",10000,1,0,0,5,"Consensus",1,"Consensus (10000, 1)"
"1381",1,0.741492893561122,5407.8,-19,5,"Consensus",10,"Consensus (1, 10)"
"1382",10,0.993188699246144,635.8,-1,5,"Consensus",10,"Consensus (10, 10)"
"1383",100,1,35.2,0,5,"Consensus",10,"Consensus (100, 10)"
"1384",1000,0.993188699246144,52.8,-1,5,"Consensus",10,"Consensus (1000, 10)"
"1385",10000,1,63.6,0,5,"Consensus",10,"Consensus (10000, 10)"
"1386",1,0.855240337621564,5720.93333333333,-15,5,"Consensus",30,"Consensus (1, 30)"
"1387",10,0.993188699246144,589.200000000001,-1,5,"Consensus",30,"Consensus (10, 30)"
"1388",100,0.993188699246144,53.4666666666667,-1,5,"Consensus",30,"Consensus (100, 30)"
"1389",1000,0.993188699246144,62,-1,5,"Consensus",30,"Consensus (1000, 30)"
"1390",10000,1,53.4666666666667,0,5,"Consensus",30,"Consensus (10000, 30)"
"1391",1,0.832623091860086,5654.16,-13,5,"Consensus",50,"Consensus (1, 50)"
"1392",10,0.993188699246144,521.04,-1,5,"Consensus",50,"Consensus (10, 50)"
"1393",100,1,51.36,0,5,"Consensus",50,"Consensus (100, 50)"
"1394",1000,0.993188699246144,51.28,-1,5,"Consensus",50,"Consensus (1000, 50)"
"1395",10000,0.993188699246144,58.48,-1,5,"Consensus",50,"Consensus (10000, 50)"
"1396",1,0.863378276616843,5679.48,-15,5,"Consensus",100,"Consensus (1, 100)"
"1397",10,0.993188699246144,497.120000000001,-1,5,"Consensus",100,"Consensus (10, 100)"
"1398",100,1,53.88,0,5,"Consensus",100,"Consensus (100, 100)"
"1399",1000,0.993188699246144,60.26,-1,5,"Consensus",100,"Consensus (1000, 100)"
"1400",10000,0.993188699246144,55.1,-1,5,"Consensus",100,"Consensus (10000, 100)"
"1401",1,0.591225259003758,4470,-20,60,"Consensus",1,"Consensus (1, 1)"
"1402",10,0.958457879363764,518,-2,60,"Consensus",1,"Consensus (10, 1)"
"1403",100,0.981311154061372,238,-1,60,"Consensus",1,"Consensus (100, 1)"
"1404",1000,1,0,0,60,"Consensus",1,"Consensus (1000, 1)"
"1405",10000,0.981311154061372,238,-1,60,"Consensus",1,"Consensus (10000, 1)"
"1406",1,0.705257701050218,5457,-20,60,"Consensus",10,"Consensus (1, 10)"
"1407",10,0.993085291242542,590.4,-1,60,"Consensus",10,"Consensus (10, 10)"
"1408",100,0.993085291242542,109.2,-1,60,"Consensus",10,"Consensus (100, 10)"
"1409",1000,1,49.4,0,60,"Consensus",10,"Consensus (1000, 10)"
"1410",10000,0.993085291242542,136.4,-1,60,"Consensus",10,"Consensus (10000, 10)"
"1411",1,0.815249011252904,5400.66666666667,-16,60,"Consensus",30,"Consensus (1, 30)"
"1412",10,0.993085291242542,515.600000000001,-1,60,"Consensus",30,"Consensus (10, 30)"
"1413",100,0.993085291242542,73,-1,60,"Consensus",30,"Consensus (100, 30)"
"1414",1000,1,66.6666666666667,0,60,"Consensus",30,"Consensus (1000, 30)"
"1415",10000,1,90,0,60,"Consensus",30,"Consensus (10000, 30)"
"1416",1,0.78044589733495,5538.88,-18,60,"Consensus",50,"Consensus (1, 50)"
"1417",10,0.993085291242542,645.44,-1,60,"Consensus",50,"Consensus (10, 50)"
"1418",100,1,67.8,0,60,"Consensus",50,"Consensus (100, 50)"
"1419",1000,1,66.28,0,60,"Consensus",50,"Consensus (1000, 50)"
"1420",10000,0.993085291242542,106.12,-1,60,"Consensus",50,"Consensus (10000, 50)"
"1421",1,0.812736493159115,5610.62,-16,60,"Consensus",100,"Consensus (1, 100)"
"1422",10,0.993085291242542,574.620000000001,-1,60,"Consensus",100,"Consensus (10, 100)"
"1423",100,0.993085291242542,75.5000000000001,-1,60,"Consensus",100,"Consensus (100, 100)"
"1424",1000,1,79.54,0,60,"Consensus",100,"Consensus (1000, 100)"
"1425",10000,0.993085291242542,108.36,-1,60,"Consensus",100,"Consensus (10000, 100)"
"1426",1,0.56561496282792,4458,-20,61,"Consensus",1,"Consensus (1, 1)"
"1427",10,1,0,0,61,"Consensus",1,"Consensus (10, 1)"
"1428",100,1,0,0,61,"Consensus",1,"Consensus (100, 1)"
"1429",1000,1,0,0,61,"Consensus",1,"Consensus (1000, 1)"
"1430",10000,1,0,0,61,"Consensus",1,"Consensus (10000, 1)"
"1431",1,0.72300027028121,5375.8,-17,61,"Consensus",10,"Consensus (1, 10)"
"1432",10,1,261.8,0,61,"Consensus",10,"Consensus (10, 10)"
"1433",100,1,16,0,61,"Consensus",10,"Consensus (100, 10)"
"1434",1000,1,7,0,61,"Consensus",10,"Consensus (1000, 10)"
"1435",10000,1,0,0,61,"Consensus",10,"Consensus (10000, 10)"
"1436",1,0.834322862037053,5367.86666666667,-16,61,"Consensus",30,"Consensus (1, 30)"
"1437",10,1,330.600000000001,0,61,"Consensus",30,"Consensus (10, 30)"
"1438",100,1,15,0,61,"Consensus",30,"Consensus (100, 30)"
"1439",1000,1,5.00000000000002,0,61,"Consensus",30,"Consensus (1000, 30)"
"1440",10000,1,13.6666666666667,0,61,"Consensus",30,"Consensus (10000, 30)"
"1441",1,0.880776563295657,5228.48,-13,61,"Consensus",50,"Consensus (1, 50)"
"1442",10,1,363.48,0,61,"Consensus",50,"Consensus (10, 50)"
"1443",100,1,9.00000000000004,0,61,"Consensus",50,"Consensus (100, 50)"
"1444",1000,1,7.79999999999998,0,61,"Consensus",50,"Consensus (1000, 50)"
"1445",10000,1,9.80000000000001,0,61,"Consensus",50,"Consensus (10000, 50)"
"1446",1,0.864632369761254,5346.26,-15,61,"Consensus",100,"Consensus (1, 100)"
"1447",10,1,347.160000000001,0,61,"Consensus",100,"Consensus (10, 100)"
"1448",100,1,9.29999999999999,0,61,"Consensus",100,"Consensus (100, 100)"
"1449",1000,1,9.10000000000005,0,61,"Consensus",100,"Consensus (1000, 100)"
"1450",10000,1,11.3,0,61,"Consensus",100,"Consensus (10000, 100)"
"1451",1,0.560743965176098,4506,-20,62,"Consensus",1,"Consensus (1, 1)"
"1452",10,0.94080915831924,728,-3,62,"Consensus",1,"Consensus (10, 1)"
"1453",100,0.99290332755086,90,-1,62,"Consensus",1,"Consensus (100, 1)"
"1454",1000,0.99290332755086,90,-1,62,"Consensus",1,"Consensus (1000, 1)"
"1455",10000,0.98590567890286,178,-2,62,"Consensus",1,"Consensus (10000, 1)"
"1456",1,0.766950669435097,5340,-20,62,"Consensus",10,"Consensus (1, 10)"
"1457",10,0.99290332755086,506.8,-1,62,"Consensus",10,"Consensus (10, 10)"
"1458",100,0.99290332755086,124.4,-1,62,"Consensus",10,"Consensus (100, 10)"
"1459",1000,0.99290332755086,105.6,-1,62,"Consensus",10,"Consensus (1000, 10)"
"1460",10000,0.99290332755086,85.2,-1,62,"Consensus",10,"Consensus (10000, 10)"
"1461",1,0.821254694672416,5519.06666666667,-20,62,"Consensus",30,"Consensus (1, 30)"
"1462",10,0.99290332755086,479.800000000001,-1,62,"Consensus",30,"Consensus (10, 30)"
"1463",100,0.99290332755086,131.4,-1,62,"Consensus",30,"Consensus (100, 30)"
"1464",1000,0.99290332755086,107.4,-1,62,"Consensus",30,"Consensus (1000, 30)"
"1465",10000,0.99290332755086,106.2,-1,62,"Consensus",30,"Consensus (10000, 30)"
"1466",1,0.847633085387173,5535.72,-20,62,"Consensus",50,"Consensus (1, 50)"
"1467",10,0.99290332755086,545.12,-1,62,"Consensus",50,"Consensus (10, 50)"
"1468",100,0.99290332755086,109.8,-1,62,"Consensus",50,"Consensus (100, 50)"
"1469",1000,0.99290332755086,106.04,-1,62,"Consensus",50,"Consensus (1000, 50)"
"1470",10000,0.99290332755086,106.64,-1,62,"Consensus",50,"Consensus (10000, 50)"
"1471",1,0.810994160226597,5454.98,-20,62,"Consensus",100,"Consensus (1, 100)"
"1472",10,0.99290332755086,565.620000000001,-1,62,"Consensus",100,"Consensus (10, 100)"
"1473",100,0.99290332755086,111.76,-1,62,"Consensus",100,"Consensus (100, 100)"
"1474",1000,0.99290332755086,95.04,-1,62,"Consensus",100,"Consensus (1000, 100)"
"1475",10000,0.99290332755086,106.3,-1,62,"Consensus",100,"Consensus (10000, 100)"
"1476",1,0.383166747452055,5868,-20,63,"Consensus",1,"Consensus (1, 1)"
"1477",10,0.979736016749735,256,-1,63,"Consensus",1,"Consensus (10, 1)"
"1478",100,1,0,0,63,"Consensus",1,"Consensus (100, 1)"
"1479",1000,1,0,0,63,"Consensus",1,"Consensus (1000, 1)"
"1480",10000,1,0,0,63,"Consensus",1,"Consensus (10000, 1)"
"1481",1,0.713236491945724,5496.6,-19,63,"Consensus",10,"Consensus (1, 10)"
"1482",10,1,319.6,0,63,"Consensus",10,"Consensus (10, 10)"
"1483",100,1,0,0,63,"Consensus",10,"Consensus (100, 10)"
"1484",1000,1,16,0,63,"Consensus",10,"Consensus (1000, 10)"
"1485",10000,1,0,0,63,"Consensus",10,"Consensus (10000, 10)"
"1486",1,0.884627191224225,5380.26666666667,-12,63,"Consensus",30,"Consensus (1, 30)"
"1487",10,1,394.800000000001,0,63,"Consensus",30,"Consensus (10, 30)"
"1488",100,1,2.73333333333333,0,63,"Consensus",30,"Consensus (100, 30)"
"1489",1000,1,5.33333333333335,0,63,"Consensus",30,"Consensus (1000, 30)"
"14901",10000,1,0,0,63,"Consensus",30,"Consensus (10000, 30)"
"1491",1,0.862734714970557,5404.84,-15,63,"Consensus",50,"Consensus (1, 50)"
"1492",10,1,359.84,0,63,"Consensus",50,"Consensus (10, 50)"
"1493",100,1,1.64000000000001,0,63,"Consensus",50,"Consensus (100, 50)"
"1494",1000,1,3.20000000000002,0,63,"Consensus",50,"Consensus (1000, 50)"
"1495",10000,1,0,0,63,"Consensus",50,"Consensus (10000, 50)"
"1496",1,0.900219223192518,5376.66,-11,63,"Consensus",100,"Consensus (1, 100)"
"1497",10,1,370.420000000001,0,63,"Consensus",100,"Consensus (10, 100)"
"1498",100,1,3.06,0,63,"Consensus",100,"Consensus (100, 100)"
"1499",1000,1,3.72,0,63,"Consensus",100,"Consensus (1000, 100)"
"1500",10000,1,3.16,0,63,"Consensus",100,"Consensus (10000, 100)"
"1501",1,0.538501919746278,5218,-20,64,"Consensus",1,"Consensus (1, 1)"
"1502",10,1,0,0,64,"Consensus",1,"Consensus (10, 1)"
"1503",100,1,0,0,64,"Consensus",1,"Consensus (100, 1)"
"1504",1000,1,0,0,64,"Consensus",1,"Consensus (1000, 1)"
"1505",10000,1,0,0,64,"Consensus",1,"Consensus (10000, 1)"
"1506",1,0.810368174067311,5252.8,-16,64,"Consensus",10,"Consensus (1, 10)"
"1507",10,1,367.4,0,64,"Consensus",10,"Consensus (10, 10)"
"1508",100,1,9.4,0,64,"Consensus",10,"Consensus (100, 10)"
"1509",1000,1,9.2,0,64,"Consensus",10,"Consensus (1000, 10)"
"1510",10000,1,9.2,0,64,"Consensus",10,"Consensus (10000, 10)"
"1511",1,0.855720752758442,5440.8,-14,64,"Consensus",30,"Consensus (1, 30)"
"1512",10,1,329.733333333334,0,64,"Consensus",30,"Consensus (10, 30)"
"1513",100,1,18.4666666666667,0,64,"Consensus",30,"Consensus (100, 30)"
"1514",1000,1,12.3333333333334,0,64,"Consensus",30,"Consensus (1000, 30)"
"1515",10000,1,21.4666666666667,0,64,"Consensus",30,"Consensus (10000, 30)"
"1516",1,0.889023533702903,5407.64,-13,64,"Consensus",50,"Consensus (1, 50)"
"1517",10,1,329.6,0,64,"Consensus",50,"Consensus (10, 50)"
"1518",100,1,22.88,0,64,"Consensus",50,"Consensus (100, 50)"
"1519",1000,1,9.23999999999999,0,64,"Consensus",50,"Consensus (1000, 50)"
"1520",10000,1,21.68,0,64,"Consensus",50,"Consensus (10000, 50)"
"1521",1,0.904348824870511,5358.44,-11,64,"Consensus",100,"Consensus (1, 100)"
"1522",10,1,377.240000000001,0,64,"Consensus",100,"Consensus (10, 100)"
"1523",100,1,22.9000000000001,0,64,"Consensus",100,"Consensus (100, 100)"
"1524",1000,1,13.4400000000001,0,64,"Consensus",100,"Consensus (1000, 100)"
"1525",10000,1,18.42,0,64,"Consensus",100,"Consensus (10000, 100)"
"1526",1,0.432357384800566,5266,-20,65,"Consensus",1,"Consensus (1, 1)"
"1527",10,1,0,0,65,"Consensus",1,"Consensus (10, 1)"
"1528",100,1,0,0,65,"Consensus",1,"Consensus (100, 1)"
"1529",1000,1,0,0,65,"Consensus",1,"Consensus (1000, 1)"
"1530",10000,0.99398031590366,76,-1,65,"Consensus",1,"Consensus (10000, 1)"
"1531",1,0.778150204610495,5369,-18,65,"Consensus",10,"Consensus (1, 10)"
"1532",10,1,432.4,0,65,"Consensus",10,"Consensus (10, 10)"
"1533",100,1,7.6,0,65,"Consensus",10,"Consensus (100, 10)"
"1534",1000,1,7.6,0,65,"Consensus",10,"Consensus (1000, 10)"
"1535",10000,1,7.6,0,65,"Consensus",10,"Consensus (10000, 10)"
"1536",1,0.838961125840546,5222.93333333333,-16,65,"Consensus",30,"Consensus (1, 30)"
"1537",10,1,319.533333333334,0,65,"Consensus",30,"Consensus (10, 30)"
"1538",100,1,8.33333333333336,0,65,"Consensus",30,"Consensus (100, 30)"
"1539",1000,1,7.60000000000002,0,65,"Consensus",30,"Consensus (1000, 30)"
"1540",10000,1,7.13333333333336,0,65,"Consensus",30,"Consensus (10000, 30)"
"1541",1,0.873622155339758,5244.04,-14,65,"Consensus",50,"Consensus (1, 50)"
"1542",10,1,298.92,0,65,"Consensus",50,"Consensus (10, 50)"
"1543",100,1,6.76000000000003,0,65,"Consensus",50,"Consensus (100, 50)"
"1544",1000,1,10.88,0,65,"Consensus",50,"Consensus (1000, 50)"
"1545",10000,1,12.12,0,65,"Consensus",50,"Consensus (10000, 50)"
"1546",1,0.885786388475452,5224.98,-13,65,"Consensus",100,"Consensus (1, 100)"
"1547",10,1,371.540000000001,0,65,"Consensus",100,"Consensus (10, 100)"
"1548",100,1,5.02000000000002,0,65,"Consensus",100,"Consensus (100, 100)"
"1549",1000,1,10.12,0,65,"Consensus",100,"Consensus (1000, 100)"
"1550",10000,1,9.34000000000002,0,65,"Consensus",100,"Consensus (10000, 100)"
"1551",1,0.534687252829432,5342,-20,66,"Consensus",1,"Consensus (1, 1)"
"1552",10,1,0,0,66,"Consensus",1,"Consensus (10, 1)"
"1553",100,0.993081373431131,88,-1,66,"Consensus",1,"Consensus (100, 1)"
"1554",1000,0.993081373431131,88,-1,66,"Consensus",1,"Consensus (1000, 1)"
"1555",10000,1,0,0,66,"Consensus",1,"Consensus (10000, 1)"
"1556",1,0.821667754113283,5200.2,-14,66,"Consensus",10,"Consensus (1, 10)"
"1557",10,1,360.4,0,66,"Consensus",10,"Consensus (10, 10)"
"1558",100,1,8.8,0,66,"Consensus",10,"Consensus (100, 10)"
"1559",1000,1,8.8,0,66,"Consensus",10,"Consensus (1000, 10)"
"1560",10000,1,17.8,0,66,"Consensus",10,"Consensus (10000, 10)"
"1561",1,0.86639988000549,5195.26666666667,-13,66,"Consensus",30,"Consensus (1, 30)"
"1562",10,1,326.6,0,66,"Consensus",30,"Consensus (10, 30)"
"1563",100,1,5.80000000000002,0,66,"Consensus",30,"Consensus (100, 30)"
"1564",1000,1,8.93333333333335,0,66,"Consensus",30,"Consensus (1000, 30)"
"1565",10000,1,14.6666666666667,0,66,"Consensus",30,"Consensus (10000, 30)"
"1566",1,0.815316501348,5195,-16,66,"Consensus",50,"Consensus (1, 50)"
"1567",10,1,386.759999999999,0,66,"Consensus",50,"Consensus (10, 50)"
"1568",100,1,7.00000000000001,0,66,"Consensus",50,"Consensus (100, 50)"
"1569",1000,1,8.8,0,66,"Consensus",50,"Consensus (1000, 50)"
"1570",10000,1,11.84,0,66,"Consensus",50,"Consensus (10000, 50)"
"1571",1,0.876027951211496,5240.14,-15,66,"Consensus",100,"Consensus (1, 100)"
"1572",10,1,396.14,0,66,"Consensus",100,"Consensus (10, 100)"
"1573",100,1,11.4,0,66,"Consensus",100,"Consensus (100, 100)"
"1574",1000,1,10.58,0,66,"Consensus",100,"Consensus (1000, 100)"
"1575",10000,1,9.20000000000006,0,66,"Consensus",100,"Consensus (10000, 100)"
"1576",1,0.57938897072952,5060,-20,67,"Consensus",1,"Consensus (1, 1)"
"1577",10,1,0,0,67,"Consensus",1,"Consensus (10, 1)"
"1578",100,1,0,0,67,"Consensus",1,"Consensus (100, 1)"
"1579",1000,1,0,0,67,"Consensus",1,"Consensus (1000, 1)"
"1580",10000,1,0,0,67,"Consensus",1,"Consensus (10000, 1)"
"1581",1,0.697976612809661,5229.4,-18,67,"Consensus",10,"Consensus (1, 10)"
"1582",10,1,573.4,0,67,"Consensus",10,"Consensus (10, 10)"
"1583",100,1,14,0,67,"Consensus",10,"Consensus (100, 10)"
"1584",1000,1,14,0,67,"Consensus",10,"Consensus (1000, 10)"
"1585",10000,1,20.8,0,67,"Consensus",10,"Consensus (10000, 10)"
"1586",1,0.835063346094644,5129.86666666667,-18,67,"Consensus",30,"Consensus (1, 30)"
"1587",10,1,374.000000000001,0,67,"Consensus",30,"Consensus (10, 30)"
"1588",100,1,16.9333333333334,0,67,"Consensus",30,"Consensus (100, 30)"
"1589",1000,1,16.2666666666667,0,67,"Consensus",30,"Consensus (1000, 30)"
"1590",10000,1,23.5333333333334,0,67,"Consensus",30,"Consensus (10000, 30)"
"1591",1,0.849347699817917,5191.08,-20,67,"Consensus",50,"Consensus (1, 50)"
"1592",10,1,327.4,0,67,"Consensus",50,"Consensus (10, 50)"
"1593",100,1,16.04,0,67,"Consensus",50,"Consensus (100, 50)"
"1594",1000,1,15.32,0,67,"Consensus",50,"Consensus (1000, 50)"
"1595",10000,1,21.04,0,67,"Consensus",50,"Consensus (10000, 50)"
"1596",1,0.873030280651195,5171.06,-18,67,"Consensus",100,"Consensus (1, 100)"
"1597",10,1,300.58,0,67,"Consensus",100,"Consensus (10, 100)"
"1598",100,1,15,0,67,"Consensus",100,"Consensus (100, 100)"
"1599",1000,1,18.2600000000001,0,67,"Consensus",100,"Consensus (1000, 100)"
