"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"533","K19
(16)","CC","GO:0043233","organelle lumen",0.625,"157/550",0.00426059844258507,0.013260161475755,0.00821062630077709,"855102/855701/855976/852284/851811/852295/851810/855700/852283/852294",10,"K19 (16)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"534","K19
(16)","CC","GO:0070013","intracellular organelle lumen",0.625,"157/550",0.00426059844258507,0.013260161475755,0.00821062630077709,"855102/855701/855976/852284/851811/852295/851810/855700/852283/852294",10,"K19 (16)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"535","K21
(21)","BP","GO:0007010","cytoskeleton organization",0.476190476190476,"68/549",5.21326677004716e-05,0.0105683030499596,0.00936802486423007,"852099/852787/851957/850639/856577/855555/852249/856263/855597/855533",10,"K21 (21)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"536","K21
(21)","BP","GO:0000226","microtubule cytoskeleton organization",0.380952380952381,"44/549",8.36140822073987e-05,0.0105683030499596,0.00936802486423007,"852099/852787/851957/856577/852249/856263/855597/855533",8,"K21 (21)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"537","K21
(21)","CC","GO:0005856","cytoskeleton",0.523809523809524,"79/550",2.94256449984248e-05,0.00217674167360078,0.00180440428206381,"852099/852787/851957/850639/856577/855555/852249/856263/855597/853513/855533",11,"K21 (21)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"538","K21
(21)","CC","GO:0099080","supramolecular complex",0.380952380952381,"43/550",6.90647732585456e-05,0.00217674167360078,0.00180440428206381,"852099/853100/852787/856577/852249/856263/855597/855533",8,"K21 (21)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"539","K21
(21)","CC","GO:0015630","microtubule cytoskeleton",0.428571428571429,"57/550",8.16278127600293e-05,0.00217674167360078,0.00180440428206381,"852099/852787/851957/856577/852249/856263/855597/853513/855533",9,"K21 (21)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"540","K27
(19)","BP","GO:0042254","ribosome biogenesis",0.684210526315789,"22/549",2.14338974109356e-16,4.39394896924179e-14,4.01603551489109e-14,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851656",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"541","K27
(19)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.684210526315789,"23/549",4.8777645053941e-16,4.99970861802895e-14,4.56969516821131e-14,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851656",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"542","K27
(19)","BP","GO:0034470","ncRNA processing",0.631578947368421,"22/549",2.08002746996289e-14,1.14162069862132e-12,1.04343252556917e-12,"854221/853996/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656",12,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"543","K27
(19)","BP","GO:0006364","rRNA processing",0.578947368421053,"17/549",2.78444072834468e-14,1.14162069862132e-12,1.04343252556917e-12,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656",11,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"544","K27
(19)","BP","GO:0016072","rRNA metabolic process",0.578947368421053,"17/549",2.78444072834468e-14,1.14162069862132e-12,1.04343252556917e-12,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656",11,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"545","K27
(19)","CC","GO:0031981","nuclear lumen",0.684210526315789,"142/550",8.84561747803513e-05,0.00114993027214457,0.000954395569998527,"851708/854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656/852673",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"546","K27
(19)","CC","GO:0031974","membrane-enclosed lumen",0.684210526315789,"157/550",0.000281752491971272,0.00183139119781327,0.00151998054879239,"851708/854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656/852673",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"547","K27
(19)","CC","GO:0043233","organelle lumen",0.684210526315789,"157/550",0.000281752491971272,0.00183139119781327,0.00151998054879239,"851708/854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656/852673",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"548","K27
(19)","CC","GO:0070013","intracellular organelle lumen",0.684210526315789,"157/550",0.000281752491971272,0.00183139119781327,0.00151998054879239,"851708/854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851656/852673",13,"K27 (19)","Bayesian",5,"Bayesian: chain 5",27,"ALL"
"549","K28
(12)","MF","GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.333333333333333,"23/546",0.000952978221703742,0.0413833071143762,0.0265156201190511,"851725/852863/855013/852984",4,"K28 (12)","Bayesian",5,"Bayesian: chain 5",28,"ALL"
"550","K28
(12)","MF","GO:0016301","kinase activity",0.333333333333333,"27/546",0.00179927422236418,0.0413833071143762,0.0265156201190511,"851725/852863/855013/852984",4,"K28 (12)","Bayesian",5,"Bayesian: chain 5",28,"ALL"
"551","K32
(12)","BP","GO:0006897","endocytosis",0.333333333333333,"10/549",2.58608076110195e-05,0.00667208836364304,0.00530827103594612,"852960/853729/853361/854183",4,"K32 (12)","Bayesian",5,"Bayesian: chain 5",32,"ALL"
"552","K32
(12)","BP","GO:0072594","establishment of protein localization to organelle",0.333333333333333,"15/549",0.000158376933506254,0.0204306244223068,0.0162544747545892,"852960/853361/855387/854183",4,"K32 (12)","Bayesian",5,"Bayesian: chain 5",32,"ALL"
"553","K32
(12)","MF","GO:0019899","enzyme binding",0.333333333333333,"22/546",0.00079682688776132,0.0382476906125434,0.0382476906125434,"852960/852961/853361/854183",4,"K32 (12)","Bayesian",5,"Bayesian: chain 5",32,"ALL"
"554","K33
(6)","BP","GO:0006348","chromatin silencing at telomere",0.666666666666667,"21/549",2.27970585235804e-05,0.00248142348953481,0.0011456248797483,"852501/851772/856680/850980",4,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"555","K33
(6)","BP","GO:0000727","double-strand break repair via break-induced replication",0.5,"10/549",8.50009159700186e-05,0.00248142348953481,0.0011456248797483,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"556","K33
(6)","BP","GO:0000724","double-strand break repair via homologous recombination",0.666666666666667,"29/549",8.83035755695533e-05,0.00248142348953481,0.0011456248797483,"852501/851772/856680/850980",4,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"557","K33
(6)","BP","GO:0006342","chromatin silencing",0.666666666666667,"30/549",0.000101578739337682,0.00248142348953481,0.0011456248797483,"852501/851772/856680/850980",4,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"558","K33
(6)","BP","GO:0006281","DNA repair",0.666666666666667,"72/549",0.00334125166676146,0.0158709454171169,0.00732730628675759,"852501/851772/856680/850980",4,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"559","K33
(6)","BP","GO:0006259","DNA metabolic process",0.666666666666667,"95/549",0.00958232632090119,0.0287469789627036,0.0132719201120515,"852501/851772/856680/850980",4,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"560","K33
(6)","BP","GO:0006261","DNA-dependent DNA replication",0.5,"47/549",0.00981236218036138,0.0289295505662379,0.0133562098643757,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"561","K33
(6)","BP","GO:0006260","DNA replication",0.5,"51/549",0.0123840491677612,0.0330886313701118,0.0152763764404948,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"562","K33
(6)","CC","GO:0032993","protein-DNA complex",0.5,"30/550",0.00262966159352161,0.0105186463740864,0.00738150622742908,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"563","K33
(6)","CC","GO:0043596","nuclear replication fork",0.5,"30/550",0.00262966159352161,0.0105186463740864,0.00738150622742908,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"564","K33
(6)","MF","GO:0003678","DNA helicase activity",0.5,"10/546",8.63984175795961e-05,0.00325348205878869,0.00107022436144365,"852501/856680/850980",3,"K33 (6)","Bayesian",5,"Bayesian: chain 5",33,"ALL"
"565","K1
(15)","CC","GO:0005933","cellular bud",0.6,"73/550",2.07943765012608e-05,0.00133084009608069,0.0012257737727059,"855646/855389/855804/854437/850891/851440/853650/855945/851375",9,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"566","K1
(15)","CC","GO:0005935","cellular bud neck",0.466666666666667,"57/550",0.000298738384511611,0.00900139951097649,0.00829076270747834,"855646/855804/854437/850891/851440/855945/851375",7,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"567","K1
(15)","CC","GO:0005618","cell wall",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"568","K1
(15)","CC","GO:0009277","fungal-type cell wall",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"569","K1
(15)","CC","GO:0030312","external encapsulating structure",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"570","K1
(15)","CC","GO:0030427","site of polarized growth",0.466666666666667,"67/550",0.000853819603725301,0.00910740910640321,0.00838840312431875,"855646/855804/854437/850891/851440/855945/851375",7,"K1 (15)","Bayesian",6,"Bayesian: chain 6",1,"ALL"
"571","K2
(59)","CC","GO:0099080","supramolecular complex",0.372881355932203,"43/550",1.89770860069819e-12,1.95463985871913e-10,1.4182874805218e-10,"853773/851097/851197/852819/852786/854370/852099/856736/853100/852787/853041/856577/852249/856263/856648/856738/850734/855859/850447/854889/854085/854223",22,"K2 (59)","Bayesian",6,"Bayesian: chain 6",2,"ALL"
"572","K2
(59)","CC","GO:0000776","kinetochore",0.23728813559322,"21/550",3.8723173670656e-10,6.64747814679594e-09,4.82341286073083e-09,"853773/851097/851197/852819/854370/853100/852787/853041/856648/856738/850734/855859/850447/854085",14,"K2 (59)","Bayesian",6,"Bayesian: chain 6",2,"ALL"
"573","K2
(59)","CC","GO:0000777","condensed chromosome kinetochore",0.23728813559322,"21/550",3.8723173670656e-10,6.64747814679594e-09,4.82341286073083e-09,"853773/851097/851197/852819/854370/853100/852787/853041/856648/856738/850734/855859/850447/854085",14,"K2 (59)","Bayesian",6,"Bayesian: chain 6",2,"ALL"
"574","K2
(59)","CC","GO:0000778","condensed nuclear chromosome kinetochore",0.23728813559322,"21/550",3.8723173670656e-10,6.64747814679594e-09,4.82341286073083e-09,"853773/851097/851197/852819/854370/853100/852787/853041/856648/856738/850734/855859/850447/854085",14,"K2 (59)","Bayesian",6,"Bayesian: chain 6",2,"ALL"
"575","K2
(59)","CC","GO:0000779","condensed chromosome, centromeric region",0.23728813559322,"21/550",3.8723173670656e-10,6.64747814679594e-09,4.82341286073083e-09,"853773/851097/851197/852819/854370/853100/852787/853041/856648/856738/850734/855859/850447/854085",14,"K2 (59)","Bayesian",6,"Bayesian: chain 6",2,"ALL"
"576","K5
(3)","BP","GO:0048878","chemical homeostasis",0.666666666666667,"10/549",0.000888700952184281,0.0408802438004769,0.0383544621469005,"851246/854052",2,"K5 (3)","Bayesian",6,"Bayesian: chain 6",5,"ALL"
"577","K6
(40)","BP","GO:0007163","establishment or maintenance of cell polarity",0.225,"26/549",2.94219876596964e-05,0.0114717941920572,0.00990739018030407,"851904/851430/852932/855427/856854/852897/856458/855238/851067",9,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"578","K6
(40)","BP","GO:0045859","regulation of protein kinase activity",0.175,"17/549",7.29406635145569e-05,0.0114717941920572,0.00990739018030407,"851430/856237/855427/853252/855239/856236/855418",7,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"579","K6
(40)","BP","GO:0043549","regulation of kinase activity",0.175,"18/549",0.000112955323750328,0.0114717941920572,0.00990739018030407,"851430/856237/855427/853252/855239/856236/855418",7,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"580","K6
(40)","CC","GO:0030427","site of polarized growth",0.375,"67/550",1.52478188906917e-05,0.00143329497572502,0.0013000771896274,"851904/851430/852932/856861/850992/853136/853252/854155/856854/851055/852897/855438/856458/851067/856236",15,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"581","K6
(40)","CC","GO:0005933","cellular bud",0.375,"73/550",4.78054825843314e-05,0.00224685768146358,0.00203802320491097,"851904/851430/852932/856861/850992/853136/853252/854155/856854/851055/855438/856458/851067/856236/855418",15,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"582","K6
(40)","CC","GO:0005935","cellular bud neck",0.3,"57/550",0.000283152744576731,0.00665408949755318,0.00603562429229348,"851904/851430/852932/856861/850992/853136/853252/854155/856854/851055/856458/856236",12,"K6 (40)","Bayesian",6,"Bayesian: chain 6",6,"ALL"
"583","K9
(8)","BP","GO:0032787","monocarboxylic acid metabolic process",0.625,"14/549",2.63508756848067e-07,5.61273652086382e-05,5.24243737308259e-05,"854556/854529/854706/850317/850614",5,"K9 (8)","Bayesian",6,"Bayesian: chain 6",9,"ALL"
"584","K9
(8)","BP","GO:0019752","carboxylic acid metabolic process",0.625,"19/549",1.4951068750657e-06,0.000105654710517076,9.8684162528922e-05,"854556/854529/854706/850317/850614",5,"K9 (8)","Bayesian",6,"Bayesian: chain 6",9,"ALL"
"585","K9
(8)","BP","GO:0006082","organic acid metabolic process",0.625,"20/549",1.98412601910002e-06,0.000105654710517076,9.8684162528922e-05,"854556/854529/854706/850317/850614",5,"K9 (8)","Bayesian",6,"Bayesian: chain 6",9,"ALL"
"586","K9
(8)","BP","GO:0043436","oxoacid metabolic process",0.625,"20/549",1.98412601910002e-06,0.000105654710517076,9.8684162528922e-05,"854556/854529/854706/850317/850614",5,"K9 (8)","Bayesian",6,"Bayesian: chain 6",9,"ALL"
"587","K9
(8)","BP","GO:0044281","small molecule metabolic process",0.75,"40/549",2.60126784391626e-06,0.000110814010150833,0.000103503078421089,"854556/854529/852846/854706/850317/850614",6,"K9 (8)","Bayesian",6,"Bayesian: chain 6",9,"ALL"
"588","K12
(15)","BP","GO:0006302","double-strand break repair",0.533333333333333,"43/549",3.16661857343272e-06,0.000530959084703579,0.000447123439750383,"850584/853752/854315/850719/854198/855459/850540/855099",8,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"589","K12
(15)","BP","GO:0006974","cellular response to DNA damage stimulus",0.666666666666667,"81/549",4.71963630847626e-06,0.000530959084703579,0.000447123439750383,"851399/851453/850584/853752/854315/850719/854198/855459/850540/855099",10,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"590","K12
(15)","BP","GO:0006281","DNA repair",0.6,"72/549",1.87170636802652e-05,0.00140377977601989,0.00118213033770096,"851453/850584/853752/854315/850719/854198/855459/850540/855099",9,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"591","K12
(15)","BP","GO:0033554","cellular response to stress",0.666666666666667,"110/549",8.86154636255399e-05,0.00498461982893662,0.00419757459278873,"851399/851453/850584/853752/854315/850719/854198/855459/850540/855099",10,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"592","K12
(15)","BP","GO:0006259","DNA metabolic process",0.6,"95/549",0.000198914096847558,0.0068686094779267,0.00578409219193828,"851453/850584/853752/854315/850719/854198/855459/850540/855099",9,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"593","K12
(15)","CC","GO:0000785","chromatin",0.4,"32/550",8.31209472832681e-05,0.0041560473641634,0.00323734215734833,"856129/851399/850584/855407/850719/855099",6,"K12 (15)","Bayesian",6,"Bayesian: chain 6",12,"ALL"
"594","K13
(18)","BP","GO:0006259","DNA metabolic process",0.5,"95/549",0.00121570286542185,0.0126246066793808,0.00802265453699443,"851457/851856/851691/855976/851811/852295/851810/855700/852283",9,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"595","K13
(18)","BP","GO:0006974","cellular response to DNA damage stimulus",0.444444444444444,"81/549",0.002019607946204,0.018176471515836,0.0115507401835527,"851457/851856/851691/851811/852295/851810/855700/852283",8,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"596","K13
(18)","BP","GO:0006281","DNA repair",0.388888888888889,"72/549",0.0048374343679647,0.0361625830659549,0.0229805108762209,"851856/851691/851811/852295/851810/855700/852283",7,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"597","K13
(18)","CC","GO:0000786","nucleosome",0.555555555555556,"11/550",7.38647119149143e-16,4.43188271489486e-14,3.18784546159104e-14,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"598","K13
(18)","CC","GO:0044815","DNA packaging complex",0.555555555555556,"13/550",1.86897927809666e-14,5.60693783428997e-13,4.03306054747173e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"599","K13
(18)","CC","GO:0000788","nuclear nucleosome",0.5,"10/550",4.03029061223118e-14,8.06058122446236e-13,5.79796193338521e-13,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"600","K13
(18)","CC","GO:0000790","nuclear chromatin",0.555555555555556,"30/550",1.5527900143591e-09,1.86334801723092e-08,1.34030295976259e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"601","K13
(18)","CC","GO:0032993","protein-DNA complex",0.555555555555556,"30/550",1.5527900143591e-09,1.86334801723092e-08,1.34030295976259e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"602","K13
(18)","CC","GO:0000785","chromatin",0.555555555555556,"32/550",3.24196668940392e-09,3.24196668940392e-08,2.33194095202738e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"603","K13
(18)","CC","GO:0031974","membrane-enclosed lumen",0.555555555555556,"157/550",0.0132707219433413,0.0468378421529693,0.0336903776889779,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"604","K13
(18)","CC","GO:0043233","organelle lumen",0.555555555555556,"157/550",0.0132707219433413,0.0468378421529693,0.0336903776889779,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K13 (18)","Bayesian",6,"Bayesian: chain 6",13,"ALL"
"605","K14
(27)","BP","GO:0006260","DNA replication",0.555555555555556,"51/549",3.21607065495206e-10,1.06451938678913e-07,8.70031745602821e-08,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/855404/855102",15,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"606","K14
(27)","BP","GO:0006261","DNA-dependent DNA replication",0.518518518518518,"47/549",1.43555854941242e-09,2.37584939927756e-07,1.94178182736312e-07,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/855404/855102",14,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"607","K14
(27)","BP","GO:0006281","DNA repair",0.592592592592593,"72/549",6.48612733277375e-09,7.1563604904937e-07,5.84889377025563e-07,"853500/853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855404/855102",16,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"608","K14
(27)","BP","GO:0006974","cellular response to DNA damage stimulus",0.592592592592593,"81/549",4.34837477516669e-08,3.59828012645044e-06,2.94087451899431e-06,"853500/853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855404/855102",16,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"609","K14
(27)","BP","GO:0006259","DNA metabolic process",0.62962962962963,"95/549",5.9014542276143e-08,3.90676269868067e-06,3.19299733999342e-06,"853500/853821/855642/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855404/855102",17,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"610","K14
(27)","BP","GO:0033554","cellular response to stress",0.62962962962963,"110/549",6.48331449330248e-07,3.06568156754731e-05,2.5055816913966e-05,"853500/853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/855404/855102",17,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"611","K14
(27)","BP","GO:0006302","double-strand break repair",0.333333333333333,"43/549",7.83747270013061e-05,0.00144122414652402,0.00117791256370384,"853500/853821/853371/851266/850793/855621/853747/855404/855102",9,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"612","K14
(27)","CC","GO:0032993","protein-DNA complex",0.259259259259259,"30/550",0.000290076354177447,0.00300954217459102,0.00236641236302654,"853500/853821/852245/851266/850793/855621/855404",7,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"613","K14
(27)","CC","GO:0031974","membrane-enclosed lumen",0.555555555555556,"157/550",0.00231076934590088,0.0136995611221267,0.0107720074771319,"853500/853821/852245/855448/856305/853371/856304/851266/850297/850793/855621/853747/854786/855404/855102",15,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"614","K14
(27)","CC","GO:0043233","organelle lumen",0.555555555555556,"157/550",0.00231076934590088,0.0136995611221267,0.0107720074771319,"853500/853821/852245/855448/856305/853371/856304/851266/850297/850793/855621/853747/854786/855404/855102",15,"K14 (27)","Bayesian",6,"Bayesian: chain 6",14,"ALL"
"615","K16
(3)","CC","GO:0031225","anchored component of membrane",0.666666666666667,"18/550",0.00298106105931881,0.0303074541030745,0.0225194705409842,"853367/856546",2,"K16 (3)","Bayesian",6,"Bayesian: chain 6",16,"ALL"
"616","K16
(3)","CC","GO:0005618","cell wall",0.666666666666667,"30/550",0.00834937867365772,0.0303074541030745,0.0225194705409842,"853367/856546",2,"K16 (3)","Bayesian",6,"Bayesian: chain 6",16,"ALL"
"617","K16
(3)","CC","GO:0009277","fungal-type cell wall",0.666666666666667,"30/550",0.00834937867365772,0.0303074541030745,0.0225194705409842,"853367/856546",2,"K16 (3)","Bayesian",6,"Bayesian: chain 6",16,"ALL"
"618","K16
(3)","CC","GO:0030312","external encapsulating structure",0.666666666666667,"30/550",0.00834937867365772,0.0303074541030745,0.0225194705409842,"853367/856546",2,"K16 (3)","Bayesian",6,"Bayesian: chain 6",16,"ALL"
"619","K16
(3)","CC","GO:0005576","extracellular region",0.666666666666667,"31/550",0.00891395708913957,0.0303074541030745,0.0225194705409842,"853367/856546",2,"K16 (3)","Bayesian",6,"Bayesian: chain 6",16,"ALL"
"620","K17
(10)","BP","GO:0016192","vesicle-mediated transport",0.6,"22/549",3.82232313287607e-07,4.66323422210881e-05,3.98326305426033e-05,"852129/851949/855458/854170/851226/852675",6,"K17 (10)","Bayesian",6,"Bayesian: chain 6",17,"ALL"
"621","K17
(10)","CC","GO:0005783","endoplasmic reticulum",0.8,"61/550",5.59886779882242e-07,1.38631229561044e-05,6.96472684397591e-06,"852751/856595/853580/855458/854170/851462/851226/852675",8,"K17 (10)","Bayesian",6,"Bayesian: chain 6",17,"ALL"
"622","K17
(10)","CC","GO:0012505","endomembrane system",0.9,"92/550",6.30141952550201e-07,1.38631229561044e-05,6.96472684397591e-06,"852751/852129/856595/853580/855458/854170/851462/851226/852675",9,"K17 (10)","Bayesian",6,"Bayesian: chain 6",17,"ALL"
"623","K17
(10)","CC","GO:0016020","membrane",1,"163/550",4.28244716966415e-06,6.28092251550742e-05,3.15548738817359e-05,"852751/852129/856595/851949/853580/855458/854170/851462/851226/852675",10,"K17 (10)","Bayesian",6,"Bayesian: chain 6",17,"ALL"
"624","K17
(10)","CC","GO:0005789","endoplasmic reticulum membrane",0.6,"38/550",1.25989797967765e-05,0.000110871022211633,5.57007527857489e-05,"852751/856595/855458/851462/851226/852675",6,"K17 (10)","Bayesian",6,"Bayesian: chain 6",17,"ALL"
"625","K18
(6)","CC","GO:0005886","plasma membrane",0.666666666666667,"57/550",0.00133680285108003,0.0467880997878012,0.0464363095638327,"850812/856664/856492/851663",4,"K18 (6)","Bayesian",6,"Bayesian: chain 6",18,"ALL"
"626","K29
(21)","BP","GO:0042254","ribosome biogenesis",0.714285714285714,"22/549",1.09825794640417e-19,1.6583694990703e-17,1.4335156353065e-17,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"627","K29
(21)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.714285714285714,"23/549",3.12382631995764e-19,2.35848887156802e-17,2.0387077035513e-17,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",15,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"628","K29
(21)","BP","GO:0006364","rRNA processing",0.619047619047619,"17/549",7.99522832770768e-18,3.01819869370965e-16,2.6089692437783e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"629","K29
(21)","BP","GO:0016072","rRNA metabolic process",0.619047619047619,"17/549",7.99522832770768e-18,3.01819869370965e-16,2.6089692437783e-16,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"630","K29
(21)","BP","GO:0034470","ncRNA processing",0.666666666666667,"22/549",1.5359461978393e-17,4.63855751747469e-16,4.00962796909628e-16,"854221/853996/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",14,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"631","K29
(21)","CC","GO:0030684","preribosome",0.571428571428571,"16/550",3.54552915432992e-16,9.92748163212378e-15,6.3446311182746e-15,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"632","K29
(21)","CC","GO:1990904","ribonucleoprotein complex",0.571428571428571,"20/550",2.30460131424128e-14,3.2264418399378e-13,2.06201170221589e-13,"854221/852569/853048/853956/850689/856553/855408/851924/851208/856228/851403/851656",12,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
"633","K29
(21)","CC","GO:0005730","nucleolus",0.619047619047619,"31/550",5.54747500180502e-13,5.17764333501802e-12,3.30902017651528e-12,"854221/853048/853784/853956/856553/855408/851924/850982/854021/851208/856228/851403/851656",13,"K29 (21)","Bayesian",6,"Bayesian: chain 6",29,"ALL"
