"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1243",100,0.982642016643421,31.2000000000001,-2,54,"Consensus",50,"Consensus (100, 50)"
"1244",1000,0.982642016643421,27.84,-2,54,"Consensus",50,"Consensus (1000, 50)"
"1245",10000,0.982642016643421,27.84,-2,54,"Consensus",50,"Consensus (10000, 50)"
"1246",1,0.98013379282384,214.74,-2,54,"Consensus",100,"Consensus (1, 100)"
"1247",10,0.982642016643421,40.0400000000001,-2,54,"Consensus",100,"Consensus (10, 100)"
"1248",100,0.982642016643421,27.6200000000001,-2,54,"Consensus",100,"Consensus (100, 100)"
"1249",1000,0.985143051192801,23.36,-1,54,"Consensus",100,"Consensus (1000, 100)"
"1250",10000,1,23.24,0,54,"Consensus",100,"Consensus (10000, 100)"
"1251",1,0.0454776011696963,280,-2,55,"Consensus",1,"Consensus (1, 1)"
"1252",10,1,0,0,55,"Consensus",1,"Consensus (10, 1)"
"1253",100,1,0,0,55,"Consensus",1,"Consensus (100, 1)"
"1254",1000,1,0,0,55,"Consensus",1,"Consensus (1000, 1)"
"1255",10000,1,0,0,55,"Consensus",1,"Consensus (10000, 1)"
"1256",1,0.932349719734553,207.2,-2,55,"Consensus",10,"Consensus (1, 10)"
"1257",10,1,34.2,0,55,"Consensus",10,"Consensus (10, 10)"
"1258",100,1,34.2,0,55,"Consensus",10,"Consensus (100, 10)"
"1259",1000,1,34.2,0,55,"Consensus",10,"Consensus (1000, 10)"
"1260",10000,1,29.2,0,55,"Consensus",10,"Consensus (10000, 10)"
"1261",1,0.949796682255119,205.533333333333,-2,55,"Consensus",30,"Consensus (1, 30)"
"1262",10,1,32.4,0,55,"Consensus",30,"Consensus (10, 30)"
"1263",100,1,23.5333333333333,0,55,"Consensus",30,"Consensus (100, 30)"
"1264",1000,1,23.5333333333333,0,55,"Consensus",30,"Consensus (1000, 30)"
"1265",10000,1,21.8666666666667,0,55,"Consensus",30,"Consensus (10000, 30)"
"1266",1,0.978072334446125,200.16,-1,55,"Consensus",50,"Consensus (1, 50)"
"1267",10,1,31.12,0,55,"Consensus",50,"Consensus (10, 50)"
"1268",100,1,19.96,0,55,"Consensus",50,"Consensus (100, 50)"
"1269",1000,1,19.96,0,55,"Consensus",50,"Consensus (1000, 50)"
"1270",10000,1,18.96,0,55,"Consensus",50,"Consensus (10000, 50)"
"1271",1,1,192.22,0,55,"Consensus",100,"Consensus (1, 100)"
"1272",10,1,31.0800000000001,0,55,"Consensus",100,"Consensus (10, 100)"
"1273",100,1,17.62,0,55,"Consensus",100,"Consensus (100, 100)"
"1274",1000,1,16.1200000000001,0,55,"Consensus",100,"Consensus (1000, 100)"
"1275",10000,1,15.6200000000001,0,55,"Consensus",100,"Consensus (10000, 100)"
"1276",1,0.0652686910935579,198,-2,56,"Consensus",1,"Consensus (1, 1)"
"1277",10,0.0751600276957425,56,-2,56,"Consensus",1,"Consensus (10, 1)"
"1278",100,0.0751600276957425,56,-2,56,"Consensus",1,"Consensus (100, 1)"
"1279",1000,0.0751600276957425,56,-2,56,"Consensus",1,"Consensus (1000, 1)"
"1280",10000,0.0751600276957425,56,-2,56,"Consensus",1,"Consensus (10000, 1)"
"1281",1,1,191.6,0,56,"Consensus",10,"Consensus (1, 10)"
"1282",10,1,25,0,56,"Consensus",10,"Consensus (10, 10)"
"1283",100,1,9.8,0,56,"Consensus",10,"Consensus (100, 10)"
"1284",1000,1,9.8,0,56,"Consensus",10,"Consensus (1000, 10)"
"1285",10000,1,9.8,0,56,"Consensus",10,"Consensus (10000, 10)"
"1286",1,0.96689319964492,194.333333333333,-2,56,"Consensus",30,"Consensus (1, 30)"
"1287",10,1,42.3333333333333,0,56,"Consensus",30,"Consensus (10, 30)"
"1288",100,1,21.2,0,56,"Consensus",30,"Consensus (100, 30)"
"1289",1000,1,17.8666666666667,0,56,"Consensus",30,"Consensus (1000, 30)"
"1290",10000,1,16.8,0,56,"Consensus",30,"Consensus (10000, 30)"
"1291",1,0.96429300142828,209.36,-2,56,"Consensus",50,"Consensus (1, 50)"
"1292",10,1,44.96,0,56,"Consensus",50,"Consensus (10, 50)"
"1293",100,1,24.52,0,56,"Consensus",50,"Consensus (100, 50)"
"1294",1000,1,21.36,0,56,"Consensus",50,"Consensus (1000, 50)"
"1295",10000,1,20.72,0,56,"Consensus",50,"Consensus (10000, 50)"
"1296",1,0.972070281328439,217.78,-2,56,"Consensus",100,"Consensus (1, 100)"
"1297",10,1,42.14,0,56,"Consensus",100,"Consensus (10, 100)"
"1298",100,1,25.66,0,56,"Consensus",100,"Consensus (100, 100)"
"1299",1000,1,22.16,0,56,"Consensus",100,"Consensus (1000, 100)"
"1300",10000,1,21.84,0,56,"Consensus",100,"Consensus (10000, 100)"
"1301",1,0.317008626973162,410,-2,57,"Consensus",1,"Consensus (1, 1)"
"1302",10,0.734222565074444,70,-2,57,"Consensus",1,"Consensus (10, 1)"
"1303",100,1,0,0,57,"Consensus",1,"Consensus (100, 1)"
"1304",1000,1,0,0,57,"Consensus",1,"Consensus (1000, 1)"
"1305",10000,1,0,0,57,"Consensus",1,"Consensus (10000, 1)"
"1306",1,0.937057906725812,212.2,-2,57,"Consensus",10,"Consensus (1, 10)"
"1307",10,1,30.6,0,57,"Consensus",10,"Consensus (10, 10)"
"1308",100,1,11.2,0,57,"Consensus",10,"Consensus (100, 10)"
"1309",1000,1,11.2,0,57,"Consensus",10,"Consensus (1000, 10)"
"1310",10000,1,11.2,0,57,"Consensus",10,"Consensus (10000, 10)"
"1311",1,0.961206104839578,190,-2,57,"Consensus",30,"Consensus (1, 30)"
"1312",10,1,36.0666666666667,0,57,"Consensus",30,"Consensus (10, 30)"
"1313",100,1,20.8000000000001,0,57,"Consensus",30,"Consensus (100, 30)"
"1314",1000,1,20.8000000000001,0,57,"Consensus",30,"Consensus (1000, 30)"
"1315",10000,1,20.8000000000001,0,57,"Consensus",30,"Consensus (10000, 30)"
"1316",1,0.94787367131052,204.96,-2,57,"Consensus",50,"Consensus (1, 50)"
"1317",10,1,40.4,0,57,"Consensus",50,"Consensus (10, 50)"
"1318",100,1,23.4,0,57,"Consensus",50,"Consensus (100, 50)"
"1319",1000,1,22.68,0,57,"Consensus",50,"Consensus (1000, 50)"
"1320",10000,1,22.68,0,57,"Consensus",50,"Consensus (10000, 50)"
"13211",1,1,215.3,0,57,"Consensus",100,"Consensus (1, 100)"
"1322",10,1,42.9400000000001,0,57,"Consensus",100,"Consensus (10, 100)"
"1323",100,1,24.8800000000001,0,57,"Consensus",100,"Consensus (100, 100)"
"1324",1000,1,23.8200000000001,0,57,"Consensus",100,"Consensus (1000, 100)"
"1325",10000,1,22.5400000000001,0,57,"Consensus",100,"Consensus (10000, 100)"
"1326",1,0.181992710275173,240,-2,58,"Consensus",1,"Consensus (1, 1)"
"1327",10,0.318720128280772,142,-2,58,"Consensus",1,"Consensus (10, 1)"
"1328",100,0.318720128280772,110,-2,58,"Consensus",1,"Consensus (100, 1)"
"1329",1000,0.318720128280772,110,-2,58,"Consensus",1,"Consensus (1000, 1)"
"1330",10000,0.318720128280772,110,-2,58,"Consensus",1,"Consensus (10000, 1)"
"1331",1,0.976497698799624,146.2,-2,58,"Consensus",10,"Consensus (1, 10)"
"1332",10,1,26.2,0,58,"Consensus",10,"Consensus (10, 10)"
"1333",100,1,23,0,58,"Consensus",10,"Consensus (100, 10)"
"1334",1000,1,23,0,58,"Consensus",10,"Consensus (1000, 10)"
"1335",10000,1,23,0,58,"Consensus",10,"Consensus (10000, 10)"
"1336",1,0.97118392886547,163.266666666667,-2,58,"Consensus",30,"Consensus (1, 30)"
"1337",10,1,24.8,0,58,"Consensus",30,"Consensus (10, 30)"
"1338",100,1,18.6666666666667,0,58,"Consensus",30,"Consensus (100, 30)"
"1339",1000,1,18.6666666666667,0,58,"Consensus",30,"Consensus (1000, 30)"
"1340",10000,1,18.6666666666667,0,58,"Consensus",30,"Consensus (10000, 30)"
"1341",1,0.968514393420151,164.68,-2,58,"Consensus",50,"Consensus (1, 50)"
"1342",10,1,25.88,0,58,"Consensus",50,"Consensus (10, 50)"
"1343",100,1,19.24,0,58,"Consensus",50,"Consensus (100, 50)"
"1344",1000,1,19.24,0,58,"Consensus",50,"Consensus (1000, 50)"
"1345",10000,1,19.24,0,58,"Consensus",50,"Consensus (10000, 50)"
"1346",1,0.97118392886547,182.4,-2,58,"Consensus",100,"Consensus (1, 100)"
"1347",10,1,35.3,0,58,"Consensus",100,"Consensus (10, 100)"
"1348",100,1,21.7400000000001,0,58,"Consensus",100,"Consensus (100, 100)"
"1349",1000,1,20.54,0,58,"Consensus",100,"Consensus (1000, 100)"
"1350",10000,1,20.54,0,58,"Consensus",100,"Consensus (10000, 100)"
"1351",1,0.103445939077695,200,-2,59,"Consensus",1,"Consensus (1, 1)"
"1352",10,0.967450511491962,24,-1,59,"Consensus",1,"Consensus (10, 1)"
"1353",100,0.967450511491962,24,-1,59,"Consensus",1,"Consensus (100, 1)"
"1354",1000,1,0,0,59,"Consensus",1,"Consensus (1000, 1)"
"1355",10000,1,0,0,59,"Consensus",1,"Consensus (10000, 1)"
"1356",1,0.904226012812789,182.8,-2,59,"Consensus",10,"Consensus (1, 10)"
"1357",10,1,24.4,0,59,"Consensus",10,"Consensus (10, 10)"
"1358",100,1,24.4,0,59,"Consensus",10,"Consensus (100, 10)"
"1359",1000,1,22,0,59,"Consensus",10,"Consensus (1000, 10)"
"1360",10000,1,22,0,59,"Consensus",10,"Consensus (10000, 10)"
"1361",1,0.983888150885823,198,-1,59,"Consensus",30,"Consensus (1, 30)"
"1362",10,1,32.8,0,59,"Consensus",30,"Consensus (10, 30)"
"1363",100,1,28.6,0,59,"Consensus",30,"Consensus (100, 30)"
"1364",1000,1,24.2,0,59,"Consensus",30,"Consensus (1000, 30)"
"1365",10000,1,19.8,0,59,"Consensus",30,"Consensus (10000, 30)"
"1366",1,0.983888150885823,193.76,-1,59,"Consensus",50,"Consensus (1, 50)"
"1367",10,1,37.6,0,59,"Consensus",50,"Consensus (10, 50)"
"1368",100,1,32.04,0,59,"Consensus",50,"Consensus (100, 50)"
"1369",1000,1,29.4,0,59,"Consensus",50,"Consensus (1000, 50)"
"1370",10000,1,25.92,0,59,"Consensus",50,"Consensus (10000, 50)"
"1371",1,1,200.1,0,59,"Consensus",100,"Consensus (1, 100)"
"1372",10,1,36.7200000000001,0,59,"Consensus",100,"Consensus (10, 100)"
"1373",100,1,26.8200000000001,0,59,"Consensus",100,"Consensus (100, 100)"
"1374",1000,1,24.78,0,59,"Consensus",100,"Consensus (1000, 100)"
"1375",10000,1,22.1399999999999,0,59,"Consensus",100,"Consensus (10000, 100)"
"1376",1,0.0776870171077556,194,-2,5,"Consensus",1,"Consensus (1, 1)"
"1377",10,0.0776870171077556,42,-2,5,"Consensus",1,"Consensus (10, 1)"
"1378",100,0.0776870171077556,42,-2,5,"Consensus",1,"Consensus (100, 1)"
"1379",1000,0.0776870171077556,42,-2,5,"Consensus",1,"Consensus (1000, 1)"
"1380",10000,0.0776870171077556,42,-2,5,"Consensus",1,"Consensus (10000, 1)"
"1381",1,0.930669848118861,245,-2,5,"Consensus",10,"Consensus (1, 10)"
"1382",10,1,42.4,0,5,"Consensus",10,"Consensus (10, 10)"
"1383",100,1,24.2,0,5,"Consensus",10,"Consensus (100, 10)"
"1384",1000,1,24.2,0,5,"Consensus",10,"Consensus (1000, 10)"
"1385",10000,1,24.2,0,5,"Consensus",10,"Consensus (10000, 10)"
"1386",1,0.975710669460215,220.733333333333,-1,5,"Consensus",30,"Consensus (1, 30)"
"1387",10,1,35.2000000000001,0,5,"Consensus",30,"Consensus (10, 30)"
"1388",100,1,24.9333333333334,0,5,"Consensus",30,"Consensus (100, 30)"
"1389",1000,1,24.9333333333334,0,5,"Consensus",30,"Consensus (1000, 30)"
"1390",10000,1,24.9333333333334,0,5,"Consensus",30,"Consensus (10000, 30)"
"1391",1,0.953496421513348,204.56,-2,5,"Consensus",50,"Consensus (1, 50)"
"1392",10,1,40.64,0,5,"Consensus",50,"Consensus (10, 50)"
"1393",100,1,30.04,0,5,"Consensus",50,"Consensus (100, 50)"
"1394",1000,1,28.84,0,5,"Consensus",50,"Consensus (1000, 50)"
"1395",10000,1,27.4,0,5,"Consensus",50,"Consensus (10000, 50)"
"1396",1,0.975710669460215,201.96,-1,5,"Consensus",100,"Consensus (1, 100)"
"1397",10,1,32.6200000000001,0,5,"Consensus",100,"Consensus (10, 100)"
"1398",100,1,24.0600000000001,0,5,"Consensus",100,"Consensus (100, 100)"
"1399",1000,1,22.9600000000001,0,5,"Consensus",100,"Consensus (1000, 100)"
"1400",10000,1,22.2400000000001,0,5,"Consensus",100,"Consensus (10000, 100)"
"1401",1,0.821278267212839,48,-2,60,"Consensus",1,"Consensus (1, 1)"
"1402",10,1,0,0,60,"Consensus",1,"Consensus (10, 1)"
"1403",100,1,0,0,60,"Consensus",1,"Consensus (100, 1)"
"1404",1000,1,0,0,60,"Consensus",1,"Consensus (1000, 1)"
"1405",10000,1,0,0,60,"Consensus",1,"Consensus (10000, 1)"
"1406",1,0.972403411941796,139,-2,60,"Consensus",10,"Consensus (1, 10)"
"1407",10,1,23.6,0,60,"Consensus",10,"Consensus (10, 10)"
"1408",100,1,18.4,0,60,"Consensus",10,"Consensus (100, 10)"
"1409",1000,1,6,0,60,"Consensus",10,"Consensus (1000, 10)"
"1410",10000,1,6,0,60,"Consensus",10,"Consensus (10000, 10)"
"1411",1,0.972403411941796,205.666666666667,-2,60,"Consensus",30,"Consensus (1, 30)"
"1412",10,1,36.1333333333334,0,60,"Consensus",30,"Consensus (10, 30)"
"1413",100,1,14.8666666666667,0,60,"Consensus",30,"Consensus (100, 30)"
"1414",1000,1,9.66666666666668,0,60,"Consensus",30,"Consensus (1000, 30)"
"1415",10000,1,9.66666666666668,0,60,"Consensus",30,"Consensus (10000, 30)"
"1416",1,0.977486721760385,204.88,-2,60,"Consensus",50,"Consensus (1, 50)"
"1417",10,1,40.12,0,60,"Consensus",50,"Consensus (10, 50)"
"1418",100,1,13.12,0,60,"Consensus",50,"Consensus (100, 50)"
"1419",1000,1,10,0,60,"Consensus",50,"Consensus (1000, 50)"
"1420",10000,1,10,0,60,"Consensus",50,"Consensus (10000, 50)"
"1421",1,0.977486721760385,199.66,-2,60,"Consensus",100,"Consensus (1, 100)"
"1422",10,1,36.14,0,60,"Consensus",100,"Consensus (10, 100)"
"1423",100,1,17.16,0,60,"Consensus",100,"Consensus (100, 100)"
"1424",1000,1,15.04,0,60,"Consensus",100,"Consensus (1000, 100)"
"1425",10000,1,15.04,0,60,"Consensus",100,"Consensus (10000, 100)"
"1426",1,0.0666470687048547,328,-2,61,"Consensus",1,"Consensus (1, 1)"
"1427",10,0.0894506352165807,96,-2,61,"Consensus",1,"Consensus (10, 1)"
"1428",100,0.515332510260603,42,-2,61,"Consensus",1,"Consensus (100, 1)"
"1429",1000,0.515332510260603,42,-2,61,"Consensus",1,"Consensus (1000, 1)"
"1430",10000,0.515332510260603,42,-2,61,"Consensus",1,"Consensus (10000, 1)"
"1431",1,0.959930393369053,247.4,-2,61,"Consensus",10,"Consensus (1, 10)"
"1432",10,0.970806351324709,80.8,-2,61,"Consensus",10,"Consensus (10, 10)"
"1433",100,1,33.6,0,61,"Consensus",10,"Consensus (100, 10)"
"1434",1000,1,33.6,0,61,"Consensus",10,"Consensus (1000, 10)"
"1435",10000,1,33.6,0,61,"Consensus",10,"Consensus (10000, 10)"
"1436",1,0.984204350573156,221.333333333333,-1,61,"Consensus",30,"Consensus (1, 30)"
"1437",10,1,56.4,0,61,"Consensus",30,"Consensus (10, 30)"
"1438",100,1,23.6,0,61,"Consensus",30,"Consensus (100, 30)"
"1439",1000,1,23.6,0,61,"Consensus",30,"Consensus (1000, 30)"
"1440",10000,1,21.2,0,61,"Consensus",30,"Consensus (10000, 30)"
"1441",1,0.962662684019629,209.72,-2,61,"Consensus",50,"Consensus (1, 50)"
"1442",10,1,43.08,0,61,"Consensus",50,"Consensus (10, 50)"
"1443",100,1,20.04,0,61,"Consensus",50,"Consensus (100, 50)"
"1444",1000,1,20.04,0,61,"Consensus",50,"Consensus (1000, 50)"
"1445",10000,1,18.6,0,61,"Consensus",50,"Consensus (10000, 50)"
"1446",1,1,211.42,0,61,"Consensus",100,"Consensus (1, 100)"
"1447",10,1,39.7200000000001,0,61,"Consensus",100,"Consensus (10, 100)"
"1448",100,1,19.0600000000001,0,61,"Consensus",100,"Consensus (100, 100)"
"1449",1000,1,19.0600000000001,0,61,"Consensus",100,"Consensus (1000, 100)"
"1450",10000,1,18.3400000000001,0,61,"Consensus",100,"Consensus (10000, 100)"
"1451",1,0.453820303847166,200,-2,62,"Consensus",1,"Consensus (1, 1)"
"1452",10,0.622272446172424,30,-2,62,"Consensus",1,"Consensus (10, 1)"
"1453",100,0.622272446172424,30,-2,62,"Consensus",1,"Consensus (100, 1)"
"1454",1000,0.622272446172424,30,-2,62,"Consensus",1,"Consensus (1000, 1)"
"1455",10000,0.622272446172424,30,-2,62,"Consensus",1,"Consensus (10000, 1)"
"1456",1,0.948563649583095,205.2,-2,62,"Consensus",10,"Consensus (1, 10)"
"1457",10,0.976034223780571,32.4,-1,62,"Consensus",10,"Consensus (10, 10)"
"1458",100,1,21,0,62,"Consensus",10,"Consensus (100, 10)"
"1459",1000,1,21,0,62,"Consensus",10,"Consensus (1000, 10)"
"1460",10000,1,13.8,0,62,"Consensus",10,"Consensus (10000, 10)"
"1461",1,0.970612289406248,200.2,-2,62,"Consensus",30,"Consensus (1, 30)"
"1462",10,1,35.5333333333334,0,62,"Consensus",30,"Consensus (10, 30)"
"1463",100,1,17.6666666666667,0,62,"Consensus",30,"Consensus (100, 30)"
"1464",1000,1,17.6666666666667,0,62,"Consensus",30,"Consensus (1000, 30)"
"1465",10000,1,15.2666666666667,0,62,"Consensus",30,"Consensus (10000, 30)"
"1466",1,0.970612289406248,204.28,-2,62,"Consensus",50,"Consensus (1, 50)"
"1467",10,1,38.84,0,62,"Consensus",50,"Consensus (10, 50)"
"1468",100,1,21.96,0,62,"Consensus",50,"Consensus (100, 50)"
"1469",1000,1,21.96,0,62,"Consensus",50,"Consensus (1000, 50)"
"1470",10000,1,20.52,0,62,"Consensus",50,"Consensus (10000, 50)"
"1471",1,0.970612289406248,196.76,-2,62,"Consensus",100,"Consensus (1, 100)"
"1472",10,1,30.58,0,62,"Consensus",100,"Consensus (10, 100)"
"1473",100,1,20.68,0,62,"Consensus",100,"Consensus (100, 100)"
"1474",1000,1,20.68,0,62,"Consensus",100,"Consensus (1000, 100)"
"1475",10000,1,19.96,0,62,"Consensus",100,"Consensus (10000, 100)"
"1476",1,0.162551158058395,186,-2,63,"Consensus",1,"Consensus (1, 1)"
"1477",10,1,0,0,63,"Consensus",1,"Consensus (10, 1)"
"1478",100,1,0,0,63,"Consensus",1,"Consensus (100, 1)"
"1479",1000,1,0,0,63,"Consensus",1,"Consensus (1000, 1)"
"1480",10000,1,0,0,63,"Consensus",1,"Consensus (10000, 1)"
"1481",1,0.987777061585649,171.6,-2,63,"Consensus",10,"Consensus (1, 10)"
"1482",10,1,11.6,0,63,"Consensus",10,"Consensus (10, 10)"
"1483",100,1,10.6,0,63,"Consensus",10,"Consensus (100, 10)"
"1484",1000,1,3.6,0,63,"Consensus",10,"Consensus (1000, 10)"
"1485",10000,1,3.6,0,63,"Consensus",10,"Consensus (10000, 10)"
"1486",1,0.95773247140726,195.066666666667,-2,63,"Consensus",30,"Consensus (1, 30)"
"1487",10,0.987777061585649,33.2666666666667,-2,63,"Consensus",30,"Consensus (10, 30)"
"1488",100,1,17.8,0,63,"Consensus",30,"Consensus (100, 30)"
"1489",1000,1,9.60000000000002,0,63,"Consensus",30,"Consensus (1000, 30)"
"1490",10000,1,9.60000000000002,0,63,"Consensus",30,"Consensus (10000, 30)"
"1491",1,0.987777061585649,187.32,-2,63,"Consensus",50,"Consensus (1, 50)"
"1492",10,0.987777061585649,32.52,-2,63,"Consensus",50,"Consensus (10, 50)"
"1493",100,1,19.56,0,63,"Consensus",50,"Consensus (100, 50)"
"1494",1000,1,14.64,0,63,"Consensus",50,"Consensus (1000, 50)"
"1495",10000,1,14.64,0,63,"Consensus",50,"Consensus (10000, 50)"
"1496",1,0.987777061585649,200.88,-2,63,"Consensus",100,"Consensus (1, 100)"
"1497",10,0.987777061585649,34.74,-2,63,"Consensus",100,"Consensus (10, 100)"
"1498",100,1,19.8800000000001,0,63,"Consensus",100,"Consensus (100, 100)"
"1499",1000,1,16.58,0,63,"Consensus",100,"Consensus (1000, 100)"
"1500",10000,1,16.58,0,63,"Consensus",100,"Consensus (10000, 100)"
"1501",1,0.0973733534386784,174,-2,64,"Consensus",1,"Consensus (1, 1)"
"1502",10,0.29500843495207,20,-2,64,"Consensus",1,"Consensus (10, 1)"
"1503",100,0.29500843495207,20,-2,64,"Consensus",1,"Consensus (100, 1)"
"1504",1000,0.29500843495207,20,-2,64,"Consensus",1,"Consensus (1000, 1)"
"1505",10000,0.29500843495207,20,-2,64,"Consensus",1,"Consensus (10000, 1)"
"1506",1,0.966481799143365,189.8,-2,64,"Consensus",10,"Consensus (1, 10)"
"1507",10,1,26,0,64,"Consensus",10,"Consensus (10, 10)"
"1508",100,1,15.2,0,64,"Consensus",10,"Consensus (100, 10)"
"1509",1000,1,15.2,0,64,"Consensus",10,"Consensus (1000, 10)"
"1510",10000,1,15.2,0,64,"Consensus",10,"Consensus (10000, 10)"
"1511",1,0.966481799143365,196,-2,64,"Consensus",30,"Consensus (1, 30)"
"1512",10,1,43,0,64,"Consensus",30,"Consensus (10, 30)"
"1513",100,1,23.8,0,64,"Consensus",30,"Consensus (100, 30)"
"1514",1000,1,22,0,64,"Consensus",30,"Consensus (1000, 30)"
"1515",10000,1,20.9333333333334,0,64,"Consensus",30,"Consensus (10000, 30)"
"1516",1,0.966481799143365,184.12,-2,64,"Consensus",50,"Consensus (1, 50)"
"1517",10,1,40.56,0,64,"Consensus",50,"Consensus (10, 50)"
"15182",100,1,22.68,0,64,"Consensus",50,"Consensus (100, 50)"
"1519",1000,1,21.6,0,64,"Consensus",50,"Consensus (1000, 50)"
"1520",10000,1,20.96,0,64,"Consensus",50,"Consensus (10000, 50)"
"1521",1,0.966481799143365,197.16,-2,64,"Consensus",100,"Consensus (1, 100)"
"1522",10,1,41.92,0,64,"Consensus",100,"Consensus (10, 100)"
"1523",100,1,22.8200000000001,0,64,"Consensus",100,"Consensus (100, 100)"
"1524",1000,1,21.4400000000001,0,64,"Consensus",100,"Consensus (1000, 100)"
"1525",10000,1,21.1200000000001,0,64,"Consensus",100,"Consensus (10000, 100)"
"1526",1,0.495560234080931,54,-2,65,"Consensus",1,"Consensus (1, 1)"
"1527",10,0.495560234080931,20,-2,65,"Consensus",1,"Consensus (10, 1)"
"1528",100,0.495560234080931,20,-2,65,"Consensus",1,"Consensus (100, 1)"
"1529",1000,0.495560234080931,20,-2,65,"Consensus",1,"Consensus (1000, 1)"
"1530",10000,0.495560234080931,20,-2,65,"Consensus",1,"Consensus (10000, 1)"
"1531",1,0.97037484885127,118.6,-2,65,"Consensus",10,"Consensus (1, 10)"
"1532",10,1,17.8,0,65,"Consensus",10,"Consensus (10, 10)"
"1533",100,1,13.4,0,65,"Consensus",10,"Consensus (100, 10)"
"1534",1000,1,12.2,0,65,"Consensus",10,"Consensus (1000, 10)"
"1535",10000,1,12.2,0,65,"Consensus",10,"Consensus (10000, 10)"
"1536",1,0.975381931744647,204.866666666667,-2,65,"Consensus",30,"Consensus (1, 30)"
"1537",10,0.985311926715507,32.7333333333334,-1,65,"Consensus",30,"Consensus (10, 30)"
"1538",100,1,14.2666666666667,0,65,"Consensus",30,"Consensus (100, 30)"
"1539",1000,1,13.8666666666667,0,65,"Consensus",30,"Consensus (1000, 30)"
"1540",10000,1,13.8666666666667,0,65,"Consensus",30,"Consensus (10000, 30)"
"1541",1,0.975381931744647,190.92,-2,65,"Consensus",50,"Consensus (1, 50)"
"1542",10,1,31.6,0,65,"Consensus",50,"Consensus (10, 50)"
"1543",100,1,15.76,0,65,"Consensus",50,"Consensus (100, 50)"
"1544",1000,1,13.68,0,65,"Consensus",50,"Consensus (1000, 50)"
"1545",10000,1,13.68,0,65,"Consensus",50,"Consensus (10000, 50)"
"1546",1,0.975381931744647,199.06,-2,65,"Consensus",100,"Consensus (1, 100)"
"1547",10,1,30.44,0,65,"Consensus",100,"Consensus (10, 100)"
"1548",100,1,17.8,0,65,"Consensus",100,"Consensus (100, 100)"
"1549",1000,1,15.36,0,65,"Consensus",100,"Consensus (1000, 100)"
"1550",10000,1,15.36,0,65,"Consensus",100,"Consensus (10000, 100)"
"1551",1,0.0777309832059481,326,-2,66,"Consensus",1,"Consensus (1, 1)"
"1552",10,0.328677184872542,142,-2,66,"Consensus",1,"Consensus (10, 1)"
"1553",100,0.349873723899975,132,-2,66,"Consensus",1,"Consensus (100, 1)"
"1554",1000,0.349873723899975,132,-2,66,"Consensus",1,"Consensus (1000, 1)"
"1555",10000,0.349873723899975,132,-2,66,"Consensus",1,"Consensus (10000, 1)"
"1556",1,0.945529617278069,236.2,-2,66,"Consensus",10,"Consensus (1, 10)"
"1557",10,0.987341772151899,29.8,-2,66,"Consensus",10,"Consensus (10, 10)"
"1558",100,1,18,0,66,"Consensus",10,"Consensus (100, 10)"
"1559",1000,1,18,0,66,"Consensus",10,"Consensus (1000, 10)"
"1560",10000,1,18,0,66,"Consensus",10,"Consensus (10000, 10)"
"1561",1,0.987341772151899,217.533333333333,-2,66,"Consensus",30,"Consensus (1, 30)"
"1562",10,0.987341772151899,23.5333333333334,-2,66,"Consensus",30,"Consensus (10, 30)"
"1563",100,1,12.9333333333334,0,66,"Consensus",30,"Consensus (100, 30)"
"1564",1000,1,10,0,66,"Consensus",30,"Consensus (1000, 30)"
"1565",10000,1,10,0,66,"Consensus",30,"Consensus (10000, 30)"
"1566",1,0.987341772151899,218.52,-2,66,"Consensus",50,"Consensus (1, 50)"
"1567",10,0.987341772151899,29.24,-2,66,"Consensus",50,"Consensus (10, 50)"
"1568",100,1,16.44,0,66,"Consensus",50,"Consensus (100, 50)"
"1569",1000,1,12.84,0,66,"Consensus",50,"Consensus (1000, 50)"
"1570",10000,1,12.84,0,66,"Consensus",50,"Consensus (10000, 50)"
"1571",1,0.987341772151899,218.14,-2,66,"Consensus",100,"Consensus (1, 100)"
"1572",10,0.987341772151899,38.6000000000001,-2,66,"Consensus",100,"Consensus (10, 100)"
"1573",100,1,23.78,0,66,"Consensus",100,"Consensus (100, 100)"
"1574",1000,1,17.24,0,66,"Consensus",100,"Consensus (1000, 100)"
"1575",10000,1,16.74,0,66,"Consensus",100,"Consensus (10000, 100)"
"1576",1,0.110721748392185,226,-2,67,"Consensus",1,"Consensus (1, 1)"
"1577",10,1,0,0,67,"Consensus",1,"Consensus (10, 1)"
"1578",100,1,0,0,67,"Consensus",1,"Consensus (100, 1)"
"1579",1000,1,0,0,67,"Consensus",1,"Consensus (1000, 1)"
"1580",10000,1,0,0,67,"Consensus",1,"Consensus (10000, 1)"
"1581",1,1,164,0,67,"Consensus",10,"Consensus (1, 10)"
"1582",10,1,30.8,0,67,"Consensus",10,"Consensus (10, 10)"
"1583",100,1,30.8,0,67,"Consensus",10,"Consensus (100, 10)"
"1584",1000,1,30.8,0,67,"Consensus",10,"Consensus (1000, 10)"
"1585",10000,1,11,0,67,"Consensus",10,"Consensus (10000, 10)"
"1586",1,1,197.266666666667,0,67,"Consensus",30,"Consensus (1, 30)"
"1587",10,1,39.1333333333334,0,67,"Consensus",30,"Consensus (10, 30)"
