"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"432","K37
(3)","GO:1901363","heterocyclic compound binding",1,"175/546",0.0325420835236,0.0355004547530181,0.00207604998555662,"852501/856680/850980",3,"K37 (3)","Bayesian",8,"Bayesian: chain 8",37,"MF"
"433","K37
(3)","GO:0097159","organic cyclic compound binding",1,"178/546",0.034254520439086,0.0362694922296205,0.00212102293740471,"852501/856680/850980",3,"K37 (3)","Bayesian",8,"Bayesian: chain 8",37,"MF"
"434","K1
(3)","GO:0004672","protein kinase activity",0.666666666666667,"19/546",0.00337609638068354,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",9,"Bayesian: chain 9",1,"MF"
"435","K1
(3)","GO:0004674","protein serine/threonine kinase activity",0.666666666666667,"19/546",0.00337609638068354,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",9,"Bayesian: chain 9",1,"MF"
"436","K1
(3)","GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.666666666666667,"23/546",0.00497003670910849,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",9,"Bayesian: chain 9",1,"MF"
"437","K1
(3)","GO:0016301","kinase activity",0.666666666666667,"27/546",0.00686049649217485,0.0445932271991365,0.0288863010196836,"853744/856221",2,"K1 (3)","Bayesian",9,"Bayesian: chain 9",1,"MF"
"438","K4
(110)","GO:0003676","nucleic acid binding",0.481818181818182,"119/546",2.13110403089742e-12,2.10979299058845e-10,1.39082578858569e-10,"854156/851399/852245/856305/851671/855459/851266/850540/855621/855950/852385/854063/856831/855404/853773/853266/855636/855701/855976/852284/851811/852295/851810/855700/852283/856486/852294/853880/854150/854675/855228/851813/852248/852427/854937/851947/851724/850822/855013/853728/854221/852569/855571/853956/852282/850982/854497/850551/854162/852984/850409/852673/852258",53,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"439","K4
(110)","GO:0005488","binding",0.8,"281/546",5.84667276372887e-12,2.89410301804579e-10,1.90786163869047e-10,"854156/856129/851904/851399/852665/852245/856305/853371/851671/853327/855459/851266/850540/855621/855950/852385/851561/852119/854063/854786/856831/850638/855404/853252/853773/851457/853266/853798/856854/855636/856458/855701/855976/852284/851811/852295/851810/855700/852283/856486/852294/851177/850447/853880/854889/854150/854675/853539/855228/851708/851813/852248/852427/854903/852228/854937/850345/856850/851947/851724/850822/855013/856236/855962/856418/854700/853728/854221/852569/854938/855048/855571/853956/852762/852282/850982/854497/850551/851273/854162/852984/850409/855418/852499/852673/854294/853283/852258",88,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"440","K4
(110)","GO:1901363","heterocyclic compound binding",0.590909090909091,"175/546",4.11383589359485e-11,1.3575658448863e-09,8.94939738255723e-10,"854156/851399/852245/856305/853371/851671/855459/851266/850540/855621/855950/852385/852119/854063/856831/855404/853252/853773/851457/853266/853798/855636/855701/855976/852284/851811/852295/851810/855700/852283/856486/852294/853880/854889/854150/854675/853539/855228/851813/852248/852427/854937/851947/851724/850822/855013/855962/856418/853728/854221/852569/854938/855571/853956/852282/850982/854497/850551/851273/854162/852984/850409/855418/852673/852258",65,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"441","K4
(110)","GO:0097159","organic cyclic compound binding",0.590909090909091,"178/546",1.11223257722694e-10,2.75277562863668e-09,1.8146952575808e-09,"854156/851399/852245/856305/853371/851671/855459/851266/850540/855621/855950/852385/852119/854063/856831/855404/853252/853773/851457/853266/853798/855636/855701/855976/852284/851811/852295/851810/855700/852283/856486/852294/853880/854889/854150/854675/853539/855228/851813/852248/852427/854937/851947/851724/850822/855013/855962/856418/853728/854221/852569/854938/855571/853956/852282/850982/854497/850551/851273/854162/852984/850409/855418/852673/852258",65,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"442","K4
(110)","GO:0003677","DNA binding",0.372727272727273,"92/546",2.84866927802386e-09,5.64036517048724e-08,3.71826305763114e-08,"854156/851399/852245/856305/851671/855459/851266/850540/855621/855950/852385/854063/856831/855404/853773/853266/855636/855701/855976/852284/851811/852295/851810/855700/852283/852294/853880/854150/854675/855228/851813/854937/851947/851724/850822/855013/852569/855571/850409/852673/852258",41,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"443","K4
(110)","GO:0004672","protein kinase activity",0.0818181818181818,"19/546",0.00607103201732991,0.0222726436852034,0.0146826571874813,"855950/852119/853252/851457/855013/855962/851273/852984/855418",9,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"444","K4
(110)","GO:0004674","protein serine/threonine kinase activity",0.0818181818181818,"19/546",0.00607103201732991,0.0222726436852034,0.0146826571874813,"855950/852119/853252/851457/855013/855962/851273/852984/855418",9,"K4 (110)","Bayesian",9,"Bayesian: chain 9",4,"MF"
"445","K8
(6)","GO:0016740","transferase activity",0.666666666666667,"86/546",0.0067232175739798,0.0345872996785561,0.025030282662113,"856642/853237/850906/851656",4,"K8 (6)","Bayesian",9,"Bayesian: chain 9",8,"MF"
"446","K8
(6)","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups",0.333333333333333,"13/546",0.00744838055904864,0.0345872996785561,0.025030282662113,"856642/853237",2,"K8 (6)","Bayesian",9,"Bayesian: chain 9",8,"MF"
"447","K8
(6)","GO:0016746","transferase activity, transferring acyl groups",0.333333333333333,"14/546",0.00864682491963902,0.0345872996785561,0.025030282662113,"856642/853237",2,"K8 (6)","Bayesian",9,"Bayesian: chain 9",8,"MF"
"448","K8
(6)","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.333333333333333,"14/546",0.00864682491963902,0.0345872996785561,0.025030282662113,"854942/850906",2,"K8 (6)","Bayesian",9,"Bayesian: chain 9",8,"MF"
"449","K11
(49)","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds",0.122448979591837,"11/546",0.000126732556588138,0.00912474407434594,0.00912474407434594,"852856/850992/856546/853102/855352/853045",6,"K11 (49)","Bayesian",9,"Bayesian: chain 9",11,"MF"
"450","K11
(49)","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.122448979591837,"14/546",0.000666336621616048,0.0239881183781777,0.0239881183781777,"852856/850992/856546/853102/855352/853045",6,"K11 (49)","Bayesian",9,"Bayesian: chain 9",11,"MF"
"451","K13
(18)","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",0.388888888888889,"15/546",6.4158106167711e-08,1.02652969868338e-06,7.42883334573496e-07,"856093/853003/855239/850907/854761/853002/851191",7,"K13 (18)","Bayesian",9,"Bayesian: chain 9",13,"MF"
"452","K13
(18)","GO:0019887","protein kinase regulator activity",0.388888888888889,"15/546",6.4158106167711e-08,1.02652969868338e-06,7.42883334573496e-07,"856093/853003/855239/850907/854761/853002/851191",7,"K13 (18)","Bayesian",9,"Bayesian: chain 9",13,"MF"
"453","K13
(18)","GO:0019207","kinase regulator activity",0.388888888888889,"16/546",1.11999829112723e-07,1.19466484386905e-06,8.64560084378916e-07,"856093/853003/855239/850907/854761/853002/851191",7,"K13 (18)","Bayesian",9,"Bayesian: chain 9",13,"MF"
"454","K13
(18)","GO:0030234","enzyme regulator activity",0.444444444444444,"42/546",1.55337418744668e-05,0.000124269934995734,8.99321897995444e-05,"856093/853003/855239/853770/850907/854761/853002/851191",8,"K13 (18)","Bayesian",9,"Bayesian: chain 9",13,"MF"
"455","K13
(18)","GO:0098772","molecular function regulator",0.444444444444444,"44/546",2.25212724229884e-05,0.000144136143507126,0.000104309051222262,"856093/853003/855239/853770/850907/854761/853002/851191",8,"K13 (18)","Bayesian",9,"Bayesian: chain 9",13,"MF"
"456","K17
(33)","GO:0005200","structural constituent of cytoskeleton",0.363636363636364,"18/546",4.06301302509501e-12,2.23108141535882e-10,2.08756155823048e-10,"850909/853824/855979/856736/852787/851957/854555/856577/855597/850734/854085/855339",12,"K17 (33)","Bayesian",9,"Bayesian: chain 9",17,"MF"
"457","K17
(33)","GO:0008017","microtubule binding",0.363636363636364,"19/546",1.06241972159944e-11,2.23108141535882e-10,2.08756155823048e-10,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K17 (33)","Bayesian",9,"Bayesian: chain 9",17,"MF"
"458","K17
(33)","GO:0015631","tubulin binding",0.363636363636364,"19/546",1.06241972159944e-11,2.23108141535882e-10,2.08756155823048e-10,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K17 (33)","Bayesian",9,"Bayesian: chain 9",17,"MF"
"459","K17
(33)","GO:0008092","cytoskeletal protein binding",0.363636363636364,"24/546",4.72700720867828e-10,7.44503635366828e-09,6.96611588647325e-09,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K17 (33)","Bayesian",9,"Bayesian: chain 9",17,"MF"
"460","K17
(33)","GO:0005198","structural molecule activity",0.393939393939394,"31/546",1.16129193584336e-09,1.46322783916264e-08,1.36910207173112e-08,"850909/855820/853824/855979/856736/852787/851957/854555/856577/855597/850734/854085/855339",13,"K17 (33)","Bayesian",9,"Bayesian: chain 9",17,"MF"
"461","K18
(18)","GO:0004386","helicase activity",0.277777777777778,"13/546",2.36116701330762e-05,0.000636093781800803,0.000376634476066265,"850793/853784/852501/856680/850980",5,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"462","K18
(18)","GO:0003697","single-stranded DNA binding",0.277777777777778,"14/546",3.59879558456976e-05,0.000636093781800803,0.000376634476066265,"853821/850934/850793/852501/850980",5,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"463","K18
(18)","GO:0003676","nucleic acid binding",0.666666666666667,"119/546",3.97558613625502e-05,0.000636093781800803,0.000376634476066265,"853821/850934/856254/850793/855067/853784/856553/854021/856228/852501/856680/850980",12,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"464","K18
(18)","GO:0003678","DNA helicase activity",0.222222222222222,"10/546",0.000154762319970287,0.00185714783964344,0.0010996270103152,"850793/852501/856680/850980",4,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"465","K18
(18)","GO:0003688","DNA replication origin binding",0.222222222222222,"13/546",0.000494794547620732,0.00475002765715902,0.00281251637594942,"850793/852501/856680/850980",4,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"466","K18
(18)","GO:1901363","heterocyclic compound binding",0.666666666666667,"175/546",0.00231162280874961,0.0110957894819981,0.00656987535118311,"853821/850934/856254/850793/855067/853784/856553/854021/856228/852501/856680/850980",12,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"467","K18
(18)","GO:0097159","organic cyclic compound binding",0.666666666666667,"178/546",0.00273366285895944,0.0119287106572776,0.00706305236286171,"853821/850934/856254/850793/855067/853784/856553/854021/856228/852501/856680/850980",12,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"468","K18
(18)","GO:0003677","DNA binding",0.444444444444444,"92/546",0.00493332960537538,0.0182153708506168,0.0107854169510231,"853821/850934/856254/850793/855067/852501/856680/850980",8,"K18 (18)","Bayesian",9,"Bayesian: chain 9",18,"MF"
"469","K34
(10)","GO:0019899","enzyme binding",0.4,"22/546",0.000356798324076836,0.0117743446945356,0.011642892680402,"853891/852960/852961/854183",4,"K34 (10)","Bayesian",9,"Bayesian: chain 9",34,"MF"
"470","K3
(138)","GO:0005488","binding",0.753623188405797,"281/546",3.53268765751285e-11,3.53268765751285e-09,2.11961259450771e-09,"854156/854647/856129/851904/851399/853821/853752/850934/852245/853056/850719/856305/853371/851671/855459/851266/855067/855621/852385/852119/854063/851102/852578/856831/853434/850638/855404/853252/853773/851457/853266/853760/852700/853798/852819/856854/852091/856736/853100/852787/855636/850639/852274/853041/856458/855976/852249/856486/850734/850447/853010/853880/854889/850995/853814/854675/852180/853539/855228/851533/851813/852248/851925/852427/854903/852228/850345/856850/855656/851947/856227/851724/855948/850822/854974/855013/856236/851485/855962/856418/854223/854700/853728/854938/855048/855571/852762/854497/856882/851273/853729/854162/852984/854404/850409/855418/852499/852673/854294/853406/853283/852258/853244/852377",104,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"471","K3
(138)","GO:1901363","heterocyclic compound binding",0.507246376811594,"175/546",8.681031706841e-08,4.3405158534205e-06,2.6043095120523e-06,"854156/851399/853821/853752/850934/852245/853056/850719/856305/853371/851671/855459/851266/855067/855621/852385/852119/854063/852578/856831/853434/855404/853252/853773/851457/853266/853760/852700/853798/853100/855636/852274/853041/855976/856486/853880/854889/850995/854675/853539/855228/851533/851813/852248/852427/855656/851947/856227/851724/855948/850822/854974/855013/851485/855962/856418/853728/854938/855571/854497/851273/853729/854162/852984/850409/855418/852673/852258/853244/852377",70,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"472","K3
(138)","GO:0097159","organic cyclic compound binding",0.507246376811594,"178/546",2.17646567343944e-07,7.25488557813147e-06,4.35293134687888e-06,"854156/851399/853821/853752/850934/852245/853056/850719/856305/853371/851671/855459/851266/855067/855621/852385/852119/854063/852578/856831/853434/855404/853252/853773/851457/853266/853760/852700/853798/853100/855636/852274/853041/855976/856486/853880/854889/850995/854675/853539/855228/851533/851813/852248/852427/855656/851947/856227/851724/855948/850822/854974/855013/851485/855962/856418/853728/854938/855571/854497/851273/853729/854162/852984/850409/855418/852673/852258/853244/852377",70,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"473","K3
(138)","GO:0003677","DNA binding",0.304347826086957,"92/546",2.23359096236807e-06,5.58397740592017e-05,3.3503864435521e-05,"854156/851399/853821/853752/850934/852245/850719/856305/851671/855459/851266/855067/855621/852385/854063/852578/856831/855404/853773/853266/852700/855636/853041/855976/853880/850995/854675/855228/851813/855656/851947/851724/850822/854974/855013/851485/855571/850409/852673/852258/853244/852377",42,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"474","K3
(138)","GO:0003676","nucleic acid binding",0.355072463768116,"119/546",1.06575453886381e-05,0.000213150907772762,0.000127890544663657,"854156/851399/853821/853752/850934/852245/850719/856305/851671/855459/851266/855067/855621/852385/854063/852578/856831/855404/853773/853266/852700/855636/853041/855976/856486/853880/850995/854675/855228/851813/852248/852427/855656/851947/851724/850822/854974/855013/851485/853728/855571/854497/854162/852984/850409/852673/852258/853244/852377",49,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"475","K3
(138)","GO:0016772","transferase activity, transferring phosphorus-containing groups",0.144927536231884,"38/546",0.000160702265972152,0.00178558073302392,0.00107134843981435,"853821/852245/856305/855459/855621/852119/853252/851457/853760/853798/853100/852274/851533/856227/855013/855962/855571/851273/852984/855418",20,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"476","K3
(138)","GO:0005515","protein binding",0.282608695652174,"103/546",0.0011431196383539,0.00460906065842065,0.00276543639505239,"854647/856129/851904/852245/853371/851102/853434/850638/851457/852819/856854/852091/856736/853100/852787/850639/856458/852249/850734/850447/853010/853814/852180/850345/855656/851947/855948/855013/856236/856418/854223/854938/855048/853729/854404/855418/853406/853244/852377",39,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"477","K3
(138)","GO:0043167","ion binding",0.347826086956522,"138/546",0.00249917426190271,0.00833058087300902,0.00499834852380541,"851904/853821/853056/850719/853371/851671/855459/851266/855621/852119/854063/856831/853434/853252/851457/853760/853798/853100/855636/852274/854889/853539/855228/851533/854903/852228/856850/856227/851724/855948/850822/855013/851485/855962/856418/854700/854938/856882/851273/853729/852984/855418/852499/852673/854294/853283/852258/853244",48,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"478","K3
(138)","GO:0098772","molecular function regulator",0.13768115942029,"44/546",0.00524015981128884,0.0169037413267382,0.0101422447960429,"850768/851904/856237/852385/855819/856458/853513/853880/852180/850345/854945/855013/856236/854700/852762/854294/853406/853283/851440",19,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"479","K3
(138)","GO:0030234","enzyme regulator activity",0.130434782608696,"42/546",0.00729489843891567,0.022105752845199,0.0132634517071194,"850768/851904/856237/852385/855819/856458/853513/853880/852180/854945/855013/856236/854700/852762/854294/853406/853283/851440",18,"K3 (138)","Bayesian",10,"Bayesian: chain 10",3,"MF"
"480","K8
(16)","GO:0019899","enzyme binding",0.3125,"22/546",0.000216132366912774,0.011455015446377,0.011455015446377,"853891/852960/852961/853361/854183",5,"K8 (16)","Bayesian",10,"Bayesian: chain 10",8,"MF"
"481","K8
(16)","GO:0005515","protein binding",0.5625,"103/546",0.00077854460595076,0.0206314320576951,0.0206314320576951,"852455/851497/853891/852960/852961/853361/855387/854183/853803",9,"K8 (16)","Bayesian",10,"Bayesian: chain 10",8,"MF"
"482","K12
(13)","GO:0016491","oxidoreductase activity",0.307692307692308,"18/546",0.000494794547620732,0.0222657546429329,0.0203126182707459,"852825/854556/851539/856801",4,"K12 (13)","Bayesian",10,"Bayesian: chain 10",12,"MF"
"483","K15
(5)","GO:0043169","cation binding",0.8,"63/546",0.000742379308590003,0.0152956018837701,0.0116472668319862,"854529/851456/855406/854527",4,"K15 (5)","Bayesian",10,"Bayesian: chain 10",15,"MF"
"484","K15
(5)","GO:0046872","metal ion binding",0.8,"63/546",0.000742379308590003,0.0152956018837701,0.0116472668319862,"854529/851456/855406/854527",4,"K15 (5)","Bayesian",10,"Bayesian: chain 10",15,"MF"
"485","K15
(5)","GO:0043167","ion binding",1,"138/546",0.000976315013857666,0.0152956018837701,0.0116472668319862,"854529/851456/855406/852216/854527",5,"K15 (5)","Bayesian",10,"Bayesian: chain 10",15,"MF"
"486","K15
(5)","GO:0016772","transferase activity, transferring phosphorus-containing groups",0.6,"38/546",0.00283206871540959,0.0276021612430435,0.0210184430518136,"854529/851456/854527",3,"K15 (5)","Bayesian",10,"Bayesian: chain 10",15,"MF"
"487","K15
(5)","GO:0016779","nucleotidyltransferase activity",0.4,"10/546",0.00293640013223867,0.0276021612430435,0.0210184430518136,"851456/854527",2,"K15 (5)","Bayesian",10,"Bayesian: chain 10",15,"MF"
"488","K16
(18)","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",0.388888888888889,"15/546",6.4158106167711e-08,1.31524117643808e-06,1.18185985045783e-06,"856093/853003/855239/850907/854761/853002/851191",7,"K16 (18)","Bayesian",10,"Bayesian: chain 10",16,"MF"
"489","K16
(18)","GO:0019887","protein kinase regulator activity",0.388888888888889,"15/546",6.4158106167711e-08,1.31524117643808e-06,1.18185985045783e-06,"856093/853003/855239/850907/854761/853002/851191",7,"K16 (18)","Bayesian",10,"Bayesian: chain 10",16,"MF"
"490","K16
(18)","GO:0019207","kinase regulator activity",0.388888888888889,"16/546",1.11999829112723e-07,1.53066433120722e-06,1.37543649787555e-06,"856093/853003/855239/850907/854761/853002/851191",7,"K16 (18)","Bayesian",10,"Bayesian: chain 10",16,"MF"
"491","K16
(18)","GO:0030234","enzyme regulator activity",0.444444444444444,"42/546",1.55337418744668e-05,0.000159220854213284,0.000143073938317457,"856093/853003/855239/853770/850907/854761/853002/851191",8,"K16 (18)","Bayesian",10,"Bayesian: chain 10",16,"MF"
"492","K16
(18)","GO:0098772","molecular function regulator",0.444444444444444,"44/546",2.25212724229884e-05,0.000184674433868505,0.000165946217853599,"856093/853003/855239/853770/850907/854761/853002/851191",8,"K16 (18)","Bayesian",10,"Bayesian: chain 10",16,"MF"
"493","K17
(28)","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds",0.178571428571429,"11/546",9.20844568510884e-05,0.00414380055829898,0.00414380055829898,"852856/850992/856546/853102/855352",5,"K17 (28)","Bayesian",10,"Bayesian: chain 10",17,"MF"
"494","K17
(28)","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.178571428571429,"14/546",0.000357971072510442,0.00805434913148495,0.00805434913148495,"852856/850992/856546/853102/855352",5,"K17 (28)","Bayesian",10,"Bayesian: chain 10",17,"MF"
"495","K22
(11)","GO:0003682","chromatin binding",0.545454545454545,"29/546",5.08871692495384e-06,0.000244258412397784,0.000224974853524275,"850584/854315/850540/851561/854786/851761",6,"K22 (11)","Bayesian",10,"Bayesian: chain 10",22,"MF"
"496","K23
(15)","GO:0003723","RNA binding",0.466666666666667,"30/546",3.49500165656817e-06,0.000160770076202136,0.000150836913599258,"854221/853956/856553/852282/850982/850551/855613",7,"K23 (15)","Bayesian",10,"Bayesian: chain 10",23,"MF"
"497","K27
(7)","GO:0003678","DNA helicase activity",0.571428571428571,"10/546",1.95392233043831e-06,5.90743861993579e-05,2.07278548067922e-05,"850793/852501/856680/850980",4,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"498","K27
(7)","GO:0003682","chromatin binding",0.714285714285714,"29/546",5.82556732767743e-06,5.90743861993579e-05,2.07278548067922e-05,"856254/850793/852501/856680/850980",5,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"499","K27
(7)","GO:0003688","DNA replication origin binding",0.571428571428571,"13/546",6.56382068881754e-06,5.90743861993579e-05,2.07278548067922e-05,"850793/852501/856680/850980",4,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"500","K27
(7)","GO:0004386","helicase activity",0.571428571428571,"13/546",6.56382068881754e-06,5.90743861993579e-05,2.07278548067922e-05,"850793/852501/856680/850980",4,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"501","K27
(7)","GO:0008094","DNA-dependent ATPase activity",0.571428571428571,"15/546",1.24187661457676e-05,8.94151162495267e-05,3.13737249998339e-05,"850793/852501/856680/850980",4,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"502","K27
(7)","GO:0003677","DNA binding",0.714285714285714,"92/546",0.00195161852279492,0.00439114167628858,0.00154075146536441,"856254/850793/852501/856680/850980",5,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"503","K27
(7)","GO:0003676","nucleic acid binding",0.714285714285714,"119/546",0.00657203967025344,0.0139172604781838,0.00488324929059079,"856254/850793/852501/856680/850980",5,"K27 (7)","Bayesian",10,"Bayesian: chain 10",27,"MF"
"504","K36
(9)","GO:0046982","protein heterodimerization activity",0.777777777777778,"12/546",1.01577056992659e-11,9.14193512933929e-11,1.06923217887009e-11,"852284/851811/852295/851810/852283/852294/854150",7,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"505","K36
(9)","GO:0046983","protein dimerization activity",0.777777777777778,"16/546",1.44806391945712e-10,6.51628763755704e-10,7.62138904977432e-11,"852284/851811/852295/851810/852283/852294/854150",7,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"506","K36
(9)","GO:0003677","DNA binding",1,"92/546",7.81108020031643e-08,2.34332406009493e-07,2.74072989484787e-08,"855701/852284/851811/852295/851810/855700/852283/852294/854150",9,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"507","K36
(9)","GO:0003676","nucleic acid binding",1,"119/546",8.69652459841397e-07,1.95671803464314e-06,2.28855910484578e-07,"855701/852284/851811/852295/851810/855700/852283/852294/854150",9,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"508","K36
(9)","GO:1901363","heterocyclic compound binding",1,"175/546",3.09435480762497e-05,5.42818758894398e-05,6.34875741396957e-06,"855701/852284/851811/852295/851810/855700/852283/852294/854150",9,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"509","K36
(9)","GO:0097159","organic cyclic compound binding",1,"178/546",3.61879172596265e-05,5.42818758894398e-05,6.34875741396957e-06,"855701/852284/851811/852295/851810/855700/852283/852294/854150",9,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"510","K36
(9)","GO:0005515","protein binding",0.777777777777778,"103/546",0.000184105734397363,0.000236707372796609,2.76850728417087e-05,"852284/851811/852295/851810/852283/852294/854150",7,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
"511","K36
(9)","GO:0005488","binding",1,"281/546",0.00237792897438451,0.00267517009618258,0.000312885391366383,"855701/852284/851811/852295/851810/855700/852283/852294/854150",9,"K36 (9)","Bayesian",10,"Bayesian: chain 10",36,"MF"
