"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"740","K6
(56)","CC","GO:0000322","storage vacuole",0.357142857142857,"54/550",1.30937604872812e-08,2.45508009136523e-07,1.96406407309219e-07,"851625/855293/855023/850992/856050/856546/854141/854155/853882/850731/856191/855438/853766/855255/856729/853396/851004/854214/853366/853671",20,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"741","K6
(56)","CC","GO:0000323","lytic vacuole",0.357142857142857,"54/550",1.30937604872812e-08,2.45508009136523e-07,1.96406407309219e-07,"851625/855293/855023/850992/856050/856546/854141/854155/853882/850731/856191/855438/853766/855255/856729/853396/851004/854214/853366/853671",20,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"742","K6
(56)","CC","GO:0000324","fungal-type vacuole",0.357142857142857,"54/550",1.30937604872812e-08,2.45508009136523e-07,1.96406407309219e-07,"851625/855293/855023/850992/856050/856546/854141/854155/853882/850731/856191/855438/853766/855255/856729/853396/851004/854214/853366/853671",20,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"743","K6
(56)","CC","GO:0005773","vacuole",0.357142857142857,"55/550",1.91678116744205e-08,2.87517175116308e-07,2.30013740093046e-07,"851625/855293/855023/850992/856050/856546/854141/854155/853882/850731/856191/855438/853766/855255/856729/853396/851004/854214/853366/853671",20,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"744","K6
(56)","CC","GO:0031224","intrinsic component of membrane",0.553571428571429,"128/550",3.59624936630543e-08,4.49531170788179e-07,3.59624936630543e-07,"851625/853243/852932/853367/855023/852845/852362/856050/856546/854141/853102/850731/851246/856718/856191/855438/853766/855255/856729/854953/852382/851067/853396/856357/856049/856272/851004/853045/854214/853671/856893",31,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"745","K6
(56)","CC","GO:0005618","cell wall",0.232142857142857,"30/550",1.02267679607844e-06,7.67007597058828e-06,6.13606077647062e-06,"855804/851625/852856/853367/850992/856546/853102/850731/853766/855255/856729/853281/856893",13,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"746","K6
(56)","CC","GO:0009277","fungal-type cell wall",0.232142857142857,"30/550",1.02267679607844e-06,7.67007597058828e-06,6.13606077647062e-06,"855804/851625/852856/853367/850992/856546/853102/850731/853766/855255/856729/853281/856893",13,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"747","K6
(56)","CC","GO:0030312","external encapsulating structure",0.232142857142857,"30/550",1.02267679607844e-06,7.67007597058828e-06,6.13606077647062e-06,"855804/851625/852856/853367/850992/856546/853102/850731/853766/855255/856729/853281/856893",13,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"748","K6
(56)","CC","GO:0016020","membrane",0.589285714285714,"163/550",1.36469999566795e-06,9.30477269773599e-06,7.44381815818879e-06,"851625/855293/853243/852932/853367/855023/852845/852362/856050/856546/854141/853102/850731/851246/856718/856191/855438/853766/855255/856729/854953/852382/851067/853396/850887/856357/856049/856272/851004/853045/854214/853671/856893",33,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"749","K6
(56)","CC","GO:0016021","integral component of membrane",0.410714285714286,"110/550",0.000105029550312947,0.000562658305247932,0.000450126644198346,"853243/852932/855023/852845/852362/856050/854141/851246/856718/856191/855438/855255/854953/852382/851067/853396/856357/856049/856272/851004/853045/854214/853671",23,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"750","K6
(56)","CC","GO:0012505","endomembrane system",0.303571428571429,"92/550",0.00550010044817321,0.0275005022408661,0.0220004017926928,"855293/853243/852845/850992/852362/856050/853882/851246/856718/856191/852382/856357/856272/853045/854214/853366/853671",17,"K6 (56)","Bayesian",5,"Bayesian: chain 5",6,"ALL"
"751","K10
(12)","BP","GO:0006897","endocytosis",0.416666666666667,"10/549",4.63348129240066e-07,9.73031071404139e-05,9.02309514835918e-05,"851949/853891/852960/853361/854183",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"752","K10
(12)","BP","GO:0072594","establishment of protein localization to organelle",0.416666666666667,"15/549",5.22928425033634e-06,0.000549074846285315,0.000509167150690643,"851497/853891/852960/853361/854183",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"753","K10
(12)","BP","GO:0016192","vesicle-mediated transport",0.416666666666667,"22/549",4.24699943639256e-05,0.00297289960547479,0.00275682419555307,"851949/853891/852960/853361/854183",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"754","K10
(12)","BP","GO:0015031","protein transport",0.416666666666667,"32/549",0.000290705082600033,0.0117845462833882,0.010928025375573,"851497/853891/852960/853361/854183",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"755","K10
(12)","CC","GO:0005829","cytosol",0.416666666666667,"46/550",0.00167650497605486,0.0259526878924785,0.0239870799519699,"853891/852960/853361/854183/853803",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"756","K10
(12)","MF","GO:0019899","enzyme binding",0.416666666666667,"22/546",4.36085346941e-05,0.0014390816449053,0.00142301534264958,"853891/852960/852961/853361/854183",5,"K10 (12)","Bayesian",5,"Bayesian: chain 5",10,"ALL"
"757","K11
(104)","BP","GO:0051276","chromosome organization",0.548076923076923,"137/549",1.78905425648104e-13,8.44433609059052e-11,5.70614147067111e-11,"854156/856129/850584/852665/853752/850934/854315/852245/850719/854869/854198/856305/851391/853371/851671/853327/855459/850540/855067/852385/851561/854063/854786/856831/853434/850638/855404/855099/855102/853773/853266/852819/856736/855636/853041/855976/852249/856648/855987/853010/853880/854889/854827/853814/854675/852180/855228/851925/852228/855656/854974/854223/854230/855549/852762/854162/853650",57,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"758","K11
(104)","BP","GO:0006996","organelle organization",0.682692307692308,"222/549",1.74759983996312e-10,4.12433562231297e-08,2.78696185004645e-08,"854156/856129/850584/852665/853752/850934/854315/852245/850719/854869/854198/856305/851391/853371/851671/853327/855459/850540/855067/852385/851561/852119/854063/854786/856831/853434/850638/855404/855099/855102/853773/853266/852819/856736/855636/852675/853041/855976/852249/855144/856648/856738/850734/855987/853010/853880/854889/854827/853814/854675/852180/855228/851925/852427/854903/852228/855656/854945/851724/854974/856418/854223/854230/855549/852762/855339/856557/854162/852984/853406/853650",71,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"759","K11
(104)","BP","GO:0006260","DNA replication",0.240384615384615,"51/549",2.51710812035215e-07,8.48625023433012e-06,5.7344643644113e-06,"854156/850584/852665/853821/853752/854315/852245/856305/851391/851671/855459/855067/852385/854063/856831/855404/856559/855102/851457/853266/855636/854675/855228/855656/854945",25,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"760","K11
(104)","BP","GO:0071103","DNA conformation change",0.230769230769231,"50/549",7.78725040138624e-07,2.45038812630287e-05,1.65581534850528e-05,"854156/856129/850584/852665/853752/850719/854869/853327/852385/851561/854063/850638/855404/855099/853266/855636/855976/853880/854675/852180/855228/851925/852228/855656",24,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"761","K11
(104)","BP","GO:0006261","DNA-dependent DNA replication",0.221153846153846,"47/549",9.00210153897207e-07,2.65561995399676e-05,1.79449787257141e-05,"854156/852665/853821/853752/854315/852245/856305/851391/851671/855459/855067/852385/854063/856831/855404/856559/855102/851457/853266/855636/854675/855228/855656",23,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"762","K11
(104)","BP","GO:0000278","mitotic cell cycle",0.451923076923077,"142/549",1.40568684080279e-06,3.68602327143844e-05,2.49077843721197e-05,"854156/850584/853752/854315/851391/853371/855459/850540/855067/852385/851561/852119/854786/856831/853434/855099/856559/855102/853773/852819/856736/855636/852274/853041/852249/856648/855987/853010/853880/854889/854827/853814/854675/852180/855228/851925/850345/855656/851724/854974/854223/855549/852569/852762/855339/856557/853650",47,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"763","K11
(104)","BP","GO:0006333","chromatin assembly or disassembly",0.134615384615385,"34/549",0.00161389808341726,0.0129111846673381,0.008724551637385,"854156/856129/852665/854869/853327/852385/854063/850638/855636/855976/853880/854675/852228/855656",14,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"764","K11
(104)","BP","GO:0010564","regulation of cell cycle process",0.192307692307692,"62/549",0.00550269970036513,0.0299826597229088,0.0202603610527238,"850584/853752/855459/855067/854063/856559/852819/856736/853010/853880/853814/854675/855228/851925/855656/855549/852762/856557/852984/853650",20,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"765","K11
(104)","BP","GO:0031323","regulation of cellular metabolic process",0.346153846153846,"134/549",0.00612518730320666,0.0321232045234838,0.0217068041271534,"854156/850584/852665/850934/854315/856305/851671/853327/855459/855067/852385/854063/851102/853434/850638/856559/851457/855636/855976/856486/851177/855987/853880/854675/855228/851925/854903/852228/855656/854945/851724/854230/852762/856882/850409/853650",36,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"766","K11
(104)","CC","GO:0031981","nuclear lumen",0.538461538461538,"142/550",6.24740659192854e-12,6.37235472376712e-10,4.1430170030684e-10,"854156/851399/850584/852665/853821/853752/850934/852245/850719/856305/853371/856304/855459/850540/855067/851561/854063/854786/856831/853434/850638/855404/855099/855102/853773/853266/852819/855636/853041/855976/855144/856648/856738/850734/851177/853010/853880/854889/854827/853814/852180/855228/851925/852228/851947/854974/854230/853784/852762/854021/851240/851403/856557/854162/850409/853650",56,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"767","K11
(104)","CC","GO:0005694","chromosome",0.480769230769231,"121/550",2.54187804379644e-11,1.29635780233618e-09,8.42833246100924e-10,"854156/856129/851399/851453/850584/852665/853821/850934/854315/852245/850719/854869/856305/851391/853371/853327/855459/850540/855067/852385/851561/854063/854786/856831/853434/850638/855404/855099/855102/853773/853266/851099/852819/855636/853041/855976/855144/856648/856738/850734/853010/854827/853814/852180/855228/851925/852228/851947/854974/853650",50,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"768","K11
(104)","CC","GO:0005634","nucleus",0.817307692307692,"295/550",4.08916061196525e-11,1.39031460806819e-09,9.03919714223898e-10,"854156/856129/851399/851453/850584/852665/853821/853752/850934/854315/852245/850719/854869/854198/856305/851391/853371/856304/851671/853327/855459/850540/855067/852385/851561/852119/854063/854786/856831/853434/850638/855404/855099/856559/855102/853773/851457/853266/851099/852819/855636/852274/853041/855976/852249/855144/856648/856738/856486/850734/851177/855987/853010/853880/854889/854827/853814/854675/852180/855228/851925/852228/855656/854945/851947/851724/854974/855962/854223/853728/854230/855549/853784/855571/852762/854021/854497/851240/851403/856882/856557/854162/852984/850409/853650",85,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"769","K11
(104)","CC","GO:0005657","replication fork",0.115384615384615,"34/550",0.0150518626218294,0.0495254834653743,0.0321992307360018,"854156/850584/852665/853821/852245/851391/855459/855067/852385/855404/855102/853266",12,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"770","K11
(104)","MF","GO:0003682","chromatin binding",0.134615384615385,"29/546",0.000227189096948341,0.00355929585219068,0.00247117965101705,"850584/852665/854315/850540/851561/854786/851177/854675/852180/851925/855656/854974/850409/853650",14,"K11 (104)","Bayesian",5,"Bayesian: chain 5",11,"ALL"
"771","K13
(12)","BP","GO:0019637","organophosphate metabolic process",0.5,"35/549",3.05881180391623e-05,0.00581174242744083,0.00508728700019751,"851539/852846/856801/850317/850614/856313",6,"K13 (12)","Bayesian",5,"Bayesian: chain 5",13,"ALL"
"772","K13
(12)","BP","GO:0044281","small molecule metabolic process",0.5,"40/549",6.88230790801119e-05,0.00653819251261063,0.0057231823656093,"852825/854556/852846/856801/850317/850614",6,"K13 (12)","Bayesian",5,"Bayesian: chain 5",13,"ALL"
"773","K13
(12)","BP","GO:0032787","monocarboxylic acid metabolic process",0.333333333333333,"14/549",0.000117537560371342,0.007444045490185,0.0065161173819902,"852825/854556/850317/850614",4,"K13 (12)","Bayesian",5,"Bayesian: chain 5",13,"ALL"
"774","K13
(12)","BP","GO:0009117","nucleotide metabolic process",0.333333333333333,"15/549",0.000158376933506254,0.00752290434154707,0.00658514618262846,"852846/856801/850317/850614",4,"K13 (12)","Bayesian",5,"Bayesian: chain 5",13,"ALL"
"775","K13
(12)","CC","GO:0005829","cytosol",0.5,"46/550",0.000156531753383061,0.00673086539547163,0.00659081066876047,"851539/855717/856801/850317/850614/855718",6,"K13 (12)","Bayesian",5,"Bayesian: chain 5",13,"ALL"
"776","K15
(6)","MF","GO:0043169","cation binding",0.666666666666667,"63/546",0.00203366716675562,0.0467743448353793,0.0438843967563056,"851456/855406/854527/855021",4,"K15 (6)","Bayesian",5,"Bayesian: chain 5",15,"ALL"
"777","K15
(6)","MF","GO:0046872","metal ion binding",0.666666666666667,"63/546",0.00203366716675562,0.0467743448353793,0.0438843967563056,"851456/855406/854527/855021",4,"K15 (6)","Bayesian",5,"Bayesian: chain 5",15,"ALL"
"778","K17
(24)","MF","GO:0003924","GTPase activity",0.166666666666667,"10/546",0.000508959338663488,0.0119907502149486,0.0107166585833702,"855412/854268/856753/854436",4,"K17 (24)","Bayesian",5,"Bayesian: chain 5",17,"ALL"
"779","K17
(24)","MF","GO:0001883","purine nucleoside binding",0.166666666666667,"13/546",0.00158368399065359,0.0119907502149486,0.0107166585833702,"855412/854268/856753/854436",4,"K17 (24)","Bayesian",5,"Bayesian: chain 5",17,"ALL"
"780","K17
(24)","MF","GO:0005525","GTP binding",0.166666666666667,"13/546",0.00158368399065359,0.0119907502149486,0.0107166585833702,"855412/854268/856753/854436",4,"K17 (24)","Bayesian",5,"Bayesian: chain 5",17,"ALL"
"781","K17
(24)","MF","GO:0019001","guanyl nucleotide binding",0.166666666666667,"13/546",0.00158368399065359,0.0119907502149486,0.0107166585833702,"855412/854268/856753/854436",4,"K17 (24)","Bayesian",5,"Bayesian: chain 5",17,"ALL"
"782","K17
(24)","MF","GO:0032549","ribonucleoside binding",0.166666666666667,"13/546",0.00158368399065359,0.0119907502149486,0.0107166585833702,"855412/854268/856753/854436",4,"K17 (24)","Bayesian",5,"Bayesian: chain 5",17,"ALL"
"783","K18
(25)","CC","GO:0031090","organelle membrane",0.52,"89/550",2.27784137249736e-05,0.00116169909997365,0.000935113826604178,"851544/852114/851551/851315/856510/853690/852458/852857/854941/851464/850739/855015/851926",13,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"784","K18
(25)","CC","GO:0005789","endoplasmic reticulum membrane",0.32,"38/550",0.000112917592859333,0.00191959907860867,0.00154518811281193,"851544/851551/856510/853690/852857/851464/850739/851926",8,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"785","K18
(25)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.32,"38/550",0.000112917592859333,0.00191959907860867,0.00154518811281193,"851544/851551/856510/853690/852857/851464/850739/851926",8,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"786","K18
(25)","CC","GO:0012505","endomembrane system",0.44,"92/550",0.000947042189796379,0.0119551057840286,0.00962330496547196,"851544/852114/851551/856510/853690/852458/852130/852857/851464/850739/851926",11,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"787","K18
(25)","CC","GO:0016021","integral component of membrane",0.48,"110/550",0.00117206919451261,0.0119551057840286,0.00962330496547196,"851544/852114/851551/851315/856510/853690/852458/852857/851464/850739/855015/851926",12,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"788","K18
(25)","CC","GO:0016020","membrane",0.56,"163/550",0.004400762377544,0.0301237162875761,0.0242481926773059,"851544/852114/851551/851315/856510/853690/852458/852857/856664/854941/851464/850739/855015/851926",14,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"789","K18
(25)","CC","GO:0031224","intrinsic component of membrane",0.48,"128/550",0.00486243498314462,0.0301237162875761,0.0242481926773059,"851544/852114/851551/851315/856510/853690/852458/852857/851464/850739/855015/851926",12,"K18 (25)","Bayesian",5,"Bayesian: chain 5",18,"ALL"
"790","K19
(13)","BP","GO:0007346","regulation of mitotic cell cycle",0.692307692307692,"59/549",5.42500779975126e-07,6.03392949466446e-05,3.86522491867356e-05,"853153/856237/851097/854370/852787/855238/855013/851485/854700",9,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"791","K19
(13)","BP","GO:0000278","mitotic cell cycle",0.923076923076923,"142/549",6.33490279513314e-07,6.03392949466446e-05,3.86522491867356e-05,"853153/856237/851097/851197/854370/852787/855238/854085/850822/855013/851485/854700",12,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"792","K19
(13)","BP","GO:0010564","regulation of cell cycle process",0.692307692307692,"62/549",8.56893168523279e-07,6.03392949466446e-05,3.86522491867356e-05,"853153/856237/851097/854370/852787/855238/855013/851485/854700",9,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"793","K19
(13)","BP","GO:0044770","cell cycle phase transition",0.692307692307692,"63/549",9.92422614254023e-07,6.03392949466446e-05,3.86522491867356e-05,"853153/856237/851097/854370/852787/850822/855013/851485/854700",9,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"794","K19
(13)","BP","GO:0044772","mitotic cell cycle phase transition",0.692307692307692,"63/549",9.92422614254023e-07,6.03392949466446e-05,3.86522491867356e-05,"853153/856237/851097/854370/852787/850822/855013/851485/854700",9,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"795","K19
(13)","BP","GO:0006996","organelle organization",0.923076923076923,"222/549",0.000132434353870925,0.00191714493222673,0.00122808799328928,"853153/856237/851097/851197/854370/852787/855238/854085/855948/855013/851485/854700",12,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"796","K19
(13)","BP","GO:0000226","microtubule cytoskeleton organization",0.461538461538462,"44/549",0.000212265832159659,0.00273658717645962,0.00175300771345232,"856237/852787/855238/854085/855948/855013",6,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"797","K19
(13)","CC","GO:0015630","microtubule cytoskeleton",0.615384615384615,"57/550",7.08617080977643e-06,0.000404013352798855,0.000219497916630957,"851197/854370/852787/855238/854085/855948/855013/854700",8,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"798","K19
(13)","CC","GO:0005856","cytoskeleton",0.615384615384615,"79/550",9.163720417848e-05,0.000631278517673973,0.000342969653065656,"851197/854370/852787/855238/854085/855948/855013/854700",8,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"799","K19
(13)","CC","GO:0005816","spindle pole body",0.384615384615385,"37/550",0.0009118470996598,0.00428483817360769,0.00232792566308058,"854370/852787/855238/854085/854700",5,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"800","K19
(13)","CC","GO:0005815","microtubule organizing center",0.384615384615385,"38/550",0.00103665439684057,0.00428483817360769,0.00232792566308058,"854370/852787/855238/854085/854700",5,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"801","K19
(13)","CC","GO:0005694","chromosome",0.538461538461538,"121/550",0.0111094586291092,0.0313084743183986,0.0170096974225595,"851097/851197/854370/852787/854085/851485/854700",7,"K19 (13)","Bayesian",5,"Bayesian: chain 5",19,"ALL"
"802","K20
(9)","BP","GO:0006261","DNA-dependent DNA replication",0.777777777777778,"47/549",6.90237106808423e-07,0.000144740076618882,0.000104210216932255,"855448/856254/851266/850297/850793/855621/852258",7,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"803","K20
(9)","BP","GO:0006260","DNA replication",0.777777777777778,"51/549",1.25316083652712e-06,0.000144740076618882,0.000104210216932255,"855448/856254/851266/850297/850793/855621/852258",7,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"804","K20
(9)","BP","GO:0000727","double-strand break repair via break-induced replication",0.333333333333333,"10/549",0.000346771509243473,0.00616186297194171,0.00443642902513916,"856254/850793/852258",3,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"805","K20
(9)","CC","GO:0043596","nuclear replication fork",0.777777777777778,"30/550",2.33752480703635e-08,8.18133682462721e-07,4.92110485691862e-07,"855448/856254/851266/850297/850793/855621/852258",7,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"806","K20
(9)","CC","GO:0005657","replication fork",0.777777777777778,"34/550",6.09449673468858e-08,1.0665369285705e-06,6.41525972072482e-07,"855448/856254/851266/850297/850793/855621/852258",7,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"807","K20
(9)","CC","GO:0031298","replication fork protection complex",0.555555555555556,"18/550",2.41882573550218e-06,2.82196335808588e-05,1.69742156877346e-05,"855448/856254/850297/850793/852258",5,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"808","K20
(9)","CC","GO:0005694","chromosome",0.888888888888889,"121/550",3.34333512419161e-05,0.000234033458693413,0.00014077200522912,"855448/856254/851266/850297/850793/855621/852248/852258",8,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"809","K20
(9)","CC","GO:0031981","nuclear lumen",0.888888888888889,"142/550",0.000119371685975754,0.000696334834858566,0.000418848020967558,"855448/856254/851266/850297/850793/855621/852248/852258",8,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"810","K20
(9)","CC","GO:0032993","protein-DNA complex",0.444444444444444,"30/550",0.000754043426309744,0.00219929332673675,0.00132288320405218,"851266/850793/855621/852258",4,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"811","K20
(9)","CC","GO:0005634","nucleus",1,"295/550",0.00346890936445178,0.00933937136583171,0.00561766698696644,"855448/856254/851266/850297/850793/855621/853824/852248/852258",9,"K20 (9)","Bayesian",5,"Bayesian: chain 5",20,"ALL"
"812","K21
(9)","BP","GO:0000226","microtubule cytoskeleton organization",0.888888888888889,"44/549",7.71791222034895e-09,1.29660925301862e-06,1.06425947459549e-06,"850909/855820/855979/851957/854555/856577/855597/855533",8,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"813","K21
(9)","BP","GO:0006996","organelle organization",1,"222/549",0.000262005012779097,0.00275105263418052,0.00225806951803037,"850909/855820/855979/851957/854555/856577/855597/853513/855533",9,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"814","K21
(9)","CC","GO:0005816","spindle pole body",1,"37/550",1.04690185977083e-11,1.78334316802341e-10,7.94201410860627e-11,"850909/855820/855979/851957/854555/856577/855597/853513/855533",9,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"815","K21
(9)","CC","GO:0005815","microtubule organizing center",1,"38/550",1.37180243694108e-11,1.78334316802341e-10,7.94201410860627e-11,"850909/855820/855979/851957/854555/856577/855597/853513/855533",9,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"816","K21
(9)","CC","GO:0015630","microtubule cytoskeleton",1,"57/550",7.57085147235742e-10,6.56140460937643e-09,2.92208302441865e-09,"850909/855820/855979/851957/854555/856577/855597/853513/855533",9,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"817","K21
(9)","CC","GO:0005856","cytoskeleton",1,"79/550",1.73197899323852e-08,1.12578634560504e-07,5.01362340147992e-08,"850909/855820/855979/851957/854555/856577/855597/853513/855533",9,"K21 (9)","Bayesian",5,"Bayesian: chain 5",21,"ALL"
"818","K24
(10)","BP","GO:0006333","chromatin assembly or disassembly",0.9,"34/549",4.30041991405588e-11,9.5899364083446e-09,5.61317967729399e-09,"855701/852284/851811/852295/851810/855700/852283/852294/851813",9,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"819","K24
(10)","BP","GO:0051276","chromosome organization",0.9,"137/549",2.4109825433407e-05,0.00107529821432995,0.000629393337629992,"855701/852284/851811/852295/851810/855700/852283/852294/851813",9,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"820","K24
(10)","BP","GO:0006996","organelle organization",1,"222/549",0.00010334642170731,0.00277345915344608,0.00162336056184713,"855669/855701/852284/851811/852295/851810/855700/852283/852294/851813",10,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"821","K24
(10)","CC","GO:0000788","nuclear nucleosome",0.8,"10/550",1.0195270600303e-14,4.18006094612422e-13,2.36101003375438e-13,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"822","K24
(10)","CC","GO:0000786","nucleosome",0.8,"11/550",3.72596441729696e-14,7.63822705545877e-13,4.31427458844911e-13,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"823","K24
(10)","CC","GO:0044815","DNA packaging complex",0.8,"13/550",2.88711000001315e-13,3.94571700001798e-12,2.22864631579963e-12,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"824","K24
(10)","CC","GO:0000790","nuclear chromatin",0.8,"30/550",1.24015951480572e-09,1.01693080214069e-08,5.74389670015283e-09,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"825","K24
(10)","CC","GO:0032993","protein-DNA complex",0.8,"30/550",1.24015951480572e-09,1.01693080214069e-08,5.74389670015283e-09,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"826","K24
(10)","CC","GO:0031298","replication fork protection complex",0.6,"18/550",9.65407095680057e-08,5.65452727469748e-07,3.19382798570846e-07,"852284/851811/852295/851810/852283/852294",6,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"827","K24
(10)","CC","GO:0043596","nuclear replication fork",0.6,"30/550",2.856512867289e-06,1.30130030620943e-05,7.35009158834596e-06,"852284/851811/852295/851810/852283/852294",6,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"828","K24
(10)","CC","GO:0005657","replication fork",0.6,"34/550",6.30221248509213e-06,2.58390711888777e-05,1.45945973338976e-05,"852284/851811/852295/851810/852283/852294",6,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"829","K24
(10)","CC","GO:0005694","chromosome",0.9,"121/550",7.73540870317941e-06,2.88319778936687e-05,1.62850709540619e-05,"855701/852284/851811/852295/851810/855700/852283/852294/851813",9,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"830","K24
(10)","CC","GO:0031981","nuclear lumen",0.9,"142/550",3.27289095746885e-05,0.00010322194558171,5.83025109832508e-05,"855701/852284/851811/852295/851810/855700/852283/852294/851813",9,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"831","K24
(10)","CC","GO:0005634","nucleus",0.9,"295/550",0.0181845230269598,0.0392402865318605,0.0221639615841061,"855701/852284/851811/852295/851810/855700/852283/852294/851813",9,"K24 (10)","Bayesian",5,"Bayesian: chain 5",24,"ALL"
"832","K25
(4)","CC","GO:0031090","organelle membrane",1,"89/550",0.000647422016172425,0.0133946648191896,0.0104740236180129,"854499/855458/852543/854914",4,"K25 (4)","Bayesian",5,"Bayesian: chain 5",25,"ALL"
