"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1286",1,0.784816828443464,7221.66666666667,-16,56,"Consensus",30,"Consensus (1, 30)"
"1287",10,1,410.400000000001,0,56,"Consensus",30,"Consensus (10, 30)"
"1288",100,1,6.46666666666669,0,56,"Consensus",30,"Consensus (100, 30)"
"1289",1000,1,22.3333333333334,0,56,"Consensus",30,"Consensus (1000, 30)"
"1290",10000,1,12.9333333333334,0,56,"Consensus",30,"Consensus (10000, 30)"
"1291",1,0.830120626962735,7132.44,-14,56,"Consensus",50,"Consensus (1, 50)"
"1292",10,1,491.08,0,56,"Consensus",50,"Consensus (10, 50)"
"1293",100,1,11.64,0,56,"Consensus",50,"Consensus (100, 50)"
"1294",1000,1,21.16,0,56,"Consensus",50,"Consensus (1000, 50)"
"1295",10000,1,9.32000000000003,0,56,"Consensus",50,"Consensus (10000, 50)"
"1296",1,0.816857770002149,7141.72,-12,56,"Consensus",100,"Consensus (1, 100)"
"1297",10,1,515.340000000001,0,56,"Consensus",100,"Consensus (10, 100)"
"1298",100,1,18.6200000000001,0,56,"Consensus",100,"Consensus (100, 100)"
"1299",1000,1,18.08,0,56,"Consensus",100,"Consensus (1000, 100)"
"1300",10000,1,13.3,0,56,"Consensus",100,"Consensus (10000, 100)"
"1301",1,0.428355183862952,7734,-17,57,"Consensus",1,"Consensus (1, 1)"
"1302",10,0.72750428841965,4088,-2,57,"Consensus",1,"Consensus (10, 1)"
"1303",100,1,0,0,57,"Consensus",1,"Consensus (100, 1)"
"1304",1000,1,0,0,57,"Consensus",1,"Consensus (1000, 1)"
"1305",10000,0.989265077937801,178,-1,57,"Consensus",1,"Consensus (10000, 1)"
"1306",1,0.56977027321615,8079.4,-16,57,"Consensus",10,"Consensus (1, 10)"
"1307",10,0.989265077937801,1449.6,-1,57,"Consensus",10,"Consensus (10, 10)"
"1308",100,1,71,0,57,"Consensus",10,"Consensus (100, 10)"
"1309",1000,1,159.6,0,57,"Consensus",10,"Consensus (1000, 10)"
"1310",10000,1,165.2,0,57,"Consensus",10,"Consensus (10000, 10)"
"1311",1,0.556472629099243,7827.2,-15,57,"Consensus",30,"Consensus (1, 30)"
"1312",10,1,1305.86666666667,0,57,"Consensus",30,"Consensus (10, 30)"
"1313",100,1,54.3333333333335,0,57,"Consensus",30,"Consensus (100, 30)"
"1314",1000,1,141.933333333333,0,57,"Consensus",30,"Consensus (1000, 30)"
"1315",10000,1,140.6,0,57,"Consensus",30,"Consensus (10000, 30)"
"1316",1,0.653493042259664,7682.52,-15,57,"Consensus",50,"Consensus (1, 50)"
"1317",10,1,1101.24,0,57,"Consensus",50,"Consensus (10, 50)"
"1318",100,1,68.0800000000001,0,57,"Consensus",50,"Consensus (100, 50)"
"1319",1000,1,127.68,0,57,"Consensus",50,"Consensus (1000, 50)"
"1320",10000,1,118.4,0,57,"Consensus",50,"Consensus (10000, 50)"
"1321",1,0.703017945491027,7770.06,-16,57,"Consensus",100,"Consensus (1, 100)"
"1322",10,1,1206.64,0,57,"Consensus",100,"Consensus (10, 100)"
"1323",100,1,82.5600000000002,0,57,"Consensus",100,"Consensus (100, 100)"
"1324",1000,1,111.24,0,57,"Consensus",100,"Consensus (1000, 100)"
"1325",10000,1,116.94,0,57,"Consensus",100,"Consensus (10000, 100)"
"1326",1,0.512692167795059,6968,-16,58,"Consensus",1,"Consensus (1, 1)"
"1327",10,0.730028555514819,4148,-1,58,"Consensus",1,"Consensus (10, 1)"
"1328",100,1,0,0,58,"Consensus",1,"Consensus (100, 1)"
"1329",1000,1,0,0,58,"Consensus",1,"Consensus (1000, 1)"
"1330",10000,1,0,0,58,"Consensus",1,"Consensus (10000, 1)"
"1331",1,0.460315813388527,8036.6,-15,58,"Consensus",10,"Consensus (1, 10)"
"1332",10,0.977878429376853,2315,-1,58,"Consensus",10,"Consensus (10, 10)"
"1333",100,1,56,0,58,"Consensus",10,"Consensus (100, 10)"
"1334",1000,1,18.8,0,58,"Consensus",10,"Consensus (1000, 10)"
"1335",10000,1,37.6,0,58,"Consensus",10,"Consensus (10000, 10)"
"1336",1,0.827602309175789,7757.33333333333,-9,58,"Consensus",30,"Consensus (1, 30)"
"1337",10,1,1946.53333333333,0,58,"Consensus",30,"Consensus (10, 30)"
"1338",100,1,62.4666666666667,0,58,"Consensus",30,"Consensus (100, 30)"
"1339",1000,1,31.2666666666668,0,58,"Consensus",30,"Consensus (1000, 30)"
"1340",10000,1,39.4666666666667,0,58,"Consensus",30,"Consensus (10000, 30)"
"1341",1,0.775976916130452,7666.36,-11,58,"Consensus",50,"Consensus (1, 50)"
"1342",10,1,1508.8,0,58,"Consensus",50,"Consensus (10, 50)"
"1343",100,1,45.0000000000001,0,58,"Consensus",50,"Consensus (100, 50)"
"1344",1000,1,30.32,0,58,"Consensus",50,"Consensus (1000, 50)"
"1345",10000,1,38.68,0,58,"Consensus",50,"Consensus (10000, 50)"
"1346",1,0.837089397744,7674.48,-11,58,"Consensus",100,"Consensus (1, 100)"
"1347",10,1,1354.58,0,58,"Consensus",100,"Consensus (10, 100)"
"1348",100,1,35.6400000000001,0,58,"Consensus",100,"Consensus (100, 100)"
"1349",1000,1,37.6400000000001,0,58,"Consensus",100,"Consensus (1000, 100)"
"1350",10000,1,41.9000000000001,0,58,"Consensus",100,"Consensus (10000, 100)"
"1351",1,0.612844546871669,6048,-14,59,"Consensus",1,"Consensus (1, 1)"
"1352",10,1,0,0,59,"Consensus",1,"Consensus (10, 1)"
"1353",100,1,0,0,59,"Consensus",1,"Consensus (100, 1)"
"1354",1000,1,0,0,59,"Consensus",1,"Consensus (1000, 1)"
"1355",10000,1,0,0,59,"Consensus",1,"Consensus (10000, 1)"
"1356",1,0.580120705293173,8849.8,-10,59,"Consensus",10,"Consensus (1, 10)"
"1357",10,1,1307.6,0,59,"Consensus",10,"Consensus (10, 10)"
"1358",100,1,3,0,59,"Consensus",10,"Consensus (100, 10)"
"1359",1000,1,19.8,0,59,"Consensus",10,"Consensus (1000, 10)"
"1360",10000,1,0,0,59,"Consensus",10,"Consensus (10000, 10)"
"1361",1,0.624091926103665,8624.26666666667,-15,59,"Consensus",30,"Consensus (1, 30)"
"1362",10,1,1004.13333333333,0,59,"Consensus",30,"Consensus (10, 30)"
"1363",100,1,1,0,59,"Consensus",30,"Consensus (100, 30)"
"1364",1000,1,13.2,0,59,"Consensus",30,"Consensus (1000, 30)"
"1365",10000,1,16.8666666666667,0,59,"Consensus",30,"Consensus (10000, 30)"
"1366",1,0.658373049078115,8543.68,-13,59,"Consensus",50,"Consensus (1, 50)"
"1367",10,1,1182.44,0,59,"Consensus",50,"Consensus (10, 50)"
"1368",100,1,0.600000000000004,0,59,"Consensus",50,"Consensus (100, 50)"
"1369",1000,1,22.1999999999999,0,59,"Consensus",50,"Consensus (1000, 50)"
"1370",10000,1,19.84,0,59,"Consensus",50,"Consensus (10000, 50)"
"1371",1,0.763483925423243,8600.02,-13,59,"Consensus",100,"Consensus (1, 100)"
"1372",10,1,1241.2,0,59,"Consensus",100,"Consensus (10, 100)"
"1373",100,1,7.74000000000001,0,59,"Consensus",100,"Consensus (100, 100)"
"1374",1000,1,20.52,0,59,"Consensus",100,"Consensus (1000, 100)"
"1375",10000,1,16.46,0,59,"Consensus",100,"Consensus (10000, 100)"
"1376",1,0.453960146390973,7282,-17,5,"Consensus",1,"Consensus (1, 1)"
"1377",10,0.958794241726669,664,-1,5,"Consensus",1,"Consensus (10, 1)"
"1378",100,1,0,0,5,"Consensus",1,"Consensus (100, 1)"
"1379",1000,0.989461296893026,172,-1,5,"Consensus",1,"Consensus (1000, 1)"
"1380",10000,1,0,0,5,"Consensus",1,"Consensus (10000, 1)"
"1381",1,0.793147703853557,6744.2,-14,5,"Consensus",10,"Consensus (1, 10)"
"1382",10,1,838.2,0,5,"Consensus",10,"Consensus (10, 10)"
"1383",100,1,36.6,0,5,"Consensus",10,"Consensus (100, 10)"
"1384",1000,1,17.2,0,5,"Consensus",10,"Consensus (1000, 10)"
"1385",10000,1,2.2,0,5,"Consensus",10,"Consensus (10000, 10)"
"1386",1,0.86638609103313,6473.6,-10,5,"Consensus",30,"Consensus (1, 30)"
"1387",10,1,571.933333333334,0,5,"Consensus",30,"Consensus (10, 30)"
"1388",100,1,18.6666666666667,0,5,"Consensus",30,"Consensus (100, 30)"
"1389",1000,1,7.40000000000002,0,5,"Consensus",30,"Consensus (1000, 30)"
"1390",10000,1,24.4,0,5,"Consensus",30,"Consensus (10000, 30)"
"1391",1,0.847052244568434,6602.08,-9,5,"Consensus",50,"Consensus (1, 50)"
"1392",10,1,499.84,0,5,"Consensus",50,"Consensus (10, 50)"
"1393",100,1,14.64,0,5,"Consensus",50,"Consensus (100, 50)"
"1394",1000,1,8.31999999999999,0,5,"Consensus",50,"Consensus (1000, 50)"
"1395",10000,1,14.64,0,5,"Consensus",50,"Consensus (10000, 50)"
"1396",1,0.90655636712247,6462.68,-8,5,"Consensus",100,"Consensus (1, 100)"
"1397",10,1,423.220000000001,0,5,"Consensus",100,"Consensus (10, 100)"
"1398",100,1,18.5400000000001,0,5,"Consensus",100,"Consensus (100, 100)"
"1399",1000,1,10.5799999999999,0,5,"Consensus",100,"Consensus (1000, 100)"
"1400",10000,1,13.32,0,5,"Consensus",100,"Consensus (10000, 100)"
"1401",1,0.467536731152403,7298,-17,60,"Consensus",1,"Consensus (1, 1)"
"1402",10,1,0,0,60,"Consensus",1,"Consensus (10, 1)"
"1403",100,0.994217390870052,96,-1,60,"Consensus",1,"Consensus (100, 1)"
"1404",1000,1,0,0,60,"Consensus",1,"Consensus (1000, 1)"
"1405",10000,1,0,0,60,"Consensus",1,"Consensus (10000, 1)"
"1406",1,0.620517270862977,7557.8,-17,60,"Consensus",10,"Consensus (1, 10)"
"1407",10,1,207,0,60,"Consensus",10,"Consensus (10, 10)"
"1408",100,1,67,0,60,"Consensus",10,"Consensus (100, 10)"
"1409",1000,1,36.4,0,60,"Consensus",10,"Consensus (1000, 10)"
"1410",10000,1,18.2,0,60,"Consensus",10,"Consensus (10000, 10)"
"1411",1,0.677571395212598,7665.26666666667,-16,60,"Consensus",30,"Consensus (1, 30)"
"1412",10,1,934.600000000001,0,60,"Consensus",30,"Consensus (10, 30)"
"1413",100,1,53.3333333333334,0,60,"Consensus",30,"Consensus (100, 30)"
"1414",1000,1,45.6666666666668,0,60,"Consensus",30,"Consensus (1000, 30)"
"1415",10000,1,55.2000000000002,0,60,"Consensus",30,"Consensus (10000, 30)"
"1416",1,0.713956298019655,7517.6,-17,60,"Consensus",50,"Consensus (1, 50)"
"1417",10,1,751.48,0,60,"Consensus",50,"Consensus (10, 50)"
"1418",100,1,66.8,0,60,"Consensus",50,"Consensus (100, 50)"
"1419",1000,1,47.52,0,60,"Consensus",50,"Consensus (1000, 50)"
"1420",10000,1,73.88,0,60,"Consensus",50,"Consensus (10000, 50)"
"1421",1,0.79203149913057,7368.56,-14,60,"Consensus",100,"Consensus (1, 100)"
"1422",10,1,726.700000000002,0,60,"Consensus",100,"Consensus (10, 100)"
"1423",100,1,54.66,0,60,"Consensus",100,"Consensus (100, 100)"
"1424",1000,1,41.2800000000001,0,60,"Consensus",100,"Consensus (1000, 100)"
"1425",10000,1,63.8800000000003,0,60,"Consensus",100,"Consensus (10000, 100)"
"1426",1,0.399141826259267,9154,-13,61,"Consensus",1,"Consensus (1, 1)"
"1427",10,0.988761830997933,202,-1,61,"Consensus",1,"Consensus (10, 1)"
"1428",100,1,0,0,61,"Consensus",1,"Consensus (100, 1)"
"1429",1000,1,0,0,61,"Consensus",1,"Consensus (1000, 1)"
"1430",10000,1,0,0,61,"Consensus",1,"Consensus (10000, 1)"
"1431",1,0.701710134017152,8854.8,-17,61,"Consensus",10,"Consensus (1, 10)"
"1432",10,1,608.4,0,61,"Consensus",10,"Consensus (10, 10)"
"1433",100,1,60.6,0,61,"Consensus",10,"Consensus (100, 10)"
"1434",1000,1,10.4,0,61,"Consensus",10,"Consensus (1000, 10)"
"1435",10000,1,41,0,61,"Consensus",10,"Consensus (10000, 10)"
"1436",1,0.813756825292192,9013.73333333333,-12,61,"Consensus",30,"Consensus (1, 30)"
"1437",10,1,1262.26666666667,0,61,"Consensus",30,"Consensus (10, 30)"
"1438",100,1,30.4,0,61,"Consensus",30,"Consensus (100, 30)"
"1439",1000,1,33.8666666666667,0,61,"Consensus",30,"Consensus (1000, 30)"
"1440",10000,1,47.5333333333334,0,61,"Consensus",30,"Consensus (10000, 30)"
"1441",1,0.722845229804414,9029.56,-14,61,"Consensus",50,"Consensus (1, 50)"
"1442",10,1,1406.64,0,61,"Consensus",50,"Consensus (10, 50)"
"1443",100,1,34.4,0,61,"Consensus",50,"Consensus (100, 50)"
"1444",1000,1,44.6799999999999,0,61,"Consensus",50,"Consensus (1000, 50)"
"1445",10000,1,50.8,0,61,"Consensus",50,"Consensus (10000, 50)"
"1446",1,0.757988203325388,9029.16,-15,61,"Consensus",100,"Consensus (1, 100)"
"1447",10,1,1151.18,0,61,"Consensus",100,"Consensus (10, 100)"
"1448",100,1,46.6200000000001,0,61,"Consensus",100,"Consensus (100, 100)"
"1449",1000,1,61.7600000000001,0,61,"Consensus",100,"Consensus (1000, 100)"
"1450",10000,1,58.2400000000003,0,61,"Consensus",100,"Consensus (10000, 100)"
"1451",1,0.375848301012186,10780,-16,62,"Consensus",1,"Consensus (1, 1)"
"1452",10,0.666728162206799,6044,-3,62,"Consensus",1,"Consensus (10, 1)"
"1453",100,0.987600569637612,238,-1,62,"Consensus",1,"Consensus (100, 1)"
"1454",1000,1,0,0,62,"Consensus",1,"Consensus (1000, 1)"
"1455",10000,0.987600569637612,238,-1,62,"Consensus",1,"Consensus (10000, 1)"
"1456",1,0.235726085754887,12930.8,-20,62,"Consensus",10,"Consensus (1, 10)"
"1457",10,0.975249826507912,5155.2,-2,62,"Consensus",10,"Consensus (10, 10)"
"1458",100,0.987600569637612,331.2,-1,62,"Consensus",10,"Consensus (100, 10)"
"1459",1000,0.987600569637612,213.8,-1,62,"Consensus",10,"Consensus (1000, 10)"
"1460",10000,0.987600569637612,284.4,-1,62,"Consensus",10,"Consensus (10000, 10)"
"1461",1,0.455286037231392,12706.6,-20,62,"Consensus",30,"Consensus (1, 30)"
"1462",10,0.987600569637612,4657.13333333333,-1,62,"Consensus",30,"Consensus (10, 30)"
"1463",100,0.987600569637612,328.6,-1,62,"Consensus",30,"Consensus (100, 30)"
"1464",1000,0.987600569637612,271.266666666667,-1,62,"Consensus",30,"Consensus (1000, 30)"
"1465",10000,0.987600569637612,302.6,-1,62,"Consensus",30,"Consensus (10000, 30)"
"1466",1,0.503398955600635,12717.32,-20,62,"Consensus",50,"Consensus (1, 50)"
"1467",10,0.987600569637612,4184.04,-1,62,"Consensus",50,"Consensus (10, 50)"
"1468",100,0.987600569637612,343.96,-1,62,"Consensus",50,"Consensus (100, 50)"
"1469",1000,0.987600569637612,308.76,-1,62,"Consensus",50,"Consensus (1000, 50)"
"1470",10000,0.987600569637612,301.96,-1,62,"Consensus",50,"Consensus (10000, 50)"
"1471",1,0.372492925594011,12845.14,-20,62,"Consensus",100,"Consensus (1, 100)"
"1472",10,0.975249826507912,4806.4,-2,62,"Consensus",100,"Consensus (10, 100)"
"1473",100,0.987600569637612,337.22,-1,62,"Consensus",100,"Consensus (100, 100)"
"1474",1000,0.987600569637612,355.42,-1,62,"Consensus",100,"Consensus (1000, 100)"
"1475",10000,0.987600569637612,327.380000000001,-1,62,"Consensus",100,"Consensus (10000, 100)"
"1476",1,0.441414888774478,7454,-14,63,"Consensus",1,"Consensus (1, 1)"
"1477",10,1,0,0,63,"Consensus",1,"Consensus (10, 1)"
"1478",100,1,0,0,63,"Consensus",1,"Consensus (100, 1)"
"1479",1000,0.988751731169275,184,-1,63,"Consensus",1,"Consensus (1000, 1)"
"1480",10000,1,0,0,63,"Consensus",1,"Consensus (10000, 1)"
"1481",1,0.666455744420197,7201,-9,63,"Consensus",10,"Consensus (1, 10)"
"1482",10,1,913.6,0,63,"Consensus",10,"Consensus (10, 10)"
"1483",100,1,73.2,0,63,"Consensus",10,"Consensus (100, 10)"
"1484",1000,1,110.2,0,63,"Consensus",10,"Consensus (1000, 10)"
"1485",10000,1,36.8,0,63,"Consensus",10,"Consensus (10000, 10)"
"1486",1,0.628507185936477,7537.93333333333,-16,63,"Consensus",30,"Consensus (1, 30)"
"1487",10,1,805.133333333335,0,63,"Consensus",30,"Consensus (10, 30)"
"1488",100,1,105.066666666667,0,63,"Consensus",30,"Consensus (100, 30)"
"1489",1000,1,118.133333333333,0,63,"Consensus",30,"Consensus (1000, 30)"
"1490",10000,1,79.6000000000001,0,63,"Consensus",30,"Consensus (10000, 30)"
"1491",1,0.687454946112855,7479.32,-14,63,"Consensus",50,"Consensus (1, 50)"
"1492",10,1,913.92,0,63,"Consensus",50,"Consensus (10, 50)"
"1493",100,1,92.4,0,63,"Consensus",50,"Consensus (100, 50)"
"1494",1000,1,101.76,0,63,"Consensus",50,"Consensus (1000, 50)"
"1495",10000,1,66.1199999999999,0,63,"Consensus",50,"Consensus (10000, 50)"
"1496",1,0.658059965876224,7428.2,-17,63,"Consensus",100,"Consensus (1, 100)"
"1497",10,1,960.360000000001,0,63,"Consensus",100,"Consensus (10, 100)"
"1498",100,1,77.7400000000001,0,63,"Consensus",100,"Consensus (100, 100)"
"1499",1000,1,83.9200000000001,0,63,"Consensus",100,"Consensus (1000, 100)"
"1500",10000,1,67.86,0,63,"Consensus",100,"Consensus (10000, 100)"
"1501",1,0.65779664639802,5358,-11,64,"Consensus",1,"Consensus (1, 1)"
"1502",10,1,0,0,64,"Consensus",1,"Consensus (10, 1)"
"1503",100,1,0,0,64,"Consensus",1,"Consensus (100, 1)"
"1504",1000,1,0,0,64,"Consensus",1,"Consensus (1000, 1)"
"1505",10000,1,0,0,64,"Consensus",1,"Consensus (10000, 1)"
"1506",1,0.701166182146999,7649.4,-16,64,"Consensus",10,"Consensus (1, 10)"
"1507",10,1,1339.6,0,64,"Consensus",10,"Consensus (10, 10)"
"1508",100,1,59.4,0,64,"Consensus",10,"Consensus (100, 10)"
"1509",1000,1,98.4,0,64,"Consensus",10,"Consensus (1000, 10)"
"1510",10000,1,59.4,0,64,"Consensus",10,"Consensus (10000, 10)"
"1511",1,0.74982526421458,8013,-15,64,"Consensus",30,"Consensus (1, 30)"
"1512",10,1,1234.4,0,64,"Consensus",30,"Consensus (10, 30)"
"1513",100,1,46.2000000000001,0,64,"Consensus",30,"Consensus (100, 30)"
"1514",1000,1,98.5333333333334,0,64,"Consensus",30,"Consensus (1000, 30)"
"1515",10000,1,72.5333333333335,0,64,"Consensus",30,"Consensus (10000, 30)"
"1516",1,0.722244429672196,8245.92,-19,64,"Consensus",50,"Consensus (1, 50)"
"1517",10,1,1315.68,0,64,"Consensus",50,"Consensus (10, 50)"
"15181",100,1,51.4800000000001,0,64,"Consensus",50,"Consensus (100, 50)"
"1519",1000,1,67.0399999999999,0,64,"Consensus",50,"Consensus (1000, 50)"
"1520",10000,1,75.1200000000001,0,64,"Consensus",50,"Consensus (10000, 50)"
"1521",1,0.699909253476393,8123.48,-16,64,"Consensus",100,"Consensus (1, 100)"
"1522",10,1,1195.7,0,64,"Consensus",100,"Consensus (10, 100)"
"1523",100,1,47.5000000000001,0,64,"Consensus",100,"Consensus (100, 100)"
"1524",1000,1,61.2400000000001,0,64,"Consensus",100,"Consensus (1000, 100)"
"1525",10000,1,71.1800000000002,0,64,"Consensus",100,"Consensus (10000, 100)"
"1526",1,0.459509219003478,7942,-18,65,"Consensus",1,"Consensus (1, 1)"
"1527",10,1,0,0,65,"Consensus",1,"Consensus (10, 1)"
"1528",100,0.987229518023545,222,-2,65,"Consensus",1,"Consensus (100, 1)"
"1529",1000,1,0,0,65,"Consensus",1,"Consensus (1000, 1)"
"1530",10000,1,0,0,65,"Consensus",1,"Consensus (10000, 1)"
"1531",1,0.730377366244122,8023.8,-11,65,"Consensus",10,"Consensus (1, 10)"
"1532",10,1,1284,0,65,"Consensus",10,"Consensus (10, 10)"
"1533",100,1,22.2,0,65,"Consensus",10,"Consensus (100, 10)"
"1534",1000,1,58,0,65,"Consensus",10,"Consensus (1000, 10)"
"1535",10000,1,0,0,65,"Consensus",10,"Consensus (10000, 10)"
"1536",1,0.71991695082208,8134.66666666667,-14,65,"Consensus",30,"Consensus (1, 30)"
"1537",10,1,881.333333333335,0,65,"Consensus",30,"Consensus (10, 30)"
"1538",100,1,20.4666666666667,0,65,"Consensus",30,"Consensus (100, 30)"
"1539",1000,1,36.6000000000001,0,65,"Consensus",30,"Consensus (1000, 30)"
"1540",10000,1,13.0666666666667,0,65,"Consensus",30,"Consensus (10000, 30)"
"1541",1,0.761075196108257,8188.8,-14,65,"Consensus",50,"Consensus (1, 50)"
"1542",10,1,967.2,0,65,"Consensus",50,"Consensus (10, 50)"
"1543",100,1,20.4,0,65,"Consensus",50,"Consensus (100, 50)"
"1544",1000,1,25.96,0,65,"Consensus",50,"Consensus (1000, 50)"
"1545",10000,1,12.16,0,65,"Consensus",50,"Consensus (10000, 50)"
"1546",1,0.694299483630808,8214.74,-20,65,"Consensus",100,"Consensus (1, 100)"
"1547",10,1,1002,0,65,"Consensus",100,"Consensus (10, 100)"
"1548",100,1,18.6399999999999,0,65,"Consensus",100,"Consensus (100, 100)"
"1549",1000,1,23.2000000000001,0,65,"Consensus",100,"Consensus (1000, 100)"
"1550",10000,1,14.34,0,65,"Consensus",100,"Consensus (10000, 100)"
"1551",1,0.431367728606835,7622,-15,66,"Consensus",1,"Consensus (1, 1)"
"1552",10,0.93896114015114,984,-1,66,"Consensus",1,"Consensus (10, 1)"
"1553",100,1,0,0,66,"Consensus",1,"Consensus (100, 1)"
"1554",1000,1,0,0,66,"Consensus",1,"Consensus (1000, 1)"
"1555",10000,1,0,0,66,"Consensus",1,"Consensus (10000, 1)"
"1556",1,0.520991028580343,7949.8,-15,66,"Consensus",10,"Consensus (1, 10)"
"1557",10,1,761.6,0,66,"Consensus",10,"Consensus (10, 10)"
"1558",100,1,17.4,0,66,"Consensus",10,"Consensus (100, 10)"
"1559",1000,1,52,0,66,"Consensus",10,"Consensus (1000, 10)"
"1560",10000,1,17.4,0,66,"Consensus",10,"Consensus (10000, 10)"
"1561",1,0.841287219099194,7333.93333333333,-11,66,"Consensus",30,"Consensus (1, 30)"
"1562",10,1,654.733333333334,0,66,"Consensus",30,"Consensus (10, 30)"
"1563",100,1,26.3333333333334,0,66,"Consensus",30,"Consensus (100, 30)"
"1564",1000,1,40.4666666666668,0,66,"Consensus",30,"Consensus (1000, 30)"
"1565",10000,1,20.5333333333334,0,66,"Consensus",30,"Consensus (10000, 30)"
"1566",1,0.828172283121473,7170.96,-11,66,"Consensus",50,"Consensus (1, 50)"
"1567",10,1,788.84,0,66,"Consensus",50,"Consensus (10, 50)"
"1568",100,1,21.16,0,66,"Consensus",50,"Consensus (100, 50)"
"1569",1000,1,33.8400000000001,0,66,"Consensus",50,"Consensus (1000, 50)"
"1570",10000,1,24.64,0,66,"Consensus",50,"Consensus (10000, 50)"
"1571",1,0.816884608206715,7187.02,-14,66,"Consensus",100,"Consensus (1, 100)"
"1572",10,1,734.580000000001,0,66,"Consensus",100,"Consensus (10, 100)"
"1573",100,1,32.0600000000001,0,66,"Consensus",100,"Consensus (100, 100)"
"1574",1000,1,47.04,0,66,"Consensus",100,"Consensus (1000, 100)"
"1575",10000,1,35.58,0,66,"Consensus",100,"Consensus (10000, 100)"
"1576",1,0.432271465704313,7502,-19,67,"Consensus",1,"Consensus (1, 1)"
"1577",10,1,0,0,67,"Consensus",1,"Consensus (10, 1)"
"1578",100,1,0,0,67,"Consensus",1,"Consensus (100, 1)"
"1579",1000,1,0,0,67,"Consensus",1,"Consensus (1000, 1)"
"1580",10000,1,0,0,67,"Consensus",1,"Consensus (10000, 1)"
"1581",1,0.79040512276951,7146.2,-13,67,"Consensus",10,"Consensus (1, 10)"
"1582",10,1,901.6,0,67,"Consensus",10,"Consensus (10, 10)"
"1583",100,1,9.8,0,67,"Consensus",10,"Consensus (100, 10)"
"1584",1000,1,36.6,0,67,"Consensus",10,"Consensus (1000, 10)"
"1585",10000,1,17.2,0,67,"Consensus",10,"Consensus (10000, 10)"
"1586",1,0.785467376435204,7354.26666666667,-9,67,"Consensus",30,"Consensus (1, 30)"
"1587",10,1,1111.53333333333,0,67,"Consensus",30,"Consensus (10, 30)"
"1588",100,1,10.8,0,67,"Consensus",30,"Consensus (100, 30)"
"1589",1000,1,25.2666666666667,0,67,"Consensus",30,"Consensus (1000, 30)"
"1590",10000,1,14.7333333333334,0,67,"Consensus",30,"Consensus (10000, 30)"
"1591",1,0.849879121334416,7185.84,-10,67,"Consensus",50,"Consensus (1, 50)"
"1592",10,1,806.4,0,67,"Consensus",50,"Consensus (10, 50)"
"1593",100,1,9.91999999999996,0,67,"Consensus",50,"Consensus (100, 50)"
"1594",1000,1,27.44,0,67,"Consensus",50,"Consensus (1000, 50)"
"1595",10000,1,22.96,0,67,"Consensus",50,"Consensus (10000, 50)"
"1596",1,0.84085500802912,7183.6,-8,67,"Consensus",100,"Consensus (1, 100)"
"1597",10,1,836.260000000002,0,67,"Consensus",100,"Consensus (10, 100)"
"1598",100,1,22.38,0,67,"Consensus",100,"Consensus (100, 100)"
"1599",1000,1,24.4600000000001,0,67,"Consensus",100,"Consensus (1000, 100)"
"1600",10000,1,20.58,0,67,"Consensus",100,"Consensus (10000, 100)"
"1601",1,0.576241649190869,6310,-15,68,"Consensus",1,"Consensus (1, 1)"
"1602",10,1,0,0,68,"Consensus",1,"Consensus (10, 1)"
"1603",100,1,0,0,68,"Consensus",1,"Consensus (100, 1)"
"1604",1000,1,0,0,68,"Consensus",1,"Consensus (1000, 1)"
"1605",10000,1,0,0,68,"Consensus",1,"Consensus (10000, 1)"
"1606",1,0.707589752292572,7891.2,-16,68,"Consensus",10,"Consensus (1, 10)"
"1607",10,1,418.2,0,68,"Consensus",10,"Consensus (10, 10)"
"1608",100,1,10.8,0,68,"Consensus",10,"Consensus (100, 10)"
"1609",1000,1,18.4,0,68,"Consensus",10,"Consensus (1000, 10)"
"1610",10000,1,10.8,0,68,"Consensus",10,"Consensus (10000, 10)"
"1611",1,0.746422913699572,7900.53333333333,-13,68,"Consensus",30,"Consensus (1, 30)"
"1612",10,1,655.666666666668,0,68,"Consensus",30,"Consensus (10, 30)"
"1613",100,1,56.8000000000001,0,68,"Consensus",30,"Consensus (100, 30)"
"1614",1000,1,34.2666666666668,0,68,"Consensus",30,"Consensus (1000, 30)"
"1615",10000,1,25.6000000000001,0,68,"Consensus",30,"Consensus (10000, 30)"
"1616",1,0.844596831826134,7863.12,-10,68,"Consensus",50,"Consensus (1, 50)"
"1617",10,1,577.84,0,68,"Consensus",50,"Consensus (10, 50)"
"1618",100,1,43.6,0,68,"Consensus",50,"Consensus (100, 50)"
"1619",1000,1,34.8,0,68,"Consensus",50,"Consensus (1000, 50)"
"1620",10000,1,24.88,0,68,"Consensus",50,"Consensus (10000, 50)"
"1621",1,0.847062188204955,7648.48,-11,68,"Consensus",100,"Consensus (1, 100)"
"1622",10,1,716.260000000002,0,68,"Consensus",100,"Consensus (10, 100)"
"1623",100,1,40.1400000000001,0,68,"Consensus",100,"Consensus (100, 100)"
"1624",1000,1,45.5400000000001,0,68,"Consensus",100,"Consensus (1000, 100)"
"1625",10000,1,26.0600000000001,0,68,"Consensus",100,"Consensus (10000, 100)"
"1626",1,0.471772466494142,7660,-11,69,"Consensus",1,"Consensus (1, 1)"
"1627",10,1,0,0,69,"Consensus",1,"Consensus (10, 1)"
