"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1307",10,0.586921222597533,9618.4,-20,57,"Consensus",10,"Consensus (10, 10)"
"1308",100,0.696613447841128,6616.2,-20,57,"Consensus",10,"Consensus (100, 10)"
"1309",1000,0.72009567291536,6047,-20,57,"Consensus",10,"Consensus (1000, 10)"
"1310",10000,0.726167368216417,6492.4,-20,57,"Consensus",10,"Consensus (10000, 10)"
"1311",1,0.428317885067923,11848.8666666667,-20,57,"Consensus",30,"Consensus (1, 30)"
"1312",10,0.667099604383777,9485.93333333333,-20,57,"Consensus",30,"Consensus (10, 30)"
"1313",100,0.71874991591039,6256.73333333333,-20,57,"Consensus",30,"Consensus (100, 30)"
"1314",1000,0.731041938316977,6139.13333333333,-20,57,"Consensus",30,"Consensus (1000, 30)"
"1315",10000,0.729461750364419,6398.66666666667,-20,57,"Consensus",30,"Consensus (10000, 30)"
"1316",1,0.410000352820902,11896.4,-20,57,"Consensus",50,"Consensus (1, 50)"
"1317",10,0.62131780058847,9543.68,-20,57,"Consensus",50,"Consensus (10, 50)"
"1318",100,0.737565586197234,6248.16,-20,57,"Consensus",50,"Consensus (100, 50)"
"1319",1000,0.733229181130423,6218.04,-20,57,"Consensus",50,"Consensus (1000, 50)"
"1320",10000,0.719550060971465,6315.04,-20,57,"Consensus",50,"Consensus (10000, 50)"
"1321",1,0.483489448905559,11910.12,-20,57,"Consensus",100,"Consensus (1, 100)"
"1322",10,0.663533712593801,9434.02,-20,57,"Consensus",100,"Consensus (10, 100)"
"1323",100,0.739630701105713,6250.64,-20,57,"Consensus",100,"Consensus (100, 100)"
"1324",1000,0.745481033298436,6193.24,-20,57,"Consensus",100,"Consensus (1000, 100)"
"1325",10000,0.756176683051882,6269.78,-20,57,"Consensus",100,"Consensus (10000, 100)"
"1326",1,0.393420696888957,14198,-20,58,"Consensus",1,"Consensus (1, 1)"
"1327",10,0.193420510591781,13026,-20,58,"Consensus",1,"Consensus (10, 1)"
"1328",100,0.618317173994183,6842,-20,58,"Consensus",1,"Consensus (100, 1)"
"1329",1000,0.593495322550583,7322,-17,58,"Consensus",1,"Consensus (1000, 1)"
"1330",10000,0.563393420244315,7728,-20,58,"Consensus",1,"Consensus (10000, 1)"
"1331",1,0.188275659545208,14665.6,-20,58,"Consensus",10,"Consensus (1, 10)"
"1332",10,0.666866745003061,11292.4,-20,58,"Consensus",10,"Consensus (10, 10)"
"1333",100,0.744475578616339,7010.8,-20,58,"Consensus",10,"Consensus (100, 10)"
"1334",1000,0.722848705699909,7234.6,-20,58,"Consensus",10,"Consensus (1000, 10)"
"1335",10000,0.725708572794713,7104,-20,58,"Consensus",10,"Consensus (10000, 10)"
"1336",1,0.44730806572393,14637.6,-20,58,"Consensus",30,"Consensus (1, 30)"
"1337",10,0.664052684858931,11407,-20,58,"Consensus",30,"Consensus (10, 30)"
"1338",100,0.738940014667741,6895.53333333333,-20,58,"Consensus",30,"Consensus (100, 30)"
"1339",1000,0.724878532757215,7071.4,-20,58,"Consensus",30,"Consensus (1000, 30)"
"1340",10000,0.735599147948108,6905.4,-20,58,"Consensus",30,"Consensus (10000, 30)"
"1341",1,0.400076828406347,14616.8,-20,58,"Consensus",50,"Consensus (1, 50)"
"1342",10,0.696667542732994,11426.4,-20,58,"Consensus",50,"Consensus (10, 50)"
"1343",100,0.77177991518321,6811.64,-20,58,"Consensus",50,"Consensus (100, 50)"
"1344",1000,0.723852172536695,7040.24,-20,58,"Consensus",50,"Consensus (1000, 50)"
"1345",10000,0.737354284473256,6831.2,-20,58,"Consensus",50,"Consensus (10000, 50)"
"1346",1,0.432632006198538,14693.72,-20,58,"Consensus",100,"Consensus (1, 100)"
"1347",10,0.699391040266872,11459.98,-20,58,"Consensus",100,"Consensus (10, 100)"
"1348",100,0.764338657234715,6879.5,-20,58,"Consensus",100,"Consensus (100, 100)"
"1349",1000,0.758407803584065,6950.56,-20,58,"Consensus",100,"Consensus (1000, 100)"
"1350",10000,0.743777019865879,6877,-20,58,"Consensus",100,"Consensus (10000, 100)"
"1351",1,0.212837784481833,12192,-20,59,"Consensus",1,"Consensus (1, 1)"
"1352",10,0.426103711539291,10172,-20,59,"Consensus",1,"Consensus (10, 1)"
"1353",100,0.251415883169723,7904,-20,59,"Consensus",1,"Consensus (100, 1)"
"1354",1000,0.575770918720064,6684,-17,59,"Consensus",1,"Consensus (1000, 1)"
"1355",10000,0.58070772531332,6594,-16,59,"Consensus",1,"Consensus (10000, 1)"
"1356",1,0.126110150993725,12175.8,-20,59,"Consensus",10,"Consensus (1, 10)"
"1357",10,0.549555415897097,9741,-20,59,"Consensus",10,"Consensus (10, 10)"
"1358",100,0.664429241834584,7286.4,-20,59,"Consensus",10,"Consensus (100, 10)"
"1359",1000,0.641561227663743,7034.8,-20,59,"Consensus",10,"Consensus (1000, 10)"
"1360",10000,0.584211024089942,7392,-20,59,"Consensus",10,"Consensus (10000, 10)"
"1361",1,0.491893749969277,12111.9333333333,-20,59,"Consensus",30,"Consensus (1, 30)"
"1362",10,0.559588052070414,10020.7333333333,-20,59,"Consensus",30,"Consensus (10, 30)"
"1363",100,0.676690557903271,7426.33333333333,-20,59,"Consensus",30,"Consensus (100, 30)"
"1364",1000,0.637248856579718,7230.33333333333,-20,59,"Consensus",30,"Consensus (1000, 30)"
"1365",10000,0.681384771671345,7357,-20,59,"Consensus",30,"Consensus (10000, 30)"
"1366",1,0.346727813348095,12130.88,-20,59,"Consensus",50,"Consensus (1, 50)"
"1367",10,0.563420827945999,10043.44,-20,59,"Consensus",50,"Consensus (10, 50)"
"1368",100,0.659620729318867,7359,-20,59,"Consensus",50,"Consensus (100, 50)"
"1369",1000,0.647993203134527,7204.84,-20,59,"Consensus",50,"Consensus (1000, 50)"
"1370",10000,0.658535837143913,7320.72,-20,59,"Consensus",50,"Consensus (10000, 50)"
"1371",1,0.304681472349245,12139.5,-20,59,"Consensus",100,"Consensus (1, 100)"
"1372",10,0.606930902624949,10003.76,-20,59,"Consensus",100,"Consensus (10, 100)"
"1373",100,0.668028464370329,7352.32,-20,59,"Consensus",100,"Consensus (100, 100)"
"1374",1000,0.646982803290134,7203.08,-20,59,"Consensus",100,"Consensus (1000, 100)"
"1375",10000,0.658535837143913,7223.84,-20,59,"Consensus",100,"Consensus (10000, 100)"
"1376",1,0.367504027923638,12656,-20,5,"Consensus",1,"Consensus (1, 1)"
"13771",10,0.481611293194849,10194,-20,5,"Consensus",1,"Consensus (10, 1)"
"1378",100,0.659736328512015,5602,-17,5,"Consensus",1,"Consensus (100, 1)"
"1379",1000,0.568328525908499,7038,-17,5,"Consensus",1,"Consensus (1000, 1)"
"1380",10000,0.6388489870884,6006,-15,5,"Consensus",1,"Consensus (10000, 1)"
"1381",1,0.150534898537822,12696.8,-20,5,"Consensus",10,"Consensus (1, 10)"
"1382",10,0.672802312539597,10077.2,-20,5,"Consensus",10,"Consensus (10, 10)"
"1383",100,0.766488323250976,5966.4,-20,5,"Consensus",10,"Consensus (100, 10)"
"1384",1000,0.740316599942514,6223.6,-20,5,"Consensus",10,"Consensus (1000, 10)"
"1385",10000,0.747679243078359,5959.8,-20,5,"Consensus",10,"Consensus (10000, 10)"
"1386",1,0.263606481816861,12600.2,-20,5,"Consensus",30,"Consensus (1, 30)"
"1387",10,0.678735491678413,9885.93333333333,-20,5,"Consensus",30,"Consensus (10, 30)"
"1388",100,0.766172152940335,6076.2,-20,5,"Consensus",30,"Consensus (100, 30)"
"1389",1000,0.743744554268086,5925.26666666667,-20,5,"Consensus",30,"Consensus (1000, 30)"
"1390",10000,0.745785593328866,6010.33333333333,-20,5,"Consensus",30,"Consensus (10000, 30)"
"1391",1,0.293315473850127,12625.36,-20,5,"Consensus",50,"Consensus (1, 50)"
"1392",10,0.714058550881921,9894.12,-20,5,"Consensus",50,"Consensus (10, 50)"
"1393",100,0.760038666035007,6024.04,-20,5,"Consensus",50,"Consensus (100, 50)"
"1394",1000,0.760819139901506,6044.28,-20,5,"Consensus",50,"Consensus (1000, 50)"
"1395",10000,0.761111777499975,6010.68,-20,5,"Consensus",50,"Consensus (10000, 50)"
"1396",1,0.26898039453752,12633.6,-20,5,"Consensus",100,"Consensus (1, 100)"
"1397",10,0.738981852113578,10158.5,-20,5,"Consensus",100,"Consensus (10, 100)"
"1398",100,0.760038666035007,6110.04,-20,5,"Consensus",100,"Consensus (100, 100)"
"1399",1000,0.761855864133471,6026.84,-20,5,"Consensus",100,"Consensus (1000, 100)"
"1400",10000,0.755442148615543,5960.22,-20,5,"Consensus",100,"Consensus (10000, 100)"
"1401",1,0.338665030309359,12190,-20,60,"Consensus",1,"Consensus (1, 1)"
"1402",10,0.34026684262753,11168,-20,60,"Consensus",1,"Consensus (10, 1)"
"1403",100,0.416151655069342,8886,-17,60,"Consensus",1,"Consensus (100, 1)"
"1404",1000,0.412384910367959,9218,-16,60,"Consensus",1,"Consensus (1000, 1)"
"1405",10000,0.332355593733314,9948,-20,60,"Consensus",1,"Consensus (10000, 1)"
"1406",1,0.154289669787353,12391.8,-20,60,"Consensus",10,"Consensus (1, 10)"
"1407",10,0.420889266505651,10688.8,-20,60,"Consensus",10,"Consensus (10, 10)"
"1408",100,0.501979429437161,9446,-20,60,"Consensus",10,"Consensus (100, 10)"
"1409",1000,0.478945899052186,9370.2,-20,60,"Consensus",10,"Consensus (1000, 10)"
"1410",10000,0.49117702914859,9336.6,-20,60,"Consensus",10,"Consensus (10000, 10)"
"1411",1,0.215347137672103,12421.5333333333,-20,60,"Consensus",30,"Consensus (1, 30)"
"1412",10,0.502645034789959,10915.4666666667,-20,60,"Consensus",30,"Consensus (10, 30)"
"1413",100,0.560259926345736,9096.66666666667,-20,60,"Consensus",30,"Consensus (100, 30)"
"1414",1000,0.509656096307291,9179.86666666667,-20,60,"Consensus",30,"Consensus (1000, 30)"
"1415",10000,0.467646408217341,9252.33333333333,-20,60,"Consensus",30,"Consensus (10000, 30)"
"1416",1,0.242850318217515,12418.8,-20,60,"Consensus",50,"Consensus (1, 50)"
"1417",10,0.475299568958196,10777.12,-20,60,"Consensus",50,"Consensus (10, 50)"
"1418",100,0.553533313144257,8967.2,-20,60,"Consensus",50,"Consensus (100, 50)"
"1419",1000,0.529142373117361,9149.44,-20,60,"Consensus",50,"Consensus (1000, 50)"
"1420",10000,0.474747430333148,9209.44,-20,60,"Consensus",50,"Consensus (10000, 50)"
"1421",1,0.254547804726237,12407.78,-20,60,"Consensus",100,"Consensus (1, 100)"
"1422",10,0.505807424045588,10801.6,-20,60,"Consensus",100,"Consensus (10, 100)"
"1423",100,0.553533313144257,9091.44,-20,60,"Consensus",100,"Consensus (100, 100)"
"1424",1000,0.543313665754623,9114.18,-20,60,"Consensus",100,"Consensus (1000, 100)"
"1425",10000,0.4881709638015,9211.46,-20,60,"Consensus",100,"Consensus (10000, 100)"
"1426",1,0.226736389110436,12964,-20,61,"Consensus",1,"Consensus (1, 1)"
"1427",10,0.363903515834768,10822,-20,61,"Consensus",1,"Consensus (10, 1)"
"1428",100,0.453710273986222,8880,-20,61,"Consensus",1,"Consensus (100, 1)"
"1429",1000,0.51355087485786,8146,-18,61,"Consensus",1,"Consensus (1000, 1)"
"1430",10000,0.497867298377213,8092,-19,61,"Consensus",1,"Consensus (10000, 1)"
"1431",1,0.145560766817634,13265.2,-20,61,"Consensus",10,"Consensus (1, 10)"
"1432",10,0.569445725111999,11437.4,-20,61,"Consensus",10,"Consensus (10, 10)"
"1433",100,0.642446739194819,8107.2,-20,61,"Consensus",10,"Consensus (100, 10)"
"1434",1000,0.690530413633476,7991.4,-20,61,"Consensus",10,"Consensus (1000, 10)"
"1435",10000,0.621136328285562,7897.8,-20,61,"Consensus",10,"Consensus (10000, 10)"
"1436",1,0.307899912207325,13274.2666666667,-20,61,"Consensus",30,"Consensus (1, 30)"
"1437",10,0.510758047978032,11356.8,-20,61,"Consensus",30,"Consensus (10, 30)"
"1438",100,0.681852882450824,7961.93333333333,-20,61,"Consensus",30,"Consensus (100, 30)"
"1439",1000,0.684670766173073,7787.2,-20,61,"Consensus",30,"Consensus (1000, 30)"
"1440",10000,0.654935269274455,7850.13333333333,-20,61,"Consensus",30,"Consensus (10000, 30)"
"1441",1,0.362660101005901,13287,-20,61,"Consensus",50,"Consensus (1, 50)"
"1442",10,0.586352993631083,11242.64,-20,61,"Consensus",50,"Consensus (10, 50)"
"1443",100,0.698935051247659,7869.04,-20,61,"Consensus",50,"Consensus (100, 50)"
"1444",1000,0.70891416732667,7820.6,-20,61,"Consensus",50,"Consensus (1000, 50)"
"1445",10000,0.669714884917278,7883.12,-20,61,"Consensus",50,"Consensus (10000, 50)"
"1446",1,0.309738599711827,13292.74,-20,61,"Consensus",100,"Consensus (1, 100)"
"1447",10,0.603383259209498,11006.18,-20,61,"Consensus",100,"Consensus (10, 100)"
"1448",100,0.701153644436953,7930.54,-20,61,"Consensus",100,"Consensus (100, 100)"
"1449",1000,0.703724868458223,7851.28,-20,61,"Consensus",100,"Consensus (1000, 100)"
"1450",10000,0.682641036669514,7891.3,-20,61,"Consensus",100,"Consensus (10000, 100)"
"1451",1,0.428469279290875,11510,-20,62,"Consensus",1,"Consensus (1, 1)"
"1452",10,0.312969205146545,9500,-20,62,"Consensus",1,"Consensus (10, 1)"
"1453",100,0.714455621128198,4688,-16,62,"Consensus",1,"Consensus (100, 1)"
"1454",1000,0.762082753019622,3924,-11,62,"Consensus",1,"Consensus (1000, 1)"
"1455",10000,0.709501853657462,4770,-17,62,"Consensus",1,"Consensus (10000, 1)"
"1456",1,0.374389067668623,11454.2,-20,62,"Consensus",10,"Consensus (1, 10)"
"1457",10,0.775846423379549,7530.2,-20,62,"Consensus",10,"Consensus (10, 10)"
"1458",100,0.790827932456553,4940.2,-20,62,"Consensus",10,"Consensus (100, 10)"
"1459",1000,0.786856079460521,4319.2,-20,62,"Consensus",10,"Consensus (1000, 10)"
"1460",10000,0.796092135177417,4591.4,-19,62,"Consensus",10,"Consensus (10000, 10)"
"1461",1,0.486651346454763,11492.1333333333,-20,62,"Consensus",30,"Consensus (1, 30)"
"1462",10,0.786358775651813,8164.46666666667,-20,62,"Consensus",30,"Consensus (10, 30)"
"1463",100,0.778178992946076,4779,-20,62,"Consensus",30,"Consensus (100, 30)"
"1464",1000,0.799587990945918,4550.8,-20,62,"Consensus",30,"Consensus (1000, 30)"
"1465",10000,0.778361451204189,4672.53333333333,-19,62,"Consensus",30,"Consensus (10000, 30)"
"1466",1,0.584228401143866,11508.44,-20,62,"Consensus",50,"Consensus (1, 50)"
"1467",10,0.812095191074167,8256.32,-20,62,"Consensus",50,"Consensus (10, 50)"
"1468",100,0.784306878589658,4779.48,-20,62,"Consensus",50,"Consensus (100, 50)"
"1469",1000,0.821678000208271,4511.32,-20,62,"Consensus",50,"Consensus (1000, 50)"
"1470",10000,0.783591137324415,4620.36,-19,62,"Consensus",50,"Consensus (10000, 50)"
"1471",1,0.538745013165085,11497.22,-20,62,"Consensus",100,"Consensus (1, 100)"
"1472",10,0.830108029668597,8216.18,-20,62,"Consensus",100,"Consensus (10, 100)"
"1473",100,0.800321427242579,4790.5,-20,62,"Consensus",100,"Consensus (100, 100)"
"1474",1000,0.80367913646257,4617.84,-20,62,"Consensus",100,"Consensus (1000, 100)"
"1475",10000,0.78239356277127,4596.78,-20,62,"Consensus",100,"Consensus (10000, 100)"
"1476",1,0.440619931185923,12504,-20,63,"Consensus",1,"Consensus (1, 1)"
"1477",10,0.42864830074309,9102,-20,63,"Consensus",1,"Consensus (10, 1)"
"1478",100,0.629369555160729,6312,-16,63,"Consensus",1,"Consensus (100, 1)"
"1479",1000,0.704290154532855,6124,-20,63,"Consensus",1,"Consensus (1000, 1)"
"1480",10000,0.553777383568045,6918,-20,63,"Consensus",1,"Consensus (10000, 1)"
"1481",1,0.310960601399073,12878.2,-20,63,"Consensus",10,"Consensus (1, 10)"
"1482",10,0.652356660377559,9931.4,-20,63,"Consensus",10,"Consensus (10, 10)"
"1483",100,0.728327629037214,7070.8,-20,63,"Consensus",10,"Consensus (100, 10)"
"1484",1000,0.728042346765209,6687.8,-20,63,"Consensus",10,"Consensus (1000, 10)"
"1485",10000,0.766730615125554,6859,-20,63,"Consensus",10,"Consensus (10000, 10)"
"1486",1,0.293356138265595,12994.7333333333,-20,63,"Consensus",30,"Consensus (1, 30)"
"1487",10,0.74900127412486,10381,-20,63,"Consensus",30,"Consensus (10, 30)"
"1488",100,0.741561022198701,7230.46666666667,-20,63,"Consensus",30,"Consensus (100, 30)"
"1489",1000,0.75497692680725,6766.73333333333,-20,63,"Consensus",30,"Consensus (1000, 30)"
"1490",10000,0.758207478809915,6508.46666666667,-20,63,"Consensus",30,"Consensus (10000, 30)"
"1491",1,0.271829042391066,12994,-20,63,"Consensus",50,"Consensus (1, 50)"
"1492",10,0.73689625237962,10538.2,-20,63,"Consensus",50,"Consensus (10, 50)"
"1493",100,0.744444025576913,7183.36,-20,63,"Consensus",50,"Consensus (100, 50)"
"1494",1000,0.766349970225759,6709.52,-20,63,"Consensus",50,"Consensus (1000, 50)"
"1495",10000,0.790292596180246,6541.8,-20,63,"Consensus",50,"Consensus (10000, 50)"
"1496",1,0.360474567819428,12985.24,-20,63,"Consensus",100,"Consensus (1, 100)"
"1497",10,0.680490228128784,10638.18,-20,63,"Consensus",100,"Consensus (10, 100)"
"1498",100,0.747788570679825,7093.58,-20,63,"Consensus",100,"Consensus (100, 100)"
"1499",1000,0.740224323980466,6671.88,-20,63,"Consensus",100,"Consensus (1000, 100)"
"1500",10000,0.75872988354103,6640.54,-20,63,"Consensus",100,"Consensus (10000, 100)"
"1501",1,0.371885309412349,11312,-20,64,"Consensus",1,"Consensus (1, 1)"
"1502",10,0.575872051481924,7108,-20,64,"Consensus",1,"Consensus (10, 1)"
"1503",100,0.560669708805766,6798,-15,64,"Consensus",1,"Consensus (100, 1)"
"1504",1000,0.569680988719772,6714,-16,64,"Consensus",1,"Consensus (1000, 1)"
"1505",10000,0.632204545176348,5948,-20,64,"Consensus",1,"Consensus (10000, 1)"
"1506",1,0.329456431436144,11628.4,-20,64,"Consensus",10,"Consensus (1, 10)"
"1507",10,0.588234367264045,9674.6,-20,64,"Consensus",10,"Consensus (10, 10)"
"1508",100,0.67744197542218,6395.2,-20,64,"Consensus",10,"Consensus (100, 10)"
"1509",1000,0.744408882186029,6472.6,-20,64,"Consensus",10,"Consensus (1000, 10)"
"1510",10000,0.72571882784276,6224.8,-20,64,"Consensus",10,"Consensus (10000, 10)"
"1511",1,0.408446593545969,11675.8,-20,64,"Consensus",30,"Consensus (1, 30)"
"1512",10,0.706793244459326,9554.53333333333,-20,64,"Consensus",30,"Consensus (10, 30)"
"1513",100,0.743242536060455,6694.4,-20,64,"Consensus",30,"Consensus (100, 30)"
"1514",1000,0.773963426939218,6441.26666666667,-20,64,"Consensus",30,"Consensus (1000, 30)"
"1515",10000,0.718433620488057,6408.46666666667,-20,64,"Consensus",30,"Consensus (10000, 30)"
"1516",1,0.410265695052274,11692.84,-20,64,"Consensus",50,"Consensus (1, 50)"
"1517",10,0.724253372863706,9492.08,-20,64,"Consensus",50,"Consensus (10, 50)"
"1518",100,0.730147860752809,6552.56,-20,64,"Consensus",50,"Consensus (100, 50)"
"1519",1000,0.75204556206357,6476.64,-20,64,"Consensus",50,"Consensus (1000, 50)"
"1520",10000,0.737986720018761,6404.76,-20,64,"Consensus",50,"Consensus (10000, 50)"
"1521",1,0.447407595919291,11695.22,-20,64,"Consensus",100,"Consensus (1, 100)"
"1522",10,0.644229811431973,9500.68,-20,64,"Consensus",100,"Consensus (10, 100)"
"1523",100,0.748235362226839,6441,-20,64,"Consensus",100,"Consensus (100, 100)"
"1524",1000,0.771185653975081,6484.58,-20,64,"Consensus",100,"Consensus (1000, 100)"
"1525",10000,0.735495301176511,6419.88,-20,64,"Consensus",100,"Consensus (10000, 100)"
"1526",1,0.163864689095011,11562,-20,65,"Consensus",1,"Consensus (1, 1)"
"1527",10,0.347659577220999,9060,-16,65,"Consensus",1,"Consensus (10, 1)"
"1528",100,0.642917840632571,5426,-18,65,"Consensus",1,"Consensus (100, 1)"
"1529",1000,0.56070356205605,6666,-15,65,"Consensus",1,"Consensus (1000, 1)"
"1530",10000,0.653154722742722,5504,-16,65,"Consensus",1,"Consensus (10000, 1)"
"1531",1,0.200614047260367,11423.6,-20,65,"Consensus",10,"Consensus (1, 10)"
"1532",10,0.582548651281916,8951,-20,65,"Consensus",10,"Consensus (10, 10)"
"1533",100,0.720542648532796,5858,-20,65,"Consensus",10,"Consensus (100, 10)"
"1534",1000,0.752702761657691,5577.2,-20,65,"Consensus",10,"Consensus (1000, 10)"
"1535",10000,0.707913097715198,5872.2,-20,65,"Consensus",10,"Consensus (10000, 10)"
"1536",1,0.299175506360034,11436.8666666667,-20,65,"Consensus",30,"Consensus (1, 30)"
"1537",10,0.706352889883227,9022.6,-20,65,"Consensus",30,"Consensus (10, 30)"
"1538",100,0.749785778911061,5712.33333333333,-20,65,"Consensus",30,"Consensus (100, 30)"
"1539",1000,0.763977711734088,5541.33333333333,-20,65,"Consensus",30,"Consensus (1000, 30)"
"1540",10000,0.757984747026191,5793.66666666667,-20,65,"Consensus",30,"Consensus (10000, 30)"
"1541",1,0.311190357860668,11426,-20,65,"Consensus",50,"Consensus (1, 50)"
"1542",10,0.639025119891607,9121.6,-20,65,"Consensus",50,"Consensus (10, 50)"
"1543",100,0.755458860565255,5745.56,-20,65,"Consensus",50,"Consensus (100, 50)"
"1544",1000,0.763977711734088,5664.12,-20,65,"Consensus",50,"Consensus (1000, 50)"
"1545",10000,0.739836554176856,5764.6,-19,65,"Consensus",50,"Consensus (10000, 50)"
"1546",1,0.458503598136666,11416.9,-20,65,"Consensus",100,"Consensus (1, 100)"
"1547",10,0.713709907695284,9016.16,-20,65,"Consensus",100,"Consensus (10, 100)"
"1548",100,0.758194852652147,5719.26,-20,65,"Consensus",100,"Consensus (100, 100)"
"1549",1000,0.74971331317202,5665.82,-20,65,"Consensus",100,"Consensus (1000, 100)"
"1550",10000,0.743818952465018,5727.4,-20,65,"Consensus",100,"Consensus (10000, 100)"
"1551",1,0.3136137531503,13548,-20,66,"Consensus",1,"Consensus (1, 1)"
"1552",10,0.448071019890446,11888,-20,66,"Consensus",1,"Consensus (10, 1)"
"1553",100,0.576553450222404,6964,-18,66,"Consensus",1,"Consensus (100, 1)"
"1554",1000,0.66533096876805,5960,-20,66,"Consensus",1,"Consensus (1000, 1)"
"1555",10000,0.689232233007311,5432,-20,66,"Consensus",1,"Consensus (10000, 1)"
"1556",1,0.158279972139036,13557,-20,66,"Consensus",10,"Consensus (1, 10)"
"1557",10,0.47685621007763,11105,-20,66,"Consensus",10,"Consensus (10, 10)"
"1558",100,0.818301991076582,6264,-20,66,"Consensus",10,"Consensus (100, 10)"
"1559",1000,0.807696801467546,5455.4,-20,66,"Consensus",10,"Consensus (1000, 10)"
"1560",10000,0.808899135887089,6280.8,-20,66,"Consensus",10,"Consensus (10000, 10)"
"1561",1,0.194347304320504,13584.2,-20,66,"Consensus",30,"Consensus (1, 30)"
"1562",10,0.628078745250323,10868.6666666667,-20,66,"Consensus",30,"Consensus (10, 30)"
"1563",100,0.828642807692095,6128.06666666667,-20,66,"Consensus",30,"Consensus (100, 30)"
"1564",1000,0.824743583122256,5724.2,-20,66,"Consensus",30,"Consensus (1000, 30)"
"1565",10000,0.822479093778081,5841.4,-20,66,"Consensus",30,"Consensus (10000, 30)"
"1566",1,0.322124186454302,13563.32,-20,66,"Consensus",50,"Consensus (1, 50)"
"1567",10,0.637362988621704,10571.2,-20,66,"Consensus",50,"Consensus (10, 50)"
"1568",100,0.828631295154843,5990.8,-20,66,"Consensus",50,"Consensus (100, 50)"
"1569",1000,0.833347903330724,5798.56,-20,66,"Consensus",50,"Consensus (1000, 50)"
"1570",10000,0.828385437946822,5798.08,-20,66,"Consensus",50,"Consensus (10000, 50)"
"1571",1,0.27190088695529,13518.56,-20,66,"Consensus",100,"Consensus (1, 100)"
"1572",10,0.656861306458277,10533.38,-20,66,"Consensus",100,"Consensus (10, 100)"
"1573",100,0.83302959936961,6023.76,-20,66,"Consensus",100,"Consensus (100, 100)"
"1574",1000,0.834179381467223,5826.58,-20,66,"Consensus",100,"Consensus (1000, 100)"
"1575",10000,0.825631798902133,5851.3,-20,66,"Consensus",100,"Consensus (10000, 100)"
"1576",1,0.300367011745784,12458,-20,67,"Consensus",1,"Consensus (1, 1)"
"1577",10,0.254722780776776,11102,-20,67,"Consensus",1,"Consensus (10, 1)"
"1578",100,0.511667411770204,9850,-20,67,"Consensus",1,"Consensus (100, 1)"
"1579",1000,0.209664103157529,8014,-20,67,"Consensus",1,"Consensus (1000, 1)"
"1580",10000,0.22783302822171,6404,-20,67,"Consensus",1,"Consensus (10000, 1)"
"1581",1,0.227993916367186,13098.8,-20,67,"Consensus",10,"Consensus (1, 10)"
"1582",10,0.644740870278458,11137.4,-20,67,"Consensus",10,"Consensus (10, 10)"
"1583",100,0.737544078019511,8366.6,-20,67,"Consensus",10,"Consensus (100, 10)"
"1584",1000,0.676199915806346,7611.4,-20,67,"Consensus",10,"Consensus (1000, 10)"
"1585",10000,0.68190966818052,7533.8,-20,67,"Consensus",10,"Consensus (10000, 10)"
"1586",1,0.247563876888657,13155.7333333333,-20,67,"Consensus",30,"Consensus (1, 30)"
"1587",10,0.64071134722735,10927.9333333333,-20,67,"Consensus",30,"Consensus (10, 30)"
"1588",100,0.769587017051015,7869.86666666667,-20,67,"Consensus",30,"Consensus (100, 30)"
"1589",1000,0.730970634423007,7617.93333333333,-20,67,"Consensus",30,"Consensus (1000, 30)"
"1590",10000,0.737048648589791,7344.86666666667,-20,67,"Consensus",30,"Consensus (10000, 30)"
"1591",1,0.274323973597951,13157.4,-20,67,"Consensus",50,"Consensus (1, 50)"
"1592",10,0.61206921918034,10970.08,-20,67,"Consensus",50,"Consensus (10, 50)"
"1593",100,0.665151600968834,8187.36,-20,67,"Consensus",50,"Consensus (100, 50)"
"1594",1000,0.745635092767407,7699.48,-20,67,"Consensus",50,"Consensus (1000, 50)"
"1595",10000,0.720276796766043,7406.52,-20,67,"Consensus",50,"Consensus (10000, 50)"
"1596",1,0.433503120786545,13145.02,-20,67,"Consensus",100,"Consensus (1, 100)"
"1597",10,0.615729914063958,10939.94,-20,67,"Consensus",100,"Consensus (10, 100)"
"1598",100,0.640242832882649,8250.86,-20,67,"Consensus",100,"Consensus (100, 100)"
"1599",1000,0.756922967602761,7538.68,-20,67,"Consensus",100,"Consensus (1000, 100)"
"1600",10000,0.729788975156753,7407.18,-20,67,"Consensus",100,"Consensus (10000, 100)"
"1601",1,0.359476121856313,12604,-20,68,"Consensus",1,"Consensus (1, 1)"
"1602",10,0.343796925377764,11416,-20,68,"Consensus",1,"Consensus (10, 1)"
"1603",100,0.52811027223464,7754,-19,68,"Consensus",1,"Consensus (100, 1)"
"1604",1000,0.680666720452944,5410,-19,68,"Consensus",1,"Consensus (1000, 1)"
"1605",10000,0.660873096558359,5702,-15,68,"Consensus",1,"Consensus (10000, 1)"
"1606",1,0.160675236219023,12594.6,-20,68,"Consensus",10,"Consensus (1, 10)"
"1607",10,0.495288061609277,10292.8,-20,68,"Consensus",10,"Consensus (10, 10)"
"1608",100,0.742409674044902,6133.8,-20,68,"Consensus",10,"Consensus (100, 10)"
"1609",1000,0.758410678054437,6055.4,-20,68,"Consensus",10,"Consensus (1000, 10)"
"1610",10000,0.724093801438447,6179.6,-20,68,"Consensus",10,"Consensus (10000, 10)"
"1611",1,0.220955477546963,12543.4666666667,-20,68,"Consensus",30,"Consensus (1, 30)"
